code,title,credit,description
PBHL 2900,Special Problems,1-3,
PACS 4980,Special Topics in Alternative Dispute Resolution,1-4,"Various topics in alternative dispute resolution. Possible topics may include arbitration basics, problem solving, dispute resolution in local government, and others."
PBHL 2300,Introduction to Public Health,3,"Overview of the field of public health; its history and development, the structure and management of health institutions and organizations, determinants of chronic and acute illnesses, and public health ethics and policies. Topics include maternal and child health, community mental health, and health care delivery in the United States."
PACS 4310,Community Service Internship,3,"Supervised work in a community agency that is directly related to the student’s major, professional field or career objective. Duties, learning objectives, reporting and supervisory functions are agreed on beforehand by the agency and the student. May be repeated for credit."
PACS 4240,Volunteer Management Concepts and Applications,3,"Analysis and review of day-to-day applications of management principles to the administrative and operating practices of contemporary volunteer programs in the public, not-for-profit, and for-profit sectors. Focuses on volunteer program management and organization, including targeting, recruiting, training, supervising, motivating, counseling, retaining and recognizing volunteer workforces. May not be repeated if credit has been received for it at the graduate level."
PACS 4200,Leadership Theory and Practice for Volunteer Managers,3,"Overview of organizational leadership theory and practice for volunteer managers and community leaders. Students examine and develop a range of skills in a number of interpersonal areas: group dynamics, decision-making, managing differences, and leadership and influence as they pertain to primarily non-profit organizations and their ability to lead a volunteer workforce. May not be repeated if credit has been received for it at the graduate level."
EDRE 4820,Reading and Writing in Grades 4-8,3,"Examines reading and writing processes, the development of reading and writing abilities and skills, theories and models of reading, the nature of the balanced reading program, instructional strategies, planning and materials for the 4-8 literacy learning environment. Assignments and directed field experience take place on site in an EC-8 school setting. May only be attempted 2 times for credit."
SOCI 3280,Quantitative Data Analysis,3,"Role of quantitative methods in social research; application of quantitative techniques and procedures to social data, statistical inference; data processing."
EDSP 4330,Advanced Educational Strategies of Exceptional Learners,3,"Advanced educational strategies and interventions that promote academic performance of exceptional learners across a variety of settings and situations. Includes an emphasis on special education law, disability eligibility categories, best practices when developing an Individual Education Plan (IEP), and recommendations for programming."
EDSP 4320,Educational Assessment and Evaluation of Exceptional Learners,3,Examines a variety of assessment and evaluation strategies that are appropriate for special and general education settings. Knowledge of basic testing procedures and terminology as related to the exceptional learner. Interpretation and utilization of test data in developing individual education plans. Introduction to curriculum-based assessment. Field experiences include administration of academic and teacher-made assessments.
EDSP 3420,"Behavioral Disorders: Characteristics, Identification and Intervention",3,An examination is made of the typical characteristics associated with severe behavior problems and procedures for identification. Emphasis is on the development of appropriate intervention programs.
EDSP 3240,Family Communication and Collaboration for Exceptional Learners,3,"Analysis of collaboration and communication models and strategies used in working with families, caregivers, and professionals concerned about students with exceptionalities. Focus on the changing definition of family, community resources, advocacy groups, political forces, legal mandates, and other factors that may impact students and their families are addressed. Fifteen hours a semester in field-work arranged."
SPAN 4950,Spanish Practicum,3-6,Enables students to apply content-related language in a real world setting. Student will be guided in a setting where the Spanish language will be applied and useful to the stakeholders.
EDSP 2310,Introduction to Individuals with Disabilities,3,"Explores the topics of disability, the field of special education, and the concept of disabilities across the lifespan of the individual. Also explores the history, etiology, characteristics of specific disabilities categories, educational programming, legal aspects of disabilities, and the impact of disabilities on families."
SPAN 4900,Special Problems,1-3,
SPAN 4800,Spanish Internship,3-6,"Enable advanced students to independently apply content-related language and skills in a real world setting in a business, school, agency, or industry related to their career choice. This Internship may be paid or unpaid."
SPAN 4390,Spanish for the Health Professions,3,Develops specialized Spanish communication skills to better serve non-English speaking patients and clients. Focuses on improving communication skills within the context of Latino community in health care settings as well as increasing specialized content-related vocabulary.
SPAN 4383,Media Technologies for Communication in the Hispanic World,3,"Designed to emphasize the use of the four domains of language proficiency in academic Spanish through the effective use of traditional and emerging media technologies. Focuses on the role media plays in modern societies, the nuances of cross-cultural communication with the Hispanic world, and how social media technologies shape new generations."
SPAN 4361,Mexican American Literature,3,"Historical overview of the presence of the Mexican American people in the United States through the literary works of canonic authors. Focus given to key concepts in Mexican American Studies, such as identity formation, race, resistance, and politics."
SPAN 4381,"Marketing, Finance and International Commerce",3,"Designed to develop advanced oral and written skills in relation to marketing, finance, and international commerce. The course examines individual and interrelated effects of culture on organizational and managerial practices in global markets. Taught in Spanish."
SPAN 4360,Survey of Spanish-American Literature,3,"Spanish-American literature from the colonial period to 1888. Readings, lectures, discussions and term projects."
SPAN 4355,Teaching Content in Spanish,3,Designed to give students the opportunity to develop curriculum and design innovative pedagogical materials in Spanish. Technology to deliver content instruction is a vital component of the course.
SPAN 4345,Spanish for Legal Professionals,3,Prepares law students and others with the language of the legal professions as well as with cultural knowledge to enhance professional work in the Hispanic community.
SPAN 4350,Spanish in the Community,3,Designed to ensure Spanish students have first-hand experience with language use in the community and the impact of relationships in language acquisition. These experiences will be the basis for linking course content to experiences in the ESL community.
SPAN 4340,Spanish For Human Services,3,"Designed to improve the Spanish-speaking skills of non-profit office staff and administrators, and anyone working with Spanish-speakers in an outreach capacity. Service learning course."
SPAN 4311,The Performing Arts in Spanish,3,"A thematic course. Designed to introduce students to the performing arts in Spanish. Content will alternate vary between theater, cinema, music and dance. May be repeated for credit."
SPAN 4310,Masterpieces of Hispanic Literature,3,"A study of canonic works of Hispanic literature from its beginnings to the present. Covers genres within prose, drama and poetry."
SPAN 4250,Acquisition of Spanish as a Second Language,3,"Overview of prominent linguistic principles in the acquisition of Spanish as a second language. Application of theory to language acquisition, pragmatics, and teaching / learning Spanish grammar such as verbal morphology system, indicative / subjunctive mood system, and pronomial system in Spanish."
SPAN 4080,Business Spanish,3,"Oral, writing and reading skills in Spanish for business; how business is transacted in Spanish-speaking countries and in U.S. firms serving Latino clientes. Topics: formalities for business letters, specialized vocabulary for selected industries, interviews, sales pitches, telephone etiquette, etc."
UGST 2900,Special Problems,1-3,Special problems.
UGST 1000,Freshman Seminar,3,"Introduces student to new and exciting ways of becoming active and engaged citizens of the university community and larger society through the exploration of problems in the current world. Students develop skills in critical thinking, communication, values clarification, and self-awareness. Varying topics require a creative and interdisciplinary view of the world. Past topics include leadership, information literacy, career and major exploration, community engagement and service."
UGRW 1200,Tutorial Option in Developmental Reading and Writing,3,"The content of this option will be tailored to the individual students and may include sentence formation skills needed for argumentation and exposition. Emphasizes audience, purpose and occasion. Placement in this option is based upon TSI Assessment score. Successful completion does not award academic credit or fulfill any degree requirement. Pass/no pass only."
UGST 1100,Application of Learning Foundations,1,Study of critical theories of learning and their effective utilization for increasing academic performance and persistence.
THEA 3400,Theatre for Young Audiences,3,"Recognition and examination of the history and philosophy, production and performance of theatre for young audiences. Through focused inquiry, work on the practical problems that arise in the selection and performance of dramatic texts, original collective creations and adaptation of selected literature. Emphasis on connecting artistic practices and trends in educational theatre to theories of child/adolescent development. Course designed for those who advocate theatre as a stimulus for learning, whether they are specializing in classroom teaching or seeking careers in professional theatre. Class activities may take place on site in a school or at a theater."
TECM 4321,Arts Journal,3,"Students will learn the history of college literary magazines, editorial processes and production. Students will develop their skills in literary production with the goal of employment in publishing. Students will read, edit, and respond professionally to submissions of literary fiction, poetry, non-fiction and photography. Each student will assume a role based on his or her talents and skills to produce an Arts Journal for UNT Dallas. COMM 4321 and TECM 4321 are equivalent."
TECM 2700,Technical Writing,3,"Expository writing, especially for science, pre-engineering and business students."
TECM 1200,Developmental Writing,3,"Fulfills TSI requirements for students who have not passed the writing portion of the Texas Higher Education Assessment with a score of 7 or 8 prior to enrolling in the university or who are not otherwise exempt. Covers sentence formation and skills needed for argumentation and exposition. Emphasizes audience, purpose and occasion."
TECM 2300,New Media Writing,3,"Expository and persuasive writing and composition in digital and online environments, including work with websites, podcasts, videos/animation, and social media."
EDSP 4340,Classroom and Behavioral Management Strategies for Exceptional Learners,3,"Approaches to behavioral management of exceptional learners across a variety of educational settings. Implementation of individualized techniques including applied behavioral analysis, as well as larger-group strategies, to foster positive behavioral, social, and emotional growth. Special attention to the development of behavioral intervention plans and positive behavioral supports for students with challenging behaviors."
EDSP 4360,Transition Education and Services for Exceptional Learners,3,"Transition education and services for individuals with disabilities across the life span with emphasis on the post-secondary years. Examines the theory and practice of transition planning from school to community living, post-secondary education, and employment. Legislative history and practical applications of skills such as transition assessment, job development and job placement are emphasized."
SPAN 3371,Afro-Latino Culture,3,"An introduction to the historical and cultural contributions of African descendants to the Latino world. Course will cover themes such as identity formation, race, ethnicity and politic activism in countries such as Cuba, Brazil, and the United States. Course primarily taught in Spanish."
SPAN 3570,Spanish in the Bilingual Classroom,3,"Emphasizes the Spanish language skills needed in the teaching field to communicate with Spanish speaking students and their parents / guardians. Includes specialized vocabulary, scenarios, sample dialogues, and information related to a variety of school-related settings."
SPAN 3360,Spanish for the Professions,3,"Spanish language skills needed in the professional fields to communicate orally or in writing with clientele. Emphasizes specialized vocabulary, gestures and cultural understanding. Topics may include the specialized languages of law enforcement, human services, education, public health, communications industry, etc."
SPAN 3304,History of the Spanish Language,3,Examines of the transformation of the Spanish language from its Latin roots to the present.
SPAN 3321,Introduction to Interpretation in Spanish,3,Designed to introduce students to techniques used in oral interpretation between Spanish and English. Emphasizes fundamental concepts of simultaneous interpretation as well as common problems encountered by interpreters in various professional fields.
SPAN 3313,Advanced Spanish for Heritage Speakers,3,"An intensive study of Spanish language and culture for the Hispanic Heritage Speaker. Acquire Spanish academic language skills, with high focus on grammar and professional communication. Develop advanced reading, writing, and listening and speaking skills. Taught in Spanish. (Writing intensive)"
SPAN 3303,Spanish Grammar,3,"An extensive study of Spanish grammar, orthography and punctuation. Designed to strengthen written and oral skills. Course taught primarily in Spanish."
SPAN 3160,Latin American Culture and Civilization,3,"Study of the politics, social structures and traditions of Latin America from the indigenous period until today, with a special focus on their contemporary life in order to build a foundation for a more in-depth study of Latin American culture. Taught entirely in Spanish."
SPAN 3150,Spanish Culture and Civilization,3,"Study of the politics, social structures and traditions of the Spanish world from the Paleolithic period until today, with a special focus on their contemporary life in order to build a foundation for a more in-depth study of their life, literature and culture. Taught entirely in Spanish."
SPAN 3110,Introduction to Hispanic Literature,3,"Literary terminology, analysis of text, and differences among the genres. Readings include writings from a wide variety of Hispanic authors (both traditional and contemporary, from Spain and Latin America)."
SPAN 3060,Spanish Composition and Conversation,3,"Focuses on improving composition and writing skills; making oral reports about relevant topics of interest to students in a variety of subject areas including contemporary politics, literature, the arts, sciences, history, folklore, etc. Writing intensive."
SPAN 2900,Special Problems,1-3,
SPAN 2360,Spanish For The Professions,3,"This course focuses on the language of various professions including (among others) medical, teaching, social service, journalism/mass communications and counseling. Emphasizes cultural knowledge to enhance professional work with the Hispanic community."
SPAN 2050,Intermediate Spanish II,3,"Grammar, composition, oral-aural practice and readings."
SPAN 2313,Spanish for Heritage Speakers,3,"Develops a full range of registers including public speaking and formal written discourses (e.g., argumentative essays, close textual readings) necessary to participate in contemporary bilingual communities."
SPAN 2040,Intermediate Spanish I,3,"Grammar, composition, oral-aural practice and readings."
SOCI 4990,Sociology Capstone,3,"Senior Sociology majors use their skills and knowledge to develop data driven senior theses that integrate core sociological concepts, theory and methods. Students are required to find an applied sociology application in their projects."
SOCI 4920,Coop Ed in Sociology,1-3,"Supervised work in a job directly related to the student’s major, professional field of study or career objective."
SOCI 4900,Special Problems,3,"Class dedicated to the investigation, analysis and discussion of a selected contemporary sociological problem."
SPAN 1010,Elementary Spanish I,3,"Builds a foundation in spoken and written Spanish, listening and reading comprehension, and grammatical usage within a socio-cultural framework."
SOCI 4850,Internship in Sociology,3,"An experiential learning course where students are placed in a supervised work environment inside a Sociological agency, with a minimum 120-hour work requirement."
SOCI 4750,World Population Trends and Problems,3,Patterns of population growth; trends of fertility and mortality; migration; social and economic consequences of population change.
SOCI 4600,Sociology of Mass Communication,3,Communication as a social process; patterns and institutions of mass communication; analysis of public opinion and propaganda; techniques of public opinion measurement.
SOCI 4540,Race and Ethnic Minorities,3,Conditions and distribution of race and ethnic minorities; socio-psychological and cultural factors in race and ethnic relations; pattern of relations in the United States with emphasis on the Southwest and on social services.
SOCI 4500,Sociology of Childhood and Adolescence,3,"Practical focus on socialization, parenting and educational strategies in childhood and adolescence, and upon the social factors, agencies and institutions (particularly education) affecting children and adolescents in modern society."
SOCI 4450,The Family in Later Life,3,"Later stages in the family life cycle are surveyed with emphasis on changing family composition, role transitions and support systems. This course is equivalent to AGER 4450. One of the courses will count towards the degree program and the other will be excluded."
SOCI 4460,Community Corrections,3,"This course examines the concept of community corrections from various perspectives. It also examines contemporary practices and trends in probation, parole and other forms of community corrections. This course is equivalent to CJUS 4460. One of the courses will count towards the degree program and the other will be excluded."
SOCI 4360,"Sport, Markets, and Culture",3,"Critical exploration and analysis on the social impact of sports, media, and technology on the economy, culture, and the individual."
SOCI 4350,Community Organization,3,Principles of community organization and disorganization; agencies and programs dealing with contemporary problems facing the community.
SOCI 4340,Social Psychology and Behavior in the Social Environment,3,"Social and cultural bases of diverse human behavior; social matrix of personality, organization and disorganization."
SOCI 4260,Topics in Sociology,3,"Investigation, analysis and discussion of a significant, contemporary topic. May be repeated for credit as topics vary."
SOCI 4320,Issues in Urban Health,3,"Examines how city living shapes health and how our understanding of issues in urban health can contribute to healthier cities; investigates health at individual, family, community, and policy levels integrating research findings and theories from a variety of disciplines."
SOCI 4250,Gender and Society,3,"Analyzes gender as a major social institution which intersects with all other institutions, especially the family, work, religion, politics, and education. Stresses programs to change the unequal treatment of women and men in these areas. Surveys contemporary changes and cultural variability in gender role definitions."
SOCI 4160,Developing Societies,3,
SOCI 4240,Sociology of Sexuality,3,"This course is about sexuality and how it is perceived, defined, and experienced in the context of society. This course explores sexuality as a social and historical construction and focuses on how sexuality influences our lives as reflected in social norms, attitudes and beliefs, and through public and private policies and practices."
SOCI 4010,Sociology through Experiential Learning,3,"Service Learning is an experiential learning program which integrates academic course work into community service, in this case, family literacy at the Dallas Public Library. This course is designed to foster critical thinking, social & personal responsibility, and teamwork. As a source of reflection, dialogue, and analysis, students will teach in the family literacy program (either adult ESL class or in the 9-and-under children’s program). The course readings and assignments address several sociological themes, such as how ethnicity, civic engagement, socio-economic class, immigration, education, and public institutions relate to one’s subjectivities and agency as a participant in a service learning project."
SOCI 3900,Race and Christianity,3,"The objectives of this course are to focus on the reciprocal influence of race/ethnicity and Christianity in the United States. The course will explore the historical development of Christianity within different racial groups, evidence about the effects of Christianity on our tendency to engage in racism/discrimination, and the development of multiracial Christian institutions and their influence in our society."
SOCI 3800,Sociology of Work,3,"Social behavior and performance in the workplace beginning at the emergence of the industrial revolution through current workplace arrangements (e.g., work teams). Special topics covered include discrimination in the workplace (e.g., race, age, gender), the relationship between work and family, work alienation, welfare and work, women and work, and unions. Implications for counselors, managers, union organizers, city planners and policy makers."
SOCI 3700,Sociology of Religion,3,"A review of the common sociological dimensions of all religions such as moral definitions, group membership and dynamics, prescribed ritual practices and definitions of the sacred. An examination of sociologists contributing to the field such as Durkheim and Weber. Includes a sociological analysis of major world religions, including Christianity, Judaism, Islam, Buddhism and Hinduism."
SOCI 3630,"Drugs, Crime and Society",3,"Examines the relationship between drugs, crime and human behavior. Explores the relationship between drug abuse and crime and the policy proposals developed to control drug trafficking, drug abuse, and drug-related crime, as well as the multi-faceted aspects and effects of chemical abuse and dependency. This course is equivalent to CJUS 3630. One of the courses will count towards the degree program and the other will be excluded."
SOCI 3620,Juvenile Delinquency,3,"Examines juvenile delinquency in the United States. Specific attention is devoted to the definitions, measurement, and correlates of juvenile delinquency. Additional focus is paid to the various theories of juvenile delinquency and what each theory prescribes for preventing treating and handling juvenile delinquents. This course is equivalent to CJUS 3620. One of the courses will count towards the degree program and the other will be excluded."
SOCI 3600,The Multiracial Family,3,"Academic study of the dynamics found in multiracial families. Important concepts in race/ethnicity studies such as assimilation, racial identity and pluralism. Other topics include passing, one-drop rule, interracial dating/marriage, bi- or multiracial identity and transracial adoption."
SOCI 3510,Philosophy of Justice,3,The course will discuss key concepts and claims of the different theories of justice. Students will learn how to critically examine the concrete issues and problems through a justice philosophical framework. This course is equivalent to CJUS 3380. One of the courses will count towards the degree program and the other will be excluded.
SOCI 3460,Correctional Systems,3,"This course focuses on prisons and jails. It examines the goals and history of punishment, the death penalty, the composition and social organization of jail and prison populations; bail, detention, sentencing and classification; institutional management and the conflicts between rehabilitation and punishment. This course is equivalent to CJUS 3400. One of the courses will count towards the degree program and the other will be excluded."
SOCI 3370,Social Policy: Frameworks and Analysis,3,"The course provides an introduction to basic social policy, with an overview of the theoretical principles and social context, as well as practical instruments, that shape the development of social policy."
SOCI 3380,Cultural Diversity and Health,3,"Significant issues that affect the provision of health promotion activities to diverse cultures; examines influences of individualism versus collectivism, time orientation, poverty, language barriers, communication styles, and familiarity with health care environments (including technology) on health of vulnerable cultural groups."
SOCI 3360,Human Rights and Social Movements,3,"The course provides an introduction to basic human rights philosophy, principles, instruments and institutions, and also an overview of current issues and debates in the field with a particular focus on the impact of social movements on human rights discourse and practice."
SOCI 3340,Women and Sport,3,"A social-psychological and historical study of women and sports, and the challenges faced by women athletes through the years. Sports covered in this course include but are not limited to Olympic Sports, Collegiate and Professional Sports: Baseball, Basketball, Equestrian, Figure Skating, Golf, Gymnastics, Soccer, Softball, Swimming, Tennis, and Track and Field."
SOCI 3350,Sport and Masculinity,3,"Critical examination of sport and masculinity, and the roles media and technology play in shaping one’s identity."
SOCI 3330,Social Stratification,3,
SOCI 3240,Qualitative Data Collection,3,"Principles and procedures, sources of data, techniques of collection and analysis of qualitative data. Focus on how Sociologists use face to face interviewing, participant observation, focus groups and other qualitative methods."
SOCI 3300,Urban Sociology,3,Rise of the city; ecological distribution and processes; suburb metropolitan areas; trends in urbanization.
SOCI 3120,Sociology of Health and Illness,3,"Effects of social factors, such as age, sex, race and social class, on health and illness; differential access to health care services among subgroups of the U.S. population, including Blacks, Hispanics, Indians and the elderly; strains in the organization of the health care delivery system."
SOCI 3190,Correctional Counseling,3,Study of the basic purposes and techniques of counseling with consideration given to the development of interpersonal skills required to enhance communication and to effect positive behavioral change. Special attention is devoted to exemplary and experimental programs aimed at promoting long-range social adjustment. Experiential learning is provided through case studies and situational exercises.
SOCI 2100,Crime and Justice in the United States,3,
SOCI 2070,Introduction to Race and Ethnic Relations,3,"Introduction to the basic theories within current and historical race and ethnicity relations. Includes examination of evidence of continuing prejudice, institutional discrimination and modern forms of racism. Other topics include assimilation, pluralism, contact hypothesis, anti-racism, immigration, segregation and racial identity."
SOCI 2010,"Race, Class, Gender and Ethnicity",3,"Social, cultural and economic perspectives on Native, African-, Asian- and Mexican-Americans; emphasizes work and family patterns for both women and men, racism and sexism and contemporary movements for equality."
SOCI 2050,Sociology of Sport,3,
SOCI 1520,Contemporary Social Problems,3,"Conditions disruptive to society today, both those seen as problematic as a whole and those that violate the norms of special groups in society; includes population, poverty, minorities, crime, drugs, sexual deviance, mental illness, changing family patterns and violence. Satisfies arts and sciences core social science requirements. Advised for students planning sociology graduate work."
SOCI 1510,Introduction to Sociology,3,"Social and cultural basis for human behavior; impact of societal groups and organizations on personal identity, feelings and actions; influence on the self in relation to the family, peer groups, social classes, religion and social institutions. Satisfies arts and sciences core social science requirements. Required of all sociology majors."
SOWK 4700,Child Welfare Practice and Services,3,"Addresses contemporary practices in the child welfare system, legal and judicial processes, understanding the dynamics of abuse/neglect, and indicators of risk. Covers a range of the child welfare services related to investigation, in-home services, out of home placement, and foster/adoption services for abused and neglected children. 20 hours of service learning in a child welfare agency will be required."
EDSE 4060,Content Area Reading in Secondary Schools,3,"Provides an overview of the reading process with emphasis on reading to learn in the secondary school content areas. Course provides knowledge and skills for identifying reading problems, modifying instructional materials and processes, and using writing to promote learning and thinking in the content areas."
EDSE 4840,Instructional Strategies and Classroom Management,3,"This course is taken during the semester immediately preceding student teaching. It provides knowledge and skills required for organizing and directing various instructional strategies in the secondary classroom. Content includes teaching strategies, approaches to classroom management and discipline, student motivation, student and teacher assessment and evaluation, and the use of media and technology in the classroom. Instruction, assignments, directed field experience and other class activities may take place on site in a school setting."
EDRE 4900,Special Problems,1-3,
EDRE 4861,Integrated Language Arts & Social Studies Instruction K-8,3,"Interrelationship of writing in literacy, and all areas of language arts and social studies for instruction in EC-8. Assignments and directed field experience take place on site in an EC-8 school setting. May only be attempted 2 times for credit."
EDRE 4850,Assessment and Evaluation of Reading,3,"Examines a variety of assessment and evaluation strategies that are appropriate for the classroom teacher to utilize. Although both formal and informal procedures are introduced, the main focus is on non-intrusive, naturalistic procedures. Includes required field experience to be completed independently with an elementary student."
EDRE 4840,Linguistically Diverse Learners,3,"Designed to enhance the awareness and understanding of pre-service teachers regarding the linguistically diverse learner. Includes study of the language and learning needs of language minority students, the affective aspect of the immigrant and refugee experience, and the impact of that experience on academic and linguistic development. Students will explore how to make practical application of course content in both the regular and the English-as-a-Second-Language classrooms."
PACS 4030,Dispute Resolution in a Global Workplace,3,Explores the relationship of trade-based and work-based conflic with special focus on alternative dispute resolution practices. Examines dispute resolution options available in trade agreements and their implications for workplace and trade. Students learn the benefits and limitations of workplace conflict resolution practices in an environment with multiple layers of world trade.
PACS 3000,Pathways to Civic Engagement,3,"Promotes an understanding of self in relation to the theory and practice of civic engagement. Topics include the history of civic engagement and civil society, earning and spending social capital, voluntary sector engagement, trends in civic engagement in the U.S., and social issues. This course has a service learning requirement."
PACS 4040,Crisis Intervention,3,"Provides overview of crisis intervention from the perspectives of a host of intervention organizations and professionals. Reviews the tactics, techniques, behaviors, emotions and motivations of those who intervene or negotiate in crisis situations as well as those who intervene or negotiate in crisis situations as well as those of persons who precipitate such actions and their victims. Students will be introduced to professionals who negotiate interventions in suicide, workplace and domestic conflict situations. They will also review existing research and practices about such interventions."
HSML 4364,Practicum in Mediation and Dispute Resolution,3,"Provides opportunity for students to round out their education in dispute resolution through participation in numerous exercises, simulations and actual mediations and/or other forms of alternative dispute resolution. Required for interdisciplinary minor in alternative dispute resolution."
HSML 4362,Dispute Resolution in the Workplace,3,"Review of alternative dispute resolution (ADR) to address sources of conflict in the workplace. Examines procedures and benefits of arbitration, mediation, ombudspersons, minitrials, neutral fact-finding and other alternatives to litigation-based conflict resolution. Trends in use and ethical/professional considerations are considered."
HSML 4363,Negotiation and Dispute Resolution,3,"Introduces the fundamentals of nonlitigation strategies for a variety of business, professional and personal settings. Learning and skills are developed through lecture, role playing, out-of-class assignments, case studies and negotiation simulations. Required for interdisciplinary minor in alternative dispute resolution."
HSML 4360,Mediation,3,"Develops mediator competence. Defines and examines the process of mediation. Covers the history and development of mediation and introduces theories of conflict management. Reviews diverse settings of mediation, such as domestic, commercial, non-profit, employment and institutional environments. Significant legal, ethical, professional cultural and gender considerations are explored. Students participate in mediation exercises and simulations. Required for academic certificate in alternative dispute resolution."
HSML 4361,Family Mediation,3,"Provides mediators with advanced practical skills and clear theoretical understanding of family mediation, with particular emphasis on divorce and child custody issues. Meets statutory requirements of Texas and many other states for mediators of disputes relating to the parent-child relationship."
PSYC 4900,Special Problems,1-3,
PSYC 4910,Special Problems,1-3,
PSYC 4800,Introduction to Perception and Cognition,3,"A general survey of current data in perception and cognition. Perception topics covered are psychophysics, sensory psychology, perceptual constancies and the development of perception. Cognition topics include short- and long-term memory, problem solving, concept formation and the acquisition of knowledge. The information processing approach is emphasized as a means of interpreting perception and cognition."
PSYC 4700,Psychobiology of Stress : The Mind-Body Connection,3,"The biology of the stress response is detailed. The effects of this response on a number of topics including but not limited to aging, memory, and depression are discussed. The effects of the stress response on immunity and illness are highlighted."
PSYC 4670,Behavioral & Biopsychosocial Challenges within LGBT Communities,3,"&nbsp;Understanding the health-related behaviors and psychosocial factors associated with sexual minorities (LGBT; lesbian, gay bisexual & transgendered), primarily in the U.S. Designed for healthcare workers, educators, service providers and individuals who work with or are interested in LGBT communities."
PSYC 4640,Psychophysiology,3,"Physiological processes of the body and relationships to behavior. Sensory and motor processes, learning and memory, and physiological problems of motivation and emotion."
PSYC 4690,Introduction to Learning and Memory,3,"Explores the processes of acquiring and using knowledge. In particular, basic principles in conditioning, concept learning, and human memory are taught as a foundation to the understanding of learning."
PSYC 4620,Abnormal Child Psychology,3,"A survey of the symptomatology, theoretical perspectives and treatment approaches of psychological disorders seen in infants, children and adolescents."
PSYC 4610,Abnormal Psychology,3,"Major psychoses, neuroses and other types of maladaptive behavior patterns that are common problems in society; descriptions of symptomatology, theoretical approaches and epidemiological variables."
PSYC 4520,Personality,3,
PSYC 4600,History and Systems,3,"Principal historical antecedents of modern psychology, relevance to major contemporary systematic positions; philosophy of science, associationism, structuralism, behaviorism, functionalism, Gestalt and psychoanalysis; recent psychological theories."
PSYC 4510,Practicum,1-3,In-depth study of areas of specific interest. Practical experience in supervised settings.
PSYC 4480,New Directions in Psychology,3,"In-depth study of traditional roles and interests versus current roles and interests of psychologists designed to keep students abreast of the rapidly expanding and changing field of psychology. Topics include changes of duties in schools, legal systems, law enforcement, business and industry, government, biology and medicine, as well as other areas."
PSYC 4395,Advanced Seminar in Neuroscience,3,"This seminar course focuses on the end-to-end process of neuroscientific investigations using neuroscience tools and research methods. It involves experiential learning on how to perform empirical studies on focused topics of human neuroscience such as clinical neuroscience cognitive neuroscience, developmental neuroscience, social neuroscience with converging research methods. In addition, students will gain culminating experience of neuroscience study where students apply neuroscience knowledge and communication skills. The specific format may vary."
PSYC 4470,Sexual Behavior,3,Impact of psychosocial factors on development and expression of human sexuality.
PSYC 4390,Internship in Psychology,3,"Supervised professional research, and/or service work in the community. May be repeated one time for credit toward overall degree requirements."
PSYC 4360,Clinical Neuroscience,3,"Explores the underlying neurobiological mechanisms of mental disorders. In particular, neurobiological, genetic, and neurochemical bases of mental diseases, and types of pharmacological and non-pharmacological treatments are highlighted in the course."
PSYC 4350,Cognitive Neuroscience,3,"A survey of neuroscientific investigations of cognitive processes with neuroimaging data, electrophysiological data, as well as lesion studies in both healthy and clinical populations. It examines the neural underpinnings of the mind and subsequent behavioral outcomes. Topics include an introduction to the brain and research methods of cognitive neuroscience, visual recognition, attention, memory, emotion, language, cognitive control, and consciousness."
PSYC 4355,Affective Neuroscience,3,"This course is a general survey of current theories, research, and methods in affective neuroscience. This course will introduce students to the ‘multi-level’ approach to understanding social and emotional behavior, which includes analysis of social and cognitive mechanisms, as well as the neural systems that underlie these processes"
PSYC 4330,Psychology of Social and Personality Development,3,"A review of psychological theory and research on age trends and individuals differences in personality and social development. Topics include emotional development, aggression, identity and achievement, attachment, gender role development, and familial and extra-familial influences on development."
PSYC 4320,Forensic Psychology,3,"The interface of psychology and law with a focus on forensic psychology (e.g., forensic psychological assessment, expert testimony, offender treatment, and correctional psychology)."
PSYC 4310,Evolutionary Psychology,3,"Application of evolutionary theory (first proposed by Charles Darwin) to the study of human behavior and our thoughts, feelings, and actions. Topics will cover the evolutionary basis of a wide range of human behaviors, such as sex, emotion, stress, morality, culture, religion, and consciousness."
PSYC 4300,Psychosocial Issues in HIV/AIDS,3,"Examines the psychosocial factors that are related to health-related behaviors in both healthy people and people living with HIV/AIDS. Prepares students who expect to pursue careers in health service fields (e.g. psychologists, physicians, biologists, dentist, etc.) to be conscious of issues that HiV + people face daily. Students interested in HIV/AIDS as a social phenomenon are encourqaged to enroll."
PSYC 4040,Advanced Seminar in Psychology (Capstone),3,"This course is designed for Senior Psychology majors to develop a senior thesis that integrates and applies psychological ideas, theory, and methods in order to complete primary or secondary analysis."
PSYC 4110,Interviewing for Paraprofessionals in Psychology,3,"Introduction to the interviewing process in mental health service settings. Includes purposes, objectives, goals, types and skills of interviewing via lectures, plus taped and live demonstrations."
PSYC 4020,Psychology of Death and Dying,3,Concepts and attitudes concerning death and dying from a psychological perspective; current research on death and dying; development of insights and understanding to prepare the student to interact effectively with people who are terminally ill and their family members. This course is equivalent to AGER 4020. One of the courses will count towards the degree program and the other will be excluded.
PSYC 4000,Abuse in Adult Relationships,3,"A general survey of current research on psychological, interpersonal and situational factors involved in physical and emotional abuse in dating, cohabiting and marital relationships. The interdisciplinary body of research is covered from a psychological perspective."
