code,title,credit,description
THTR 151,Acting I,3,"This course enhances an appreciation of acting as an art form, and develops fundamental knowledge and abilities necessary both to the craft of acting and other professions where proficiency in self-expression and clear communication are deemed valuable. Appreciation of acting will also be fostered by witnessing other students (their peers) performing in departmental productions."
THTR 128,Introduction to Musical Theater Dance Styles,1,"This 8-week course is designed to introduce students to Musical Theater Dance in the 20th and 21st centuries. We will study history, development, and styles through lecture, video presentations, and participation in dance technique classes, with the culmination being the performance of a complete dance in the style of or re-created from a famous choreographer."
THTR 102,Introduction to Theater Production,3,
THTR 101,Introduction to Theater for Majors and Minors,3,"This course introduces serious-minded theater students to the principal theater arts: playwriting, directing, acting, and designing. Students will study the fundamentals of each of these disciplines, write a 15-page play, direct a scene, perform a monologue, and design settings, costumes, and lights for a play read during the semester. Four to six plays written by students in the course will be selected for presentation at semester’s end, and they will be directed, designed, and acted by the class participants."
TEE 490,Trends in Career and Technical Education,3,"This course focuses on the ever-changing issues in technical-based education. It provides future teachers with information and effective teaching methods in addressing trends and issues in innovative and integrated technologies. Students learn about integrated areas of technology and engineering education, design, technology, and pre-engineering, and how to apply that knowledge to technology and engineering education. Field experiences required."
TEE 470,Teaching Methods for Career and Technical Education,3,"The course provides students with information on how to safely instruct and evaluate in, and also design, supply, organize, and manage the technology and engineering education laboratory and classroom. Methodologies, development and evaluation of testing instruments, student evaluation, safety, classroom and laboratory management, equipment, and supplies are addressed. Field experience required."
TEE 250,Teaching Power and Energy,3,"Focuses on power, energy, and transportation as taught in secondary technology and engineering classrooms. Students explore activities and apply core content knowledge in power, energy, renewable resources, and transportation in a laboratory setting and through standards-based lesson planning, presentations, and hands-on learning activities. Outside field experience are required."
THTR 100,Introduction to College for Theater Majors and Minors,2,This course helps incoming major and minor theater students to become acclimated to the department as well as the University. Students learn in one safe place how to deal with the demands of college life through presentations by faculty and University staff.
TCED 490,Trends in Teaching Technology and Pre-engineering,3,"This course focuses on the ever-changing issues in technical-based education. It provides future teachers with information and effective teaching methods in addressing trends and issues in innovative and integrated technologies. Students learn about integrated areas of technology and engineering education, design, technology, and pre-engineering, and how to apply that knowledge to technology and engineering education. Field experiences required."
TCED 470,Application of Instructional Design and Evaluation in the Educational Laboratory,3,"The course provides students with information on how to safely instruct and evaluate in, and also design, supply, organize, and manage the technology and engineering education laboratory and classroom. Methodologies, development and evaluation of testing instruments, student evaluation, safety, classroom and laboratory management, equipment, and supplies are addressed. Field experience required."
TCED 327,Teaching Advanced Manufacturing,3,"This course focuses on advanced manufacturing and automation as taught in secondary technology and engineering education courses. Students explore activities and a core of technical content knowledge in manufacturing in a laboratory setting and apply manufacturing subject matter to secondary education through standards-based lesson planning and presentations, and hands-on learning activities. Field experience required."
TCED 307,Teaching Design and Communications,3,"This course focuses on design and communications as taught in secondary classrooms. Students explore activities and a core of technical content knowledge in design and communications in a laboratory setting and apply design and communications subject matter to secondary education through standards-based lesson planning, presentations, and hands-on learning activities. Field experience required."
TCED 222,Teaching Construction,3,"This course focuses on construction engineering and technology including materials and processes as taught in secondary classrooms. Students explore activities and a core technical content of technical knowledge, and materials and processes used in their application through standards-based lesson planning, presentations, and hands-on learning activities in a laboratory setting. Field experience required."
TCED 150,Foundations of Technology: Introduction to Biotechnology,3,This course focuses on the development of appropriate knowledge and skills in regard to introductory engineering and technology. Specifically this introductory technology and engineering course explores the application of biotechnology while enriching technological and engineering-based problem solving skills.
TAM 310,Illustration,3,Illustration techniques for the fashion figure and rendering of garment and fabric details using various media. Includes portfolio development.
TCED 115,"Introduction to Career, Technology, and Engineering Education",3,"An introduction to teaching career and technical education, specifically technology and engineering education. Content focuses on history and philosophy, relationships between governmental agencies, legislation, professional development, culture, organizations, certification, employment opportunities, terminology, resources, problem-based learning, funding, recruitment/retention, and core areas of technology and engineering. Field experiences required."
TCED 100,Technology and Engineering Laboratory,3,
TAM 218,Evolution of Costume,3,The evolution of Western dress from ancient times to the twentieth century. Emphasis on representative style and change over time.
TAM 497,"Special Problems in Textiles, Apparel, or Merchandising",1-6,"Additional work in textiles, apparel, or merchandising in which the student has a particular interest or need."
TAM 217,Textiles I,3,"The study of textiles concerning fiber, yarn, fabric construction, and finishes which affect the selection, use, and care of textiles."
TAM 216,Survey of Fashion Industry Practices,3,Provides a strong foundation for the unique application and integration of theories and practices that facilitates the development of fashion related merchandise planning and evaluation.
TAM 217L,Textiles I Lab,1,
TAM 215,"Digital Technologies in Textiles, Apparel and Merchandising",3,An exploration of Adobe Creative Suite and other tools for presentation techniques within the field of fashion design and merchandising.
TAM 213,"Professional Seminar in Textile, Apparel, and Merchandising",1,Application and development of professional skills necessary to entering and successfully navigating the fashion industry.
TAM 212,Evaluation of Ready-to-Wear,3,Identification of physical features which affect apparel quality. Analysis of ready-to-wear apparel to identify features which produce desirable aesthetic and functional performance.
TAM 214,Perspectives of Dress I,3,"The impact of culture on clothing and related behavior is investigated from aesthetic, physical, and technological perspectives. Non-Western dress is emphasized."
TAM 211,Apparel Design Studio,3,Experimentation in and analysis of design and fit of garments; intermediate construction techniques.
TAM 115,"Introduction to Textiles, Apparel, & Merchandising",3,"A comprehensive overview of the textiles, apparel and merchandising industry specific to fashion related goods including the nature of fashion, raw materials and production, designers, retailers, and supporting services."
TAM 111,Fundamentals of Apparel Design,3,"Basic clothing construction techniques, pattern alterations, and use of commercial patterns."
SS 410,Multicultural Studies for Teachers,3,Offered as a required course for elementary education majors pursing middle school/junior high endorsement in social studies. Open to graduate students. Graduate students are required to do additional work of a research nature.
SS 306,Interdisciplinary Perspectives in Teaching Secondary Social Studies,1,Theories and practices in using interdisciplinary approaches to teaching secondary social science.
SS 305,Teaching Social Studies in Secondary Schools,3,"Curriculum issues, methods, techniques, and goals of secondary social studies; unit organization; instructional technologies; classroom management; and testing and evaluation."
SS 199,Summer Honor Seminar for High School Students,2,Open to high school students after completion of their junior year. (By application only.)
SPSY 428,Tests and Measurement,3,The nature and theory of intelligence and its measurement. Group tests are surveyed and practice with some of them is required. An introduction is given to several individual tests of intelligence.
SPM 490,Sport Management Internship,3-15,The professional development courses each build upon each other. SPM 390 is a course designed to help students prepare for the culimnating experience of their Internship which is SPM 490.
SPM 494,Independent Study in Sport,3,Original work in special topics pursued independently or in small groups.
SPM 479,Sport Perspectives Abroad,3,"This specific course section will focus on perspectives and best practices in sport and organizational practices, as they evolve abroad. Students are expected to integrate experiences and skills in order to: (a) better understand the nature of the phenomena related to organizational practices in sport abroad; and (b) design and recommend viable solutions that address best practices in the rapidly changing social environment of the sport industry abroad."
SPM 444,Sport Event Management,3,"This course was designed to teach the theoretical foundations and practical applications of planning, implementing, and evaluating special events in the sport setting."
SPM 475,Global Development in Sport,3,"The purpose of this course is to provide students with the foundation knowledge in the management of international sport organizations, teams, and programs."
SPM 440,Sport Facility Planning,3,"This course has been developed to introduce students to the principles and practice of planning, designing, constructing, maintaining, and managing various spaces and venues throughout the sport industry."
SPM 437,Intercollegiate Sport Issues,3,"This course introduces the unique world of sport within the United States higher education system. Students examine the origins/history, policies/procedures, and governance structures of intercollegiate sport. Students discuss current topics and controversies unique to college athletics, including relationships between revenue/non-revenue sports, men’s/women’s programs, financial practices, conference alignment, and student-athlete welfare."
SPM 429,Sales Management in Sport,3,This course critically examines sales force management concepts and applications as they are implemented and evaluated in sport-related organizations.
SPM 419,Strategic Management in Sport,3,Study of the sport industry with an emphasis on developing an understanding of how firms within the sport industry develop and apply competitive strategies.
SPM 425,Sport Sponsorship,3,"Students will develop a complete understanding of how sport properties can create effective commercial alliances with corporations through the creation and execution of sponsorship agreements. A major emphasis is given to understanding the theoretical reasons behind the effectiveness of sports sponsorships as communication vehicles. Students will also learn how to prepare sponsorship proposals, and critically evaluate their strategic implications."
SPM 417,Special Topics in Sport Mgmt,3,"This course is designed to acquaint sport management students with advanced examination and applications of various areas of the sport discipline. This course will expose students to special topics examining organization, leadership, and strategic management in the sport industry and appropriate sub-industries."
SPM 390,Career Development in Sport,3,This course is designed to assist students with professional development and provide practical work and learning experience under the direction of a qualified professional in the sport industry.
SPM 385,Legal Aspects of Sport,3,"Studying of local, state, and federal legislation governing liability in recreation, park, and sport settings. Emphasis upon legal concepts most frequently dealt with in the SPM workplace."
SPM 384,Financial Aspects of Sport,3,"Principles and practices of financial management in sport and leisure settings with an emphasis on budgeting, income sources, pricing, grant seeking, fundraising, business planning, and capital budgeting."
SPM 388,eSports Fundamentals,3,"eSports transformed gaming into a global spectator spor. Facilitating the growth of eSports has been the introduction of ‘franchising’ and creating official leagues for teams, owners, advertisers, and publishers building professional organizations. This class investigates aspects of eSports, including communication, team structure, player management, social media strategies, and league regulations."
SPM 340,Sport Facility Operations,3,"This course will examine the principles and practices associated with managing and operating myriad facilities found throughout the sport industry. Special emphasis will be placed on risk management, scheduling, revenue generation, equipment and supplies, facility contracts, crowd management, safety and security, food and alcohol management, ticketing, and maintenance."
SPM 370,Sport Tourism,3,"This course will help students understand the nexus of sport and tourism, with a focus on the impact and legacy sport can have on host communities."
SPM 355,Public Relations in Sport,3,The application of communication theory and media relations in a sport environment.
SPM 336,Fundamentals of Sport Officiating,3,This course will help students develop the skills necessary to be a successful sport official.
SPM 333,Sport & Human Development,3,"Course presents theoretical and practical information needed to design, deliver, and assess programs and experiences for positive human development in sport settings. Emphasis on cross-cultural awareness and addressing social inequalities."
SPM 322,Innovations in Sport Marketing,3,"Technology has changed the way companies do business and interact with their audiences. In this course, students will explore various technological applications from a marketing perspective and understand how our roles as strategic communicators have evolved as a result."
SPM 320,Sport Marketing,3,"Application of economic and marketing principles to leisure and sport systems. Emphasis on organizing and analyzing the marketing process, planning the marketing mix, sports as a product, sport consumer markets, and the sports product market."
SPM 210,Management Principles in Sport,3,"This course investigates contemporary administrative and leadership theory and practice with applications to the public, private, and non profit sport organizations."
SPM 303,Survey of Motorsports,3,"An exploration of racing on land, on water, and in the air. Current rules, history, regulations, and media attention are included. Emphasis is placed on popular modes of motor racing in Indiana."
SPM 280,Contemporary Issues in Sport,3,"This course emphasizes the phenomenon of sport as a social institution. Students will examine how societal beliefs, values, and ideologies can and do affect issues, trends, and attitudes in contemporary sport."
SPM 317,Staffing Sport Organizations,3,"Course introduces the theory and practice of human resource management including hiring, training, supervising, and terminating personnel. Emphasis on legal concepts most frequently dealt with in the sport workplace."
SPM 200,Sport Leadership & Ethics,3,"This course will introduce leadership as a disciple of study and explore the development of leadership in public, private, and nonprofit sport and recreation service organizations in the 21st century."
SPM 100,Foundations of Sport Management,3,This course will focus on the nature and scope of sport management. Students will examine the breadth of sport related careers as well as engage in critical thinking about current sport management issues.
SPM 190,Career Exploration in Sport,3,The goal of this course is to supply students with the knowledge and ability to discover and secure practical field experience in sport management.
SPM 180,Technology in Sport Industry,3,This course offers an introduction to the world of information technology and business problem solving. Topics will prepare you for a rapidly changing world where information technology plays a vital role in the sport industry.
SPED 495,Topics in Education,1-3,Open to graduate students. Graduate students are required to do additional work of a research nature. All Special Education courses may require observation and participation in field experiences in addition to in-class time.
SPED 457,Special Education Capstone,3,"Coupled with the final field experience of student teaching, is the culminating experience preceding professional teacher licensure. Pre-service teachers will complete a teacher work sample demonstrating their content knowledge, methodologies, and assessment strategies."
SPED 492,Directed Study in Special Education,1-3,Open to graduate students. Graduate students are required to do additional work of a research nature. All Special Education courses may require observation and participation in field experiences in addition to in-class time.
SPED 405,Supervised Student Teaching,5-13,Special education majors and special education minors will student teach in the setting/s for which they are being licensed.
SPED 425,Advanced Behavior Management,3,"Through this course teacher candidates will gain a deeper understanding of students with chronic behavioral concerns, as well as interventions, strategies and plans to support these students."
SPED 402,Individualized Core Curriculum,3,A seminar bridging the gap between the theories and practice of a special educator in a full-time supervised school setting.
SPED 400,"Secondary School, Community, and Family Interactions",3,"This course addresses the interconnectedness between the school, community, and family in planning to prepare students with mild interventions for transition into adult living."
SPED 321,Special Education Law and Procedures,3,This course describes the procedural requirements mandated by current legislation for determining a child’s eligibility for special education and the development of an individual education program for a qualifying child. The legal foundations of special education are addressed as background for current legal requirements.
SPED 318,Differentiated Reading,3,"This course provides a theoretical understanding about literacy, procedures for assessing literacy, and differentiated instruction strategies to support literacy. Participants will focus on the impact of teaching toward the diverse needs of learners and the infusion of technology to meet the diverse needs of learners."
SPED 316,Special Education Approaches–Curriculum and Assessment II,3,"Descriptions of materials and approaches to development, adaptation, and individualization in mathematics; specific reading needs; and other school content areas for learners with mild intervention needs. Field experiences provide practice and implementation."
SPED 314,Math Strategies and Assessment,3,
SPED 315,Special Education Approaches–Curriculum and Assessment I,3,"Descriptions of materials and approaches to development, adaptation, and individualization in language arts, social studies, and other school content areas for learners with mild intervention needs. Field experiences provide practice and implementation."
SPED 216,Collaborative Teaching,3,This course allows for an integrated presentation of Assistive Technology (both electronic and non-electronic forms) in tandem with the concepts of Universal Design for learning and Differentiated Instruction within the collaborative format of Co-teaching. A middle-school practicum is required.
SPED 226,The Exceptional Learner in the Regular Classroom,3,"An overview course dealing with the various exceptional learners who might be mainstreamed into the regular educational program, both elementary and secondary. Emphasis will be on the understanding the exceptional learners as well as cooperative roles which educators must jointly fill in providing an appropriate education for exceptional learners."
SPED 311,Special Education Assessment,3,"Instruction in assessment for support of students with exceptionalities, in various school settings and grade levels."
SPED 203,Preschool Special Education,3,"This course teaches typical and atypical preschool development as well as childhood milestones. Early intervention for addressing social, language and academic needs will be stressed. An early field placement in a special education preschool is required in addition to in-class time."
SPED 215,Behavior Management,3,"This course teaches the direct application of the principles of behavior management in working with both individuals and groups. The use of positive applications for teaching appropriate behavior, increasing rates of academic learning, and the development of social skills is stressed. Work in selected settings is required in addition to in-class time."
SPED 200,Students with Mild Intervention Needs,3,"A description of students whom the schools are likely to identify as having mild intervention needs. For categories of exceptionality, content includes characteristics, etiology, identification procedures, procedures for educational and placement decisions, and provision of services. Field experiences are included. Enrollment by departmental permission only."
SPAN 495,Undergraduate Studies in Spanish,1-3,"Language, literature, or culture with topics changing from semester to semester according to the needs and interests of the students."
SPAN 427,The Spanish American Short Story,3,Open to graduate students. Graduate students are required to do additional work of a research nature.
SPAN 415,Spanish American Culture,3,Open to graduate students. Graduate students are required to do additional work of a research nature.
SPAN 406,Contemporary Spanish Culture,3,Open to graduate students. Graduate students are required to do additional work of a research nature.
SPAN 404,Spanish Phonetics,3,"Study of the formation of speech sounds in the Spanish language. Intensive practice in pronunciation with an emphasis on articulation, rhythm, and intonation. Includes study of dialectal variation and application for language teaching."
SPAN 405,Spanish Conversation and Civilization,3,Intensive practice in spoken Spanish based on topics dealing with contemporary Spain and South America. Emphasis on current vocabulary.
SPAN 402,History of the Spanish Language,3,Open to graduate students. Graduate students are required to do additional work of a research nature.
SPAN 400,Stylistics,3,"A study of essential Spanish morphology, syntax, semantics, and linguistics as reflected in some representative authors."
SPAN 394,Studies in Spanish,1-4,"Studies in Spanish language, literature, or culture with topics changing from semester to semester according to the needs and interests of students."
SPAN 322,Advanced Spanish Composition,3,This course provides advanced work in written Spanish with emphasis on writing for various purposes.
SPAN 321,Advanced Spanish Conversation,3,"Advanced work in oral Spanish with emphasis on developing pronunciation, vocabulary, idioms, listening comprehension, and general fluency is conducted."
SPAN 317,Business and Commercial Spanish,3,"The course focuses on Spanish for business and trade including investing, banking, finance, insurance, contracts, legal questions, real estate, export, and import."
SOWK 491,Generalist Social Work Practice III,3,Integrates the foundation knowledge of Generalist Social Work Practice I and II and highlights macro level interventions. Synthesizes the application of the generalist social work model which holds that the problem and situation determine the mode and level(s) of intervention.
SOWK 481,Introductory Field Practicum and Seminar,2,This course provides the field experience to complement Generalist Social Work Practice I course (SOWK 480). It provides an orientation to social work agencies and a theoretical framework to understand social work in the context of the generalist practice model. This course includes a 100-hour field practicum in health and human services organizations.
SOWK 450,International Studies,3,"The course will examine family and child welfare issues in a country outside the U.S. within a social work framework with instruction related to this country’s culture, history, demographics, the legal system, social welfare institutions, health care systems, and preventative services being introduced into the region."
SOWK 490,Generalist Social Work Practice II,3,Expands on the theoretical knowledge and experience base of SOWK 480 and 481. Delves further into helping processes with an in-depth examination of the problem solving steps in generalist practices. Highlights micro and mezzo interventions with policy implications drawn. Special attention to populations-at-risk and to ethnically and racially sensitive social work practice.
SOWK 480,Generalist Social Work Practice,3,"Presents an orientation to and theoretical framework for the helping process within social work in the context of the generalist practice model. Delineates the generic knowledge base, skills, and values of social work. Provides students with experiences to develop self-awareness, observational techniques, documentation abilities, and interpersonal communication skills in the classroom."
SOWK 401,Child Welfare Practice,3,"In this course, the public child welfare service delivery system (Department of Child Services, DCS) is explored. The focus is on policies and services which seek to maintain children safely in their own homes, ensuring familial and cultural identification as well as the right to the least restrictive alternatives."
SOWK 400,Topics in Social Work,1-6,Specific titles and number of semester hours offered are announced in the Schedule of Classes.
SOWK 390,Social Policy: Societal Response to Human Need,3,Builds on the foundation knowledge of social welfare and social work. Policy formulation processes are examined and students learn how to critically analyze existing and proposed policies in their historical context. The importance of research and program evaluation for policy development is highlighted.
SOWK 384,Social Work Research,3,"Provides the foundation for the social work research area, placing it in the context of ethics and values. Demonstrates the importance of the area in social work. Teaches design, measurement and data collection techniques, and research strategies. Develops skills in the evaluation of research studies, the practice of research, data presentation, and evaluation of social worker’s own practice outcomes."
SOWK 352,Social Welfare and Social Work,3,"Knowledge base for understanding the social welfare system and its relationship to social work as a profession. A historical and contemporary focus is employed to examine the economic, social, and political forces as well as the values and beliefs which shape social policies and programs. Special attention is paid to inequities and deficiencies in the institutional policies and structures impacting on various oppressed population groups."
SOWK 382,Human Behavior in the Social Environment: A Synthesis,3,"Builds on the foundation courses in human development, normal and abnormal behavior, and the understanding of ethno-cultural issues. Examines theories about human behavior from the vantage point of small groups, organizations, and communities. Integrates learning, utilizing an ecological systems framework."
SOWK 301,Child Welfare,3,"This course is designed to provide a comprehensive introduction to child abuse and neglect from psychological, social, cultural, legal, and economic perspectives. Social workers in all professional work settings must know how to identify child maltreatment and family violence."
SOWK 324,"Screening, Brief Intervention, Refer to Training",1,"This one-credit course serves as an introduction to Screening, Brief Intervention, and Referral to Treatment (SBIRT) for alcohol and other substance use. Students will gain knowledge and skills in best practices of screening and brief intervention. Motivational interviewing (MI) will also be introduced during use of the SBIRT process."
SOWK 270,Cultural Awareness and Diversity,3,"This course examines, from a theoretical and experiential social work perspective, the personal behaviors and institutional factors that have led to oppression of ethnic minorities and persons of color and that serve to maintain intergroup tensions. Attention is given to discriminatory practices as related to sex, age, religion, disablement, sexual orientation, and culture. It explores the strategies that the various groups have employed to deal with discrimination. Implications to the individual, society, and the profession are explored."
SOWK 300,Topics in Social Work,Current topics designed to serve special needs and interests.  do not count towards the bachelor of social work program.,Enrollment is limited to those seeking professional development.
SOWK 241,Human Development and Ecological Systems,3,"Provides an orientation and theoretical background to the understanding of human behavior, utilizing an ecological systems framework. It focuses on the development of individuals and families throughout the lifespan, with attention to the institutional and societal factors that impede the development and quality of life of diverse populations."
SOWK 325,Introduction to Addictions and Treatment,3,"This course expands on information related to alcohol and substance abuse, and the SBIRT (Screening, Brief Intervention, and Referral to Treatment) process. Students will gain knowledge and skills in best practices of screening and brief intervention. Motivational interviewing (MI) concepts will also be introduced during use of the SBIRT process."
SOWK 240,Assessment and Interviewing Skills,3,Assessment and Interviewing Skills is designed as an interprofessional practice course where students will learn the evidence based foundational skills for assessing and interviewing patients/clients in a variety of settings from special populations. Students can expect to learn skills found in patient-centered care models that can be applied in any area of study.
SOWK 200,Topics in Social Work,"This course focuses on contemporary problems facing families with a focus on the policies, programs, and services in the context of changing life styles, social forces impacting the quality of life, and family preservation.  do not count towards the bachelor of social work program. Enrollment is limited to those seeking course credit in the prison setting.",
SOWK 130,Introduction to the Fields of Social Welfare,3,"Provides an overview of the social welfare system and its place in contemporary society. Opportunity to learn, through the literature and guest lecturers, about the operation of institutional structures and about the professionals that respond to complex human concerns."
SOWK 101,Social Work Learning Community Experience,1,"The first semester academic seminar will connect social work majors to the department, its faculty, program, facilities, and students. It will address the unique and specific transition needs of new college students. It will also provide coordination for the first semester of social work studies."
SOC 499,Senior Seminar,3,"An intensive review and analysis of sociological foundations, issues, and societal values will be presented in order to synthesize and integrate prior learning experiences from other major courses. Through professional socialization activities, students will examine the discipline as preparation for their post-graduate lives."
SOC 489,Sociological Internship and Fieldwork,3-6,Work and study in public and private organizations and agencies in areas of the student’s training and interest.
SOC 471,Medical Sociology,3,"Applies sociological concepts to issues of health, illness, and the medical care systems. Focuses on the social psychology of illness, death, and dying, as well as the current health care delivery system."
SOC 470,Work and Organizations,3,"An examination of the social organization of work, the meaning of work in different subcultures, and the allocation of people to specific kinds of work."
SOC 469,Sociology of Sport,3,"The social psychological examination of sport as a social institution in society. Analysis of sport in the context of life cycle, social class, and community and collective behavior, and of sport and play in cross-societal context."
SOC 466,Sociology of Urban Life,3,Urbanization processes examined with respect to the antecedents and consequences of urbanization of the world population. Western urban growth with special reference to the United States of America.
SOC 465,Comparative Societies,3,"Concepts of pluralism are used to compare societies, especially India and the United States, in terms of their value systems, social structures, and orientations to change."
SOC 463,Social Classes,3,"Examines perspectives on social class to improve understanding of societal stratification and inequality. Determinants of class location and the effects of social class on “life chances” will be analyzed. Broader social implications of social class systems, i.e., the distribution of wealth, income, and power; institutional arrangements; and class related differences in religion, political participation, and recreation will also be examined."
SOC 464,Sociology of Organizations,3,"Consideration of complex organizations with particular reference to organizational theory, the experience of life within contemporary organizations, and the application of sociological principles to problems encountered in organizations."
SOC 462,Sociology of Religion,3,"Structure and function of religious institutions in societies, with emphasis on religious leadership, and religion and social change."
SOC 441,Social Justice Movements,3,"This course will introduce sociological perspectives on the emergence, growth, and transformation of social justice movements, their impact on the greater society as well as their impact on people, both activists and supporters."
SOC 460,Sociology of the Family,3,"Family structure—primitive, rural, and industrial—with emphasis on the impact of industrialization on traditional family functions, courtship, role expectations, and child training."
SOC 426,Sociology of Deviant Behavior,3,"Conceptions of deviant behavior, the nature and prevalence of such behavior, and the theories developed to explain deviance. Emphasis is on the relationship of such behavior to social structure and social processes."
SOC 443,Gender Stratification,3,"Examines the social construction of gender, especially as it relates to issues of stratification and inequality. Related topics include gender socialization, gendered violence, sexuality, family, the labor market, and workplace."
SOC 425,The Black Community,3,"An analysis of the Black community, with an emphasis on internal and external social, political, and historical mechanisms contributing to its creation and maintenance."
SOC 420,Race and Ethnic Relations,3,"This course provides a sociological analysis of race and ethnic relations with particular attention to the United States. Specific topics to receive attention include: the concepts of race, ethnicity, minority, dominance, power, privilege, and inequality. Evolutionary, psychological, and sociological perspectives of race/ethnic relations will be examined."
SOC 400,Individual Studies,1-3,"The student is expected to read widely and critically in the sociological literature, and to present a paper covering these readings. Enrollment in the course and selection of the topic are by prior arrangement with the Department Chairperson."
SOC 383,Sociological Theory,3,"What is power? How do we collectively define what is real? How are people and institutions involved in the social construction of reality? This course is an introduction to sociological theory, which addresses these and many other questions. The course content starts with the theoretical foundations of sociology, focusing on the works of Marx, Weber, and Durkheim, and then traces the development of more contemporary theories and their applicability to social problems. The goal of this course is to understand the social world through multiple theoretical lenses."
SOC 390,Social Stratification and Inequality,3,A survey of social stratification and inequality with particular attention to the United States. This course will emphasize the application of basic concepts and the major perspectives sociologists use to understand social stratification and inequality.
SOC 380,Sociological Research Methods,3,"How do sociologists address empirical questions about our social world? What are ethical questions sociologists must consider when approaching research questions? What questions about the social world would you like to study, and how can sociological research methods give you the tools to do so? This course introduces students to various sociological research methods. Students will learn about how sociologists conduct research, the importance of research ethics, and engaging in sociological observation. Students will complete a research-based proposal or project over the course of the semester."
SOC 381,Statistics for Social Research,3,"An introductory course for students who intend to engage in elementary social research, and for those who wish to develop an ability to read the literature of empirical research in the social sciences. Emphasis will be upon descriptive statistics; i.e., graphical and tabular presentation of data, and measures of association. Probability theory and tests of significance will be introduced."
SOC 302,"Work, Employment, and Society",3,"This course examines facets of the “employment relationship” from the perspective of the employee. Topics include basic labor law, forms of the employment relationship, employment discrimination, regulation of the employment relationship, promotions, workplace politics, and workplace health and safety issues."
SOC 306,Special Topics in Sociology,3,Review and discussion of relevant research on selected issues and topics.
SOC 280,Principles of Sociology,3,"An intensive and extensive introduction to the academic discipline of sociology with particular emphasis on core concepts, the production of sociological knowledge, and the development of a foundation of sociological discourse."
SOC 269,Sociology of Sexualities,3,"How do people make sense of their sexual identities, beliefs, and practices? How does power inform the ways we think about sexuality? How does social environment shape the ways people think about sexualities? How does one’s social location contribute to sexual experiences, ideas, and beliefs? How do your own sexual practices, beliefs, and ideas shape the society in which you live? These are just a couple of the questions sociologists of sexualities ask and are some of the questions we will wrestle with this semester. This course investigates the social construction of sex and sexuality, sexual identities, and the regulation of sexuality in society. Through reading current sociological work on sexualities, students will learn about how sociologists study sexualities, as well as contemporary topics in the field of sexuality studies including systems of power that influence sexual norms, and the intersections of gender, race, class, and other systems of power that impact contemporary understandings of sexualities in society."
SOC 268,Sociology of Race and Ethnicity,3,"How do people make sense of race and ethnicity in a given social context? How does power inform the social construction of race and ethnicity? How does one’s social environment shape how they think about race and ethnicity? This course examines these and many other questions. Specifically, in this course students will interrogate the social construction of race and ethnicity through a sociological lens. Students will examine figures and events that shaped the concepts of both race and ethnicity, and study empirical sociological research on issues related to race and ethnicity. Students will understand how race and racial stratification affect everyday life in the U.S.."
SOC 240,Introduction to Social Psychology,3,"Consideration of human behavior in social situations with particular emphasis on the communication processes, socialization, social role, social self, and social groupings."
SOC 260,Marriage and Family,3,"How do people define family? How do various systems of power shape the institution of family? How does social environment shape the ways people come to understand family? What does it mean to be a child, parent, sibling, or grandparent? How does one’s social location contribute to beliefs and desires around family? This course investigates the social construction of families in society. Through reading current sociological work on topic such as family structure, marriage, divorce, parenting, and childhood, students will learn about how sociologists study families, as well as contemporary topics in the field of family studies in sociology, including social structures that influence familial dynamics, and the intersections of gender, race, class, and other systems of power that impact contemporary understandings of families in society."
SOC 110,United States and Global Diversity: Sociological Perspectives,3,"This course is an introduction to the sociological analysis of diversity in the United States and the world, with particular emphasis on ethnic/racial, gender/sex, and social class issues. Through reading, writing, discussion, and co-curricular activities, students will develop a better understanding of the various facets of a pluralistic American society that is part of an interconnected world. Enrollment is limited in order to enhance participation. The primary goal of the course is to provide a foundation for living in an increasingly diverse American society and interacting in a global environment."
SOC 220,Contemporary Social Problems,3,"Problems of social and individual maladjustment, the causes of maladjustment, and the attempted and planned efforts for the solution of these problems."
SFTY 492,Professional Field Practice Internship in Safety Management,3,"Junior 2 or Senior status, and completed 24 (out of 44) credit hours of SFTY courses. Candidate for Internship The internship policy of the major requires filing of an application, normally at the Student Internship Qualification Meeting in the academic year prior to the internship, and meeting these performance standards: 1. Be in good standing during tentative admission phase of the curriculum. 2. Have earned 65 or more semester credits and have an Indiana State University minimum cumulative GPA of 2.25 (including a minimum of ten Indiana State University credits with a GPA of 2.25 or higher.) 3. Maintain an Indiana State University GPA of 2.5 or higher in departmental SFTY courses. 4. Maintain no less than a C- grade in departmental SFTY courses. 5. Complete an internship application, attend internship organizational meeting, and submit a resume. 6. Complete all prerequisite courses required for the internship, an internship application, attend internship organizational meeting, and submit a resume."
SOC 101,Introduction to Sociology,3,"This course introduces the discipline of sociology by examining its history, the work of its early and contemporary contributors, essential concepts, research methods, theory, and applications."
