code,title,credit,description
PHY 121,General Physics I,4,"This is the first part of a two-semester algebra-based course designed to introduce students to Newtonian mechanics and applications. Topics include kinematics, dynamics, gravitation, rotational motion, conservation laws, equilibrium and fluids."
PHY 104,Physical Science,4,"This course introduces students to the fundamental concepts of the physical sciences with an emphasis on practical applications, especially those that integrate the natural sciences."
PHE 106,Integrated Health and Fitness,3,"This course covers the basic concepts of personal and community health, with an emphasis on physical fitness, nutrition, stress management, weight management, sexual health, disease and environmental health. Specific personalized techniques for optimizing health are emphasized."
PHL 101,Introduction to Philosophy,3,"This course covers the history of philosophy and addresses the problems of religion, knowledge, reality, morality and politics as they arise in the thoughts of great Eastern and Western philosophers. Selected issues that underlie personal, social and cultural ferment in the 20th and 21st centuries are explored in the light of Eastern and Western classical philosophy."
OFT 162,Introduction to Database Design,3,"This computerized database course is a comprehensive introduction to database software applications. Students create and manage databases consisting of tables, queries, forms and reports. Emphasis is placed on retrieving, modifying, sharing and maintaining information."
OFT 160,Introduction to Spreadsheets,3,"This course covers spreadsheet development, including creating, editing, formatting worksheets and charts, creating and working with formulas, collaborating and securing data and integrating worksheet data with various programs and the World Wide Web."
OFT 155,Word Processing,3,"This course covers fundamental through advanced word processing skills, including creating, editing and formatting documents, creating tables, working with themes, styles, graphics and templates, merging and integrating data with various programs and the World Wide Web."
OFT 101,Introduction to Computers,3,"This course introduces students to the fundamentals of information processing and computer literacy. Students gain a working vocabulary of computer hardware and software, networking and data communication. Through hands-on exercises, students learn the basic skills required to utilize an operating system, email and the internet. Students acquire basic and intermediate skills in word processing and spreadsheet applications. Keyboarding skills are recommended."
OTA 270,Level II Internship II,4,"and OTA 270, students are expected to have developed the entry-level clinical reasoning skills, competence and professionalism of an occupational therapy assistant."
OTA 260,Level II Internship I,4,"Fieldwork placements provide supervised practical experience for students to practice treatment, documentation and other occupational therapy assistant activities. These sessions focus on the application of purposeful and meaningful occupations across the lifespan in a variety of settings. Under the supervision of a registered and licensed occupational therapist (or an occupational therapy assistant under the supervision of an occupational therapist), students observe, treat and document general and psychosocial occupational therapy practices."
OTA 255,,,"This course is a culmination of content taught throughout the program. Students demonstrate their knowledge of the meaning and dynamics of occupation and activity, including the interaction of areas of occupation, performance skills, performance patterns, activity demands, context(s) and environments, as well as client factors. Activities to prepare students for the National Board Certification for Occupational Therapy occur throughout the course."
OTA 210,OT Intervention: Adult Physical Health,3,"This course provides students with the theory and application of occupational therapy treatment techniques using functional occupations for patients who have physical dysfunctions that affect participation and health through adulthood and geriatrics. This course is designed to help students develop skill and proficiency in treatment techniques, including improving activities of daily living, range of motion, muscle strengthening, splinting, physical agent modalities, positioning, adaptive equipment, technology devices, sensory intervention, cognitive re-training and manual therapy techniques. Lecture, fieldwork clinical and laboratory practice provide learning opportunities for students in this course."
OTA 250,"OT Professionalism, Ethics and Research",3,"This course is designed to help students learn, understand and apply issues related to occupational therapy professionalism and ethics. Professionalism, individually and in the field of practice, is reviewed. Ethics related to the field of occupational therapy within the current health care market are presented. Students are also exposed to research in the field of occupational therapy."
OTA 200,Adult and Geriatric Occupations,3,"This course introduces students to physical dysfunctions that can affect adult and geriatric individuals. The emphasis is developmental and focuses on the skills necessary for prevention, remediation, compensation, adaptation, participation and return to health through occupations across the lifespan. Orthopedic and neurological dysfunctions and disabilities are reviewed. Areas covered include arthritis, hip fractures, joint replacements, amputations, spinal cord injuries, hand injuries, burns, cardiac dysfunction and pulmonary dysfunction."
OTA 170,OT Assistive Technology,2,"This course focuses on therapy techniques and the equipment that occupational therapy assistants can use with individuals to foster participation and health through occupations across the lifespan, from the pediatric through the geriatric years. Topics include currently-available assistive technology in the field, a review of extensive adaptive equipment, various techniques for the treatment of dysfunction across the lifespan and resources available to maintain knowledge and skills utilizing assistive technology and adaptive equipment. Laboratory and lecture are used to develop student proficiency with available technology and equipment."
OTA 175,Mental Health and Psychosocial Practice,3,"This course reviews developmental psychology, concepts of human behavior, abnormal psychology and sociology. Students gain an appreciation of the role of sociocultural, socioeconomic, diversity factors and lifestyle in contemporary society and related theories of practice. Upon completion of the course, students will have skills to analyze the effects of heritable diseases, genetic conditions, disability, trauma and injury to the physical and mental health and occupational performance of the individual. Students will also learn how to provide OT intervention strategies with patients diagnosed with mental illness who are working to return to psychosocial health. Therapeutic group theory, process and implementation are presented and practiced."
OTA 110,Human Structure and Function,4,"This course provides an explanation of anatomy and physiology as it applies to human function. Students will obtain an understanding of gross anatomy and surface anatomy, joint and muscle structure and function, neural structure and function, and soft tissue influences and how this translates into functional motion. Neurological structure, function and dysfunction are discussed and how these translate into function and participation in occupation. This course examines various neurological diagnoses and cognitive conditions, typically benefiting from the provision of OT services."
OTA 115,Occupational Performance,3,"This course introduces students to occupational performance, the relationship between occupation and occupational therapy practice, and an examination of the Occupational Therapy Practice Framework. Numerous occupation-based practice models and theories used in occupational therapy are presented and students will begin to reflect on their occupational selves in this course. The use of activity analysis, especially functional activities, is explored to identify therapeutic, meaningful and purposeful occupations directed toward individual needs. Psychosocial and sociocultural influences are integrated into activity analysis, looking at occupations across the lifespan."
OTA 165,Biomechanics and Physical Dysfunction,3,"This course provides a solid foundation in the treatment of physical dysfunction and how this relates to occupational performance. Students will demonstrate knowledge and understanding of biomechanics and the components of physical dysfunction. Emphasis will be placed on competence in the principles of human motion, orthotic fabrication, prosthetic training and functional mobility. The safe use of thermal and superficial modalities will be reviewed. Techniques of analyzing human motion are taught, including range of motion measurement, manual muscle testing and sensory testing. The applied learning will be translated to disorders both acute and chronic with a progressive learning plan from simple to complex conditions using advanced techniques. The principles covered in lecture will be applied through practical hands-on experiences and discussions during the application sessions."
OTA 101,,,"This course reviews the history, theory and philosophy of the profession of occupational therapy. The basic features of the theories that underlie occupational therapy are reviewed. Models of practice and frames of reference for occupational therapy are presented. Changes in health care and the effect the health care environment is having on rehabilitation and occupational therapy are also studied. The fundamentals of diversity and sociocultural differences are integrated and discussed in relation to human occupation, participation and health across the lifespan."
OTA 160,OT Intervention for Pediatrics,3,"This course prepares students for intervention techniques and strategies unique and specific to infants, children and adolescents. Neurodevelopmental and sensory integrative theories and practice are applied. Developmentally-focused intervention addresses physical and psychosocial methodologies and practice areas related to pediatrics. Lecture, fieldwork observation and laboratory practice provide learning opportunities for students in this course."
OTA 150,Pediatric Occupations,3,"This course introduces students to the unique areas of dysfunction that can affect the health and wellness of infants, children and adolescents. The emphasis is developmental and focuses on the skills necessary for prevention, remediation, compensation, adaptation, participation and return to health through occupations in pediatrics. Pediatric practice settings are discussed and reviewed. Specific emphasis is placed on parent, family and caretaker involvement in occupational therapy practice for pediatric individuals."
NUR 260,,,"This course is designed to assist the student with assessing their own areas of required focused review and remediation related to topic areas pertaining to the eight client needs categories of the current National Council Licensure Examination for Registered Nurses (NCLEX-RN) test plan based upon results of various diagnostic assessments. Students prepare and implement an individualized study plan and learning templates for first-time success on the NCLEX-RN examination based upon the results of their individual test reports, focused review areas and topics related to course content that correlate to the client needs categories and the clinical areas included in diagnostic testing. This didactic course with a laboratory component assists students to utilize prior knowledge attained throughout the curriculum and apply critical thinking skills to foster NCLEX examination success. Concepts required for first-time NCLEX-RN examination success based upon the NCLEX-RN test plan are reviewed. This course can also be completed by graduates who did not pass the NCLEX-RN examination on their first attempt to prepare them to pass the exam."
NUR 222,,,This course focuses on the nursing care of adults with self-care deficits and complex health problems. The nursing process is used to determine nursing actions that are needed to help patients compensate for their inability to engage in self-care. Supportive nursing actions and related pharmacology are also presented. Skill attainment is emphasized in the skills laboratory and through concurrent clinical laboratory experiences with adults with a variety of complex health problems.
NUR 216,,,"This course focuses on the concepts of pharmacotherapeutic actions and drug interactions among different classes of drugs. The effects of these agents on individuals throughout the life span are examined. The utilization of effective clinical judgment and monitoring of drug regimens in the treatment of disease states and/or primary health care are presented. Potential drug interactions as a consequence of multiple drug regimens, significant adverse reactions, dangers inherent in self-medication and overuse of commonly-prescribed medications are investigated. Emphasis is placed on indications for usage, modes of action, effects, contraindications and interactions of selected drugs and their classifications. Students learn more advanced drug dosage calculations and administration of critical care drips, emergency medications and related specific nursing responsibilities. The importance of accountability associated with nursing practice in administering pharmacological agents and monitoring and evaluating patient response is stressed."
NUR 223,,,"This course focuses on the nursing care of adults with self-care deficits and complex health problems. The nursing process, the best current evidence and critical thinking are used to meet the psychosocial, cultural and physiological needs of clients with complex health problems in a variety of health care settings and the community. Accountability for practice within the legal and ethical scope and framework of nursing is integrated into student-centered learning to help students develop leadership and management skills for the nurse as manager of care and delegator."
NUR 115,Introduction to Nursing Pharmacology,2,"This course focuses on the accurate calculation of drug dosages for medication administration via various routes, with an overview of the basics of nursing pharmacology. Emphasis is placed on an introduction to the principles of pharmacology, safe administration of medications, commonly-administered drugs and their classifications, and the effects of pharmacological agents on individuals throughout the life span. Safe drug calculations of various types of medications and related nursing interventions, client education, monitoring and evaluating patient responses, including clinical judgment and inquiry, are identified and discussed."
NUR 121,Maternal-Child Nursing,6,"This course incorporates the use of the nursing process as a method of determining the nursing actions needed to meet the universal, developmental and therapeutic self-care needs of childbearing families. Topics include the normal processes of childbearing and child development, as well as common and complex obstetrical and child development health problems. Related pharmacology is also presented. Skill attainment is emphasized through clinical laboratory experiences with maternal, newborn and pediatric patients."
NUR 101,Nursing Fundamentals,6,"This introductory course is designed to help students develop the basic skills needed to be dependent care agents. This course provides a foundation for the practice of nursing, including the nursing process and a hierarchy of self-care needs. Building on this foundation, information is presented on the rationales for determining nursing actions to help patients meet their universal and developmental self-care needs and to assist them in overcoming their self-care limitations. Pharmacology, dosage and solutions are also included in this course. Skill attainment is emphasized in the skills laboratory and through concurrent clinical laboratory experiences that focus on the self-care needs of adults, particularly the elderly."
NUR 111,Adult and Mental Health Nursing,6,"The focus of this course is on the nursing process as a method of determining the nursing actions needed to help patients engage in setting goals and achieving outcomes that will restore their ability to perform self-care or to adapt to their disabilities in medical-surgical and mental health settings. Common health problems of adults are studied, along with related pharmacology. Skill attainment is emphasized in the skills laboratory and through concurrent clinical laboratory experiences that emphasize the therapeutic and developmental self-care requirements of adults with common health problems. The mental health rotation focuses on the development of the therapeutic relationship and therapeutic communication between the nurse and patient. Topics include adaptive and maladaptive behaviors and psychiatric disorders that interfere with self-care. Activities that are part of an interdisciplinary treatment program are emphasized in the mental health clinical setting."
NUR 221,LPN to ADN Transition,4,"This course covers concepts from the college’s practical nursing certificate program courses, including drug dosage calculations, pharmacology, development of care plans and concept maps, physical assessment and documentation, while utilizing Orem’s Self-Care Model as the framework of the study for client care."
MUS 101,Music Appreciation,3,"This course provides musical terminology, simple and complex musical forms and the major historical periods in music, with an emphasis on prominent composers and their musical styles. The music of each period is examined in relation to the ideas, customs and political climates prevalent at the time."
MTH 205,Differential Equations,4,"This course introduces the basic techniques for solving first and second order differential equations, both linear and nonlinear, and systems of differential equations. Applications of differential equations in various situations are covered. The use of a mathematical software system is an integral part of the course."
MTH 203,Calculus III,4,"This course is designed to provide students with a study of vectors in a plane, three-dimensional space, an introduction to hyperspace, partial differentiation, multiple integration and topics in vector calculus, including Green’s theorem, Stoke’s theorem and the divergence theorem. Knowledge of a computer algebra system, such as Mathematica, is expanded."
MTH 202,Calculus II,4,"This course on calculus with analytic geometry introduces integration techniques, improper integrals, sequences, infinite series, conic sections and polar coordinates. Students solve applied problems related to limits, differentiation, integration and infinite series. A computer algebra system, such as Mathematica or Matlab, is introduced and used."
MTH 201,Calculus I,4,"This course focuses on the rigorous treatment of topics traditionally covered in a first-semester calculus course. Topics covered include limits, differentiation, applications of the derivative, antidifferentiation, the indefinite and definite integral, integration by substitution and applications of the integral."
MTH 160,Applied Calculus,3,"This course focuses on the applications of calculus for students pursuing a four-year degree in business or social science. Topics include a review of algebra and functions, limits, the derivative, techniques of differentiation and integrals. Single variable derivatives and integrals are applied in the context of the student’s major course and field work. Regression analysis is applied throughout the course to model relations and functions for the application of calculus techniques."
MTH 152HR,,,"This honors recitation builds on concepts covered in MTH 152 to explore and critically evaluate various historic and contemporary statistical topics to include big data, social statistics and the phenomena of outliers. In order to receive honors credit, both the honors designated course and the honors recitation course must be successfully completed."
MTH 152,Elementary Statistics,3,"This course introduces elementary statistics through a critical examination of its subjects and applications. Topics from descriptive statistics include data organization, expectation and measures of variation. Also covered are random variables, probability laws, counting techniques, binomial and normal distributions, applications of the central limit theorem, confidence intervals and tests of statistical hypotheses involving the mean, median and proportions. Topics from parametric and nonparametric statistics are introduced."
MTH 122,Precalculus II,4,". Trigonometry and advanced algebra are studied to prepare students for calculus. Trigonometric topics include angle measurement, definitions of the six trigonometric functions from the right triangle and unit circle perspectives, graphs, identities, inverses and equations. Algebraic topics include polar coordinates, parametric equations and a review of functions and graphs. A problem-solving approach utilizes applications and a graphing calculator throughout the course."
MTH 152H,"Elementary Statistics, Honors",3,"This course introduces elementary statistics through a critical examination of its subjects and applications. Topics from descriptive statistics include data organization, expectation and measures of variation. Also covered are random variables, probability laws, counting techniques, binomial and normal distributions, applications to the central limit theorem, confidence intervals and tests of statistical hypotheses involving the mean, median and proportions. Topics from parametric and nonparametric statistics are introduced. In order to receive honors credit, both the honors designated course and the honors recitation course must be successfully completed. This course meets the requirements of MTH 152."
MTH 152C,Elementary Statistics,3,"This course introduces elementary statistics through a critical examination of its subjects and applications. Topics from descriptive statistics include data organization, expectation and measures of variation. Also covered are random variables, probability laws, counting techniques, binomial and normal distributions, applications to the central limit theorem, confidence intervals and tests of statistical hypotheses involving the mean, median and proportions. Topics from parametric and nonparametric statistics are introduced. This course is designed to accelerate the mathematics sequence for students who need"
MTH 121,Precalculus I,3,"This course covers the advanced algebra necessary to prepare students for the study of calculus. Topics include solving, graphing and modeling with linear, quadratic, polynomial, rational, radical, exponential, logarithmic equations and inequalities. Basic conic sections are also included."
MTH 103,Fundamental Concepts I,4,"The properties of the natural number system are taught using set concepts. Additional topics include algorithms, numeration systems and the extension of the natural number system. This course satisfies the general education mathematics requirement only for students enrolled in the early childhood education associate of applied science degree program."
MTH 104,Fundamental Concepts II,4,", offering a review and analysis of geometrical principles, logic and the application of computer methods to these topics."
MTH 099,Intermediate Algebra,3,"This course is designed to help students develop the algebra skills needed for advanced college-level mathematics. A review of factoring and manipulation of rational expressions is provided. Topics include graphing a variety of functions, working with radicals, and solving equations and inequalities. Logarithmic and exponential functions are introduced. This course is taught in a computer laboratory to give students maximum hands-on learning opportunities while having the benefits of teacher instruction."
MTH 091,Pre-Algebra,3,"This course includes a review of the fundamental operations and applications of decimals, fractions, percents, ratios and proportions, and integers, with an introduction to algebraic concepts. An emphasis is placed on developing solutions to verbal problems. This course is taught in a computer laboratory to give students maximum hands-on learning opportunities while having the benefits of teacher instruction."
MTH 092,Elementary Algebra,3,"This course focuses on solutions to linear equations and inequalities, algebraic applications, operations with polynomials, factoring, graphing linear equations and solving systems of equations. This course is taught in a computer laboratory to give students maximum hands-on learning opportunities while having the benefits of teacher instruction."
MTH 102,Mathematical Applications,3,"Students develop the ability to reason with quantitative information through the study of the principles of reasoning, numbering sense, probability and statistical reasoning, and mathematical modeling. This liberal arts course develops mathematical ideas that students encounter in college and career settings."
IDS 101,,,"This course provides students with an opportunity to explore the concept of leadership and to develop and improve their own leadership skills. The course integrates readings from the humanities, experiential exercises, film analysis and contemporary readings on leadership. Students who take this course gain a basic understanding of the concept of leadership while developing a personal philosophy of leadership and an awareness of the moral and ethical responsibilities of those who exercise leadership. Students have the opportunity to develop skills essential for the exercise of leadership through study, observation, dialogue and shared analysis, reflection and application."
IDS 200H,"Scientific Thought in Practice, Honors",4,"This course explores and applies the methods of modern science in the context of the cultural issues that define the present day workings and future of human beings. It focuses on modern science as a powerful and often controlling societal force, as seen through its influence in politics, business, health, industry and technology. The primary focus of this course is the seminar discussion of readings and theory. To support the connection between theory and practice, a portion of the course each week is devoted to experimentation and data analysis."
INT 260,Industrial Technology Field Experience,2,"To obtain an actual training experience, the student secures or is placed in an approved position relevant to his or her area of emphasis. The student is required to develop, in cooperation with the instructor and field supervisor, a learning contract for the field experience. Supervision and grading of the training experience are provided by both the instructor and the field supervisor."
MTH 052C,Pre-Statistics,2,". It focuses on quantitative relationships, organizing and summarizing numerical values, the solutions to linear equations and inequalities and solving word problems, as well as an introduction to probability. There is an emphasis on both a procedural and conceptual understanding of topics. This course is designed for non-STEM majors who need a review of algebraic concepts before taking"
INT 115,Equipment Handling and Tools,4,"This course covers bolt and machine screw installation, basic component, precision component and non-threaded component assembly; clamping and locking devices; power assembly; and component contamination and handling. The proper use and limitations of various rigging equipment and hardware (wire rope, chain and synthetic slings), as well as equipment movement are also covered."
INT 130,Machines and Mechanical Drives,4,"This course covers mechanical power transmission, machine installation, performance measurement, measurement tools, basic shaft alignment and a variety of mechanical drive methods. Topics include six rules of safe dress for working with power transmission equipment, using fasteners to attach a motor mount to a bed-plate, methods of loading a mechanical drive system, methods of mounting a shaft bearing, installing and aligning a v-belt drive, operating a single-strand roller chain drive, the function of a right-angle gear drive system, lubrication systems, aligning a sleeve coupling, shaft alignment and troubleshooting."
INT 102,,,"This course introduces advanced manufacturing through study of the technologies, processes, performance objectives and personnel employed in modern manufacturing. Includes examination of technologies and machines used in manufacturing. Students learn how to calculate critical performance objectives, as well as common physical plant layouts and the typical organization of manufacturing personnel and their responsibilities. Working in groups and resolving conflict are also covered in this course. Industry communication skills, barriers to effective communication and types of communication to use in various situations are addressed."
INT 105,System Operations,4,"This course covers machine operation, machine monitoring and documentation, troubleshooting techniques and total productive maintenance (TPM). Topics include the function of a basic Human Machine Interface (HMI); how to issue, interpret and resolve a maintenance work order; the types of fluid power test instruments and their applications; and methods of eliminating breakdown losses. The course also covers a wide range of advanced manufacturing topics including safety, basic hand tools, measurement, print reading and the fundamentals of mechanical, fluid power, electrical and automation. The course prepares students for Manufacturing Skills Standards Council (MSSC) Certified Production Technician."
INT 101,,,"This course introduces the basic concepts of workplace safety. Topics include fire, ladders, lifting, lock-out/tag-out, personal protective devices and other workplace safety issues related to OSHA compliance. Upon completion, students should be able to demonstrate an understanding of the components of a safe workplace."
IST 101,Independent Study,3,"In this course, students who have adequate background may be permitted to work with an instructor on a special project in any field for which proper resources and facilities are available."
HVA 175,,,"This course covers Environmental Protection Agency (EPA) guidelines and procedures required by law for refrigerant recovery and recycling during the installation, service and repair of all HVAC and refrigeration systems. A comprehensive review of essential material in the EPA 608 exam is included."
HVA 221,Residential Load Calculations,2,This course is a study of heat losses and gains in residential structures. Students explore calculating heating and cooling loads and interpreting design data for residential structures.
HVA 210,Heat Pumps,4,"This course is a study of the theory and operational principles of heat pumps. Students explore the principles of heat pump systems, heat pump controls and metering devices, and the procedures used to evaluate the operating conditions of heat pump systems."
HVA 140,Automatic Temperature System Controls,3,"This course is a study of the adjustment, repair and maintenance of a variety of pressure- and temperature-sensitive automatic controls. Students explore electric testing devices and meters, electric components used in heating and cooling systems, electric circuits and automatic temperature control systems and equipment."
HVA 130,Introduction to Refrigeration Systems,4,"This course is a study of refrigeration equipment and systems. Students explore servicing and testing refrigeration equipment and components, troubleshooting heating mechanical system problems and recovering, recycling and reclaiming methods of refrigerants."
HVA 123,Introduction to Air Conditioning Systems,4,"This course is a study of various types of air conditioning equipment, including electrical components, schematics and service to the refrigerant circuit. Students explore residential heating and cooling control systems, service procedures, problem-solving analysis, cooling system applications and the procedures to evaluate the operating conditions of cooling systems."
GEO 101,Earth and Space Science,4,"This course offers an introduction to earth and space science. The focus is on the physical characteristics of the earth and its place in the solar system. The laboratory component is intended to develop skills of data acquisition, observation, interpretation and an understanding of earth system processes and features."
FRN 102,Fundamentals of French II,3,", with an emphasis on the acquisition of intermediate oral and written language skills through continued practice in reading, writing, listening and speaking."
ENV 110,Intro to Renewable Energy and Careers,4,"This course focuses on small wind and solar technologies. It includes photovoltaic and solar thermal systems. Students explore how to translate location, sun and technology into practical applications. Types of solar energy systems, AC & DC photovoltaic systems, solar industry overview, passive and active water heating, space heating and cooling, solar irradiance, peak sun, global positioning, solar time, sun path, array orientation and insolation data are covered. An overview of basic concepts in wind energy and technology, including how wind power systems work and what it takes to generate power with wind technology, is included."
ENG 214,Introduction to World Literature,3,"This course offers an introduction to world literature from antiquity through the mid-16th century, including oral traditions, poetry, fiction and nonfiction. Students analyze and respond critically to texts through class discussion, literary reflections, a formal essay and an oral presentation. By applying literary terms and orienting disparate works within their biographical and historical milieus, students discover the range of human experience and commonality of the human spirit."
FRN 101,Fundamentals of French I,3,"This course offers an introduction to the French language and francophone culture, with an emphasis on the acquisition of basic oral and written language skills through drills in grammar, vocabulary and communication."
ENG 212,Introduction to Modern British Lit,3,"This course surveys the major British writers from the Victorian era through the 21st century. Students read and analyze texts and participate in class discussions, write essays and take exams. Emphasis is placed on historical and social events that influenced individual writers."
ENV 101,Environmental Science,4,"This is a general education natural science course that integrates the physical and biological sciences in order for students to gain an understanding of humans in their environment. This course emphasizes critical thinking and an evaluation of current topics in environmental science in a local, national and global context, and prepares students to be able to discuss ecological concerns and rational solutions for today’s environmental problems."
ENG 210,Introduction to American Literature,3,"This course introduces students to American literature from the mid-19th century to the present and requires students to use close reading, critical thinking and effective writing to gain a foundational knowledge of human cultures and the physical and natural world. Students identify and explain the historical, cultural and literary connections between texts and develop principles of personal and social responsibility for living in a diverse world."
ENG 207,Introduction to Latinx Literature,3,"This course introduces students to a variety of contemporary literary texts written by Chicano, Puerto Rican, Cuban American, Dominican American and other Latinx writers. Through an analysis of works of different genres, the course explores major issues impacting the U.S. Latinx community, including identity politics, language, race, gender, sexuality, social class and emigration."
ENG 204,African American Literature,3,"In this course, students read, analyze and discuss literary works in various forms and media written by African Americans. Beginning with works written by enslaved African Americans, this course provides a survey of writings representative of Reconstruction, the rise of the “New Negro,” the Harlem Renaissance, black realism, modernism and postmodernism."
ENG 206,Introduction to Women’s Literature,3,This course explores the roles of women in various genres of American and British literature from the 18th century to modern times. A variety of works are critically analyzed to examine both the traditions in women’s writing and the representation of women in literature.
ENG 203,Studies in Literature II,3,"The study of a different genre (short story or poetry) is offered each term. The short story concentration offers an introduction to the short story with a general emphasis on its forms and characteristics. Critical analysis of short stories is included. The poetry concentration focuses on reading and interpreting a wide variety of poems, examining the structure and content of poetry, and writing poems in traditional and open forms. Critical analysis of poems is included."
ENG 202,Studies in Literature I,3,"The study of a different genre (drama or novel) is offered each term. The drama concentration offers an introduction to drama from Greek tragedy and comedy through modern/contemporary periods in the continental, British and American traditions. The novel concentration focuses on the study of novels, the form of the novel and its variations."
ENG 165,Introduction to Film,3,"This course provides an introduction to film as an art form and film analysis. Students examine elements of cinematography, mise-en-scène and technical aspects (sound and editing). In addition, students learn how directors and filmmakers use these concepts and techniques together to create various film types such as narrative-based movies and documentaries. The evolution of the film industry, various genres and the role movies play in our culture are also explored."
ENG 200H,"Critical Thinking and Writing, Honors",4,"This course is designed to help students develop critical thinking and writing skills by focusing on the creation, analysis and evaluation of arguments. Students study the content and structure of arguments, the Toulmin model of argument and motivational appeals, and critically analyze the arguments of classical and modern writers. Students holistically apply these rhetorical principles to the creation of their own argumentative essays and to classroom debates and discussions. Independent research is required."
ENG 160,Introduction to Creative Writing,3,"This workshop-intensive course explores the study and creation of various elements of prose, poetry and drama. Workshops provide students with critical and constructive feedback from the planning through revision of creative student submissions. Students read, analyze and critique each other’s submissions, a process that helps yield more effective, craft-centered works of expression."
ENG 155,Professional Writing and Communication,3,"This course is designed to give students an introduction to technical and professional communication. Students practice written and oral communication for various professional settings using print and digital media. Students are asked to conduct, analyze and properly document research from multiple sources for various audiences."
ENG 151HR,,,"This honors recitation builds on topics addressed in ENG 151 by taking an interdisciplinary, thematic approach to the individual works of literature with an emphasis on the historical/cultural context of those literary works. Students read and write creative non-fiction works. In order to receive honors credit, both the honors designated course and the honors recitation course must be successfully completed."
ENG 151,Fundamentals of English II,3,"This course continues to help students develop their college-level writing skills. Students are introduced to the study of literature (prose, poetry, fiction and drama). Students integrate outside sources with their own ideas in written arguments. They also refine their research and documentation skills."
ENG 151H,"Fundamentals of English II, Honors",3,"This course continues to help students develop their college-level writing skills. Students are introduced to the study of literature (prose, poetry, fiction and drama). Students integrate outside sources with their own ideas in written arguments. They also refine their research and documentation skills. In order to receive honors credit, both the honors designated course and the honors recitation course must be successfully completed. This course meets the requirements of ENG 151."
ENG 101A,"Fundamentals of English I, Accelerated",3,"This course is designed to help students develop their college-level writing skills with an emphasis on the writing process. This course includes an introduction to research skills. Students write summary assignments and a series of essays in various modes, culminating in an argumentative research paper. Students in ENG 101A are concurrently enrolled in"
ENG 097,College Literacy: Reading and Writing,7,"and other college reading and writing experiences. Areas of instruction include vocabulary, reading comprehension, punctuation, grammar and sentence structure, as well as paragraph and essay writing. It is specifically designed for students who need both"
ENG 096,Basic Writing,4,"and other college writing experiences. Areas of instruction include punctuation, grammar and sentence structure, as well as paragraph and essay writing. Group and individual instruction are provided. Students are placed in this course as a result of their writing placement test score or they can enroll on their own."
ENG 101,Fundamentals of English I,3,"This course is designed to help students develop their college-level writing skills with an emphasis on the writing process. This course includes an introduction to research skills. Students write summary assignments and a series of essays in various modes, culminating in an argumentative research paper. Students must earn a grade of “C” or better in this course in order to enroll in"
ENG 096A,"Basic Writing, Accelerated",3,"section concurrently. Students gain college-level writing skills through a scaffold of instruction and practice in a small group setting. The emphasis varies depending on class needs, but is typically placed on the writing process, organization of ideas, grammatical concerns and ethical research skills. This course is open to students who need"
ENG 095,College Reading,4,This course is designed to prepare students for college-level courses. Areas of instruction include vocabulary and reading comprehension. Group and individual instruction are provided. Students are placed in this course as a result of their reading placement test score or they can enroll on their own. Students who receive an “R” grade in this course must repeat it the following fall or spring term or the “R” grade automatically becomes an “F.”
ENG 083,,,"This ESL (English for Speakers of other Languages) course is offered through the continuing education and workforce development division. It prepares non-native speakers of English for the listening and speaking tasks they will encounter in college credit classes. Areas of instruction include phonetics, pronunciation, listening comprehension, idioms, cultural rules, differentiation of informal and formal speech, and conversational skills. Emphasis is placed on the areas of spoken English where non-native English speakers have the greatest difficulty. Students are placed in this course as a result of their computerized listening skills assessment and must register with an advisor in student development. Students who need ENG 083 must complete this course and any other required ESL course with a grade of “C” or better before taking the placement tests, which determine placement in college credit courses."
ENG 082,,,"This ESL (English for Speakers of other Languages) course is offered through the continuing education and workforce development division. It prepares non-native speakers of English for the writing tasks they will encounter in college credit classes. Areas of instruction include common sentence patterns, spelling, punctuation, grammar and effective paragraph construction. Students are placed in this course as a result of their computerized writing skills assessment and must register with an advisor in student development. Students who need ENG 082 must complete this course and any other required ESL course with a grade of “C” or better before taking the placement tests, which determine placement in college credit courses."
ENG 081,,,"This ESL (English for Speakers of other Languages) course is offered through the continuing education and workforce development division. It prepares non-native speakers of English for the reading tasks they will encounter in college credit classes. Areas of instruction include spelling, vocabulary, reading comprehension, structural analysis, skimming and scanning, and note-taking and test-taking strategies. Students are placed in this course as a result of their computerized reading skills assessment and must register with an advisor in student development. Students who need ENG 081 must complete this course and any other required ESL course with a grade of “C” or better before taking the placement tests, which determine placement in college credit courses."
ENG 087,,,". Areas of instruction include reading comprehension, vocabulary, grammar, and paragraph and essay writing. Students are placed in this course as a result of their reading or writing placement test score and must register with an advisor in student development. They must complete this course with a grade of “C” or earn acceptable placement test scores before taking"
EGR 101,Introduction to Engineering Design,3,"This course provides an overview and application of the basic tools and techniques of engineering design, including computer-aided design (CAD), data collection and analysis, engineering reports, spreadsheets and the use of software tools."
EGR 202,Statics,3,"This course provides students with a clear and thorough presentation of the vector-based treatment of the theory and application of engineering statics. Students study the equilibrium of stationary bodies under various forces. Topics include forces, moments, couples, center of gravity, friction, moment of inertia and the structural analysis of frames and machines."
