code,title,credits,description
4213,IMMUNOLOGY,3,"Prerequisites: BIOL-1115 with a grade of “C” or better. A study of advanced principles of 
immunology. The nature of the immune response mechanisms, immunogenetics, 
diseases of the immune system, and applications of immunology in medicine and 
research is emphasized. Lecture – 3 hours. This course is normally offered in the spring 
semester."
4223,MOLECULAR BIOLOGY,3,"Prerequisite: BIOL-2314 and CHEM-3115 with a grade of “C” or better. An advanced 
study of molecular biology and genetics with emphasis on the structure, function, and 
mechanisms of the molecules involved in replication, recombination, transcription, RNA 
processing, translation, and gene expression. Lecture – 3 hours. This course is normally 
offered in the fall semester of odd numbered years."
4301,MOLECULAR BIOLOGY LAB,1,"Prerequisite: BIOL-2314 and BIOL-4014 with a grade of “C” or better. The student will use 
standard lab techniques to conduct a semester research project that attempts to answer a 
pertinent question in the area of molecular genetics or cell biology. Laboratory -3 hours. 
This course is normally offered in the spring semester of even numbered years."
4313,HUMAN TOXICOLOGY,3,"Prerequisite: CHEM-3115 with a grade of “C” or better. A basic knowledge of human 
anatomy and physiology is recommended. Human Toxicology examines the adverse effects 
of chemical substances on the human body. It covers the principles of toxicology that 
include the dose-response relationship; toxic agent classification; exposure and dose; 
molecular mechanisms of toxicity; the dispositions of toxicants - absorption, distribution, 
metabolism, and excretion of toxicants; the sites of action of chemicals in the body; and the 
responses of specific organ systems. The following chemical groups commonly found in the 
environment will be discussed - organic solvents, metals, pesticides, gasses, radioactive 
materials, complex chemical mixtures, and particulate matter that includes nano-particles, 
silica, asbestos, coal, and synthetic mineral fibers. Same as CHEM-4313. Lecture - 3 hours. 
This course is normally offered in the spring semester of odd numbered years."
4411,INTRODUCTION TO RESEARCH,1,"Prerequisites: 8 hours biological science with at least 2 labs. Instructor permission required. 
A hands-on experience in research at OC or affiliated laboratory. The research experience 
involves designing and performing experiments, reading research papers, and participating 
in appropriate seminars. Selection for undergraduate research is competitive and 
dependent on the number of student applicants and participating faculty and laboratories. It 
is the student’s responsibility to seek out a research opportunity with a faculty member or 
affiliated laboratory. Lab – 2 to 3 hours per week. This course is normally offered as 
needed."
4412,UNDERGRADUATE RESEARCH,2,"Prerequisites: 8 hours biological science with at least 2 labs. Instructor permission required. 
A hands-on experience in research at OC or affiliated laboratory. The research experience 
involves designing and performing experiments, reading research papers, and participating 
in appropriate seminars. Selection for undergraduate research is competitive and 
dependent on the number of student applicants and participating faculty and laboratories. It 
is the student’s responsibility to seek out a research opportunity with a faculty member or 
affiliated laboratory. Lab – 4 to 6 hours per week. This course is normally offered as 
needed."
4414,UNDERGRADUATE RESEARCH,4,"Prerequisites: 8 hours biological science with at least 2 labs. Instructor permission 
required. A hands-on experience in research at OC or affiliated laboratory. The research 
experience involves designing and performing experiments, reading research papers, and 
participating in appropriate seminars. Selection for undergraduate research is competitive 
and dependent on the number of student applicants and participating faculty and 
laboratories. It is the student’s responsibility to seek out a research opportunity with a 
faculty member or affiliated laboratory. Lab – 8 hours per week. This course is normally 
offered as needed."
4814,FIELD MEDICINE PRACTICUM,4,"Prerequisite: Satisfactory standing in pre-medical studies and selection by the science 
faculty in cooperation with the International Studies Committee. Junior standing required. 
Practical experience in assisting a physician at a medical mission’s clinic as part of the 
student’s enrollment in an international studies program. This course is offered as needed. 
 
BUSA corses"
1111,BUSINESS ORIENTATION BOOTCAMP,1,"An orientation to the theory and practice of business. Students will also engage in a real-
world team project where they work with student and faculty consultants to develop a new 
business concept and present the concept to a panel of potential investors. This class is 
normally offered in the fall semester for incoming freshman and transfer business majors. 
This course is normally offered in the week before the fall semester for new incoming 
business majors."
1211,INTRODUCTION TO BUSINESS,1,"An introductory business course designed to acquaint the student in a general way with 
business terminology, concepts, and functions. The course will include broad treatment of 
business objectives and strategies. Students are introduced to the School of Business 
Administration and to the skills required to succeed in the field of business.  This course is 
offered in the fall and spring semester."
2003,CAREER AND PROFESSIONAL READINESS,3,"This course delves deeply into the theme of professional development as you prepare to 
enter into internships and other experiential opportunities and to meet the demands of 
acquiring and building a career. The course consists of three modules, each with a major 
assignment and developmental exercises: leadership (ethics, communication, leadership 
styles), self-management (emotional intelligence, personal branding, etiquette), and 
professional development (portfolio/resume building, networking, interviewing). This course 
is normally offered every spring semester."
2013,"ENTREPRENEURSHIP: THEORY, PROCESS, AND PRACTICE",3,"This course is designed to provide learners with entrepreneurship essential capabilities. 
This is the foundational course for OC's Entrepreneurship Education program. It provides 
the basic framework and methodology to function as an entrepreneur in a startup 
environment, small-business innovation, large-business culture change, and specialty areas 
like the US Federal Government's Technology Transfer (T2) program. The course is 
designed to provide theory, processes, and practice in business, engineering, and social 
disciplines where entrepreneurial efforts are critical to the success of their related missions. 
The course will provide an overview of the entrepreneur's nature; role of entrepreneurship 
in the economy; nature of a business idea; development of a business concept and model; 
expectations on size-growth- returns and risk; economics of startup ventures; financing a 
new venture; valuation and deal structure; innovation /technology; marketing strategy and 
the entrepreneur; setting up operations and legal issues in new ventures; growing the 
venture, harvesting and exit; and ethical issues.  This course is offered in the fall and spring 
semester."
"2411, 2421, 3411, 3421, 4411, 4421",ENTREPRENEUR PROJECT,1,"Prerequisite or corequisite: BUSA-2013. These courses are designed to be a guided-
experiential-learning opportunity with a team-orientation. The teams are made up of at least 
2 students and a faculty mentor/coach. The entrepreneurial project may take up to 2 
semesters and will progress from idea (beginning with a feasibility study), through startup, 
and finishing with a commercialization plan."
3023,NEW VENTURE DEVELOPMENT,3,"Prerequisite or corequisite: BUSA-2013. The role and required capabilities of the 
entrepreneur in starting up new businesses is the primary focus of this course. Coursework 
includes identification of new venture opportunities and the evaluation of their feasibility. 
Development of a business plan for a new entrepreneurial venture (for all businesses - 
startups through Fortune 500s). The capstone project will be a team presentation to a 
simulated venture capital firm."
3203,ENTREPRENEUR’S GUIDE TO PROFESSIONAL SERVICES,3,"Prerequisite or corequisite: BUSA-2013. This course examines the stages of starting a 
business and is focused on providing the entrepreneur with legal and strategic decision 
criteria that involves, among other important considerations, protecting intellectual property 
rights and contracts. Learners taking this class will increase their legal literacy as they learn 
to choose the form of business entity, optimal structure of ownership, raising money, 
navigating operational liabilities, practicing strategic compliance, protecting intellectual 
property, dealing with credit and creditors, going global, buying, selling, or merging a 
business, and potentially going public. Students examine current issues, including 
classifying workers as independent contractors or employees, cybersecurity, privacy in 
transferring data between the United States and other countries, rules regarding 
“crowdfunding,” and provisions for “mini-IPOs.”"
3213,BUSINESS LAW,3,"A survey of the Anglo-American system of jurisprudence as the legal background for the 
operation of the free enterprise system in our society. The course considers the historical, 
ethical, social, and practical perspectives. It also examines the basic rules of law pertaining 
to contracts, property, sales, negotiable instruments, secured transactions, agency, 
employment, partnerships, corporations, insurance, bankruptcy, and wills. T This course is 
offered in the fall and spring semester."
3323,EUROPEAN BUSINESS AND CULTURE,3,"This class explores international business concepts specifically in the European context.  
Students gain an understanding by experiencing European business through first-hand 
experiences such as company tours, meetings with business, government, and 
organizational representatives. Students will also learn about European culture through an 
immersive study abroad experience."
3713,BUSINESS ETHICS,3,"This course examines basic ethical issues involved in the conduct of business from a 
Biblical perspective. Critical thinking regarding organizations as spiritual, social, moral, and 
ethical entities is explored. Topics include personal responsibility, corporate social 
responsibility, and the effects of diversity and culture on ethical considerations.  This course 
is offered in the fall, spring, and summer semesters."
4023,CORPORATE ENTREPRENEURSHIP AND INNOVATION,3,"Prerequisite or corequisite: BUSA-2013. The culture of larger corporations is very much like 
individuals - each is different and has their own set of complexities that must be 
considered if there is to be innovation. This course focuses on corporate entrepreneurship 
and explores the concepts, key factors, and practices of entrepreneurial activity as a 
process inside corporations. A process of ""Story Thinking"" will be employed to facilitate the 
planning and execution of innovation within a review of several case studies."
4033,ENTREPRENEURIAL FINANCE,3,"Prerequisite or corequisite: BUSA-2013. This is an introductory course (undergraduate 
level) on capital structure through the lens of an entrepreneur viewing an entire lifespan of a 
company, from birth to death. We start with venture capital (financing startups and other 
small businesses), and end with private equity (corporate restructurings, leveraged buyouts, 
mezzanine debt), and bankruptcy/restructuring - All at a high-level survey of the concepts, 
challenges, and strategies which have both worked, and failed. 
 
CHEM corses"
1104,INTRODUCTION TO CHEMISTRY,4,"Prerequisite or Concurrent: SDEV-0103. A survey course covering atomic structure, 
bonding, application of mathematics to chemical equations, solutions, acid-base chemistry, 
equilibrium, and introductory organic and biological chemistry. The lab includes 
experiments in these lecture topics emphasizing measurement concepts and calculations. 
In addition to pre-nursing and pre-science, this course can be taken for science core credit. 
Lecture - 3 hours; Laboratory - 3 hours. This course is normally offered every semester."
1115,GENERAL CHEMISTRY I,5,"Prerequisites: concurrent enrollment in MATH-1223 OR MATH-1223 with a grade of “C” or 
better (or equivalent or higher-level math). Math ACT subscore of 22 or lower – CHEM-"
1104,with a “C” or better. First semester of a two-semester sequence for science majors. A,4,"study of atomic theory, bonding, periodicity, thermochemistry, gas laws, and, in general, 
quantitative relationships in chemical and physical processes. Lecture – 4 hours; 
Laboratory – 3 hours. This course is normally offered in the fall and spring semesters."
1215,GENERAL CHEMISTRY II,5,"Prerequisite: CHEM-1115 with a grade of “C” or better and MATH-1223 with a grade 
of “C” or better (or equivalent or higher level math). Second semester of a two-semester 
sequence for science majors. A study of the liquid and solid states, solubility and acid- 
base equilibria, thermodynamics, kinetics, oxidation reduction, electrochemical cells, and 
complex ions. Also includes an introductory unit on organic chemistry. Lecture – 4 
hours; Laboratory – 3 hours. This course is normally offered in the spring semester."
1313,CHEMISTRY FOR ENGINEERS,3,"Prerequisite: concurrent enrollment in MATH-1213 OR MATH-1223 with a grade of “C” or 
better (or equivalent or higher-level math). Math ACT subscore of 22 or lower – CHEM-"
1104,"with a “C” or better A study of stoichiometry, periodicity, electronic structure of the",4,"atom, bonding theories, the states of matter, thermochemistry, and chemical 
thermodynamics and selected applications for engineering. Lecture – 3 hours. This course 
is normally offered in the spring semester."
3114,ANALYTICAL CHEMISTRY I,4,"Prerequisite: CHEM-3124 with minimum grade of “C” or better. A course for increasing the 
understanding of the chemical composition of matter, and the tools and techniques used to 
make qualitative and quantitative analyses. The student will learn to apply scientific 
measurement principles in order to understand chemical systems and collect useful 
information. The student will experience analysis with several techniques and instruments 
found in the analytical laboratory. Lecture—3 hours; Laboratory—3 hours. This course is 
normally offered in the fall semester of even numbered years.gns"
3115,ORGANIC CHEMISTRY I,5,"Prerequisite: CHEM-1215 with a grade of “C” or better. An integrated study of atomic and 
molecular orbital theory with the naming of organic compounds, including an introduction to 
stereochemistry. A study of structure and reactivity of various types of organic compounds, 
including alkenes, alkynes, dienes, alkanes, alkyl halides, alcohols, amines, ethers, 
radicals, and epoxides. Principles of mass spectroscopy, infrared spectroscopy, and 
ultraviolet/visible spectroscopy. Lab exercises include Introduction to lab techniques used in 
organic analysis, identification, and synthesis, including Fourier transform infrared 
spectroscopy. Techniques for determining physical properties, such as melting point, boiling 
point, and refractive index, as well as performing extraction, recrystallization, sublimation, 
and distillation. Use of the lab notebook and preparation of a detailed lab report. Lecture – 4 
hours; Laboratory – 3 hours. This course is normally offered in the fall semester."
3124,ORGANIC CHEMISTRY II,4,"Prerequisite: CHEM-3115 with a grade of “C” or better. Continuation of the first semester 
course with emphasis on the study of organic chemical reactions, including the reactions of 
benzene, the reactions of substituted benzenes, and the structure and reactions of carbonyl 
compounds that include aldehydes, ketones, and carboxylic acid derivatives. Coverage of 
oxidation-reduction reactions, heterocyclic compounds, and multi-step synthesis processes. 
Principles of NMR spectroscopy. Lab exercises include using techniques from first 
semester lab course plus gas chromatography and NMR to perform and evaluate the 
following chemical reactions: catalytic hydrogenation of alkenes, hydration of alkenes, 
synthesis of alcohols, use of nucleophilic substitution to synthesize 1-bromobutane, 
Grignard synthesis, aromatic substitutions, the Friedel-Crafts acylation reaction, and pinacol 
rearrangements. Lecture – 3 hours; Laboratory – 3 hours. This course is normally offered in 
the spring semester."
4014,BIOCHEMISTRY I AND LAB,4,"Prerequisite: BIOL-1115 and CHEM-1215 with a grade of “C” and concurrent enrollment 
in CHEM-3115 or completion of CHEM-3115 with a grade of “C” or better. A detailed study 
of the structure and function of the major classes of biomolecules including proteins, lipids, 
carbohydrates, and nucleic acids. The course also includes in-depth discussions of enzyme 
mechanisms and catalysis, receptor/ligand interaction, cellular signaling pathways, 
molecular motors, and membrane structure and function. The lab provides basic 
biochemical techniques, including protein expression and purification, electrophoresis, and 
enzymology. Lecture – 3 hours; Laboratory – 3 hours. Same as BIOL-4014. This course is 
normally offered in the fall semester."
4113,PHYSICAL CHEMISTRY I,3,"Prerequisites: CHEM-3124 and MATH-2114 with a grade of “C” or better. Concurrent 
enrollment: CHEM-4121. A study of the mathematical approaches to the physical properties 
of chemical systems, including gas laws, thermodynamics equilibria, liquids and solutions, 
solids, and reaction rates. Lecture – 3 hours. This course is normally offered in the fall 
semester of odd numbered years."
4121,PHYSICAL CHEMISTRY EXPERIMENTS I,1,"Concurrent enrollment: CHEM-4113. Lab exercises to accompany CHEM-4113, which is a 
corequisite. Laboratory – 3 hours. This course is normally offered in the fall semester of odd 
numbered years."
4123,BIOCHEMISTRY II,3,"Prerequisite: CHEM-3115 with a “C” or better and BIOL-4014 or CHEM-4014. A 
detailed overview of intermediary metabolism including discussion of glycolysis, Krebs 
cycle, oxidative phosphorylation, amino acid synthesis and catabolism, the urea cycle 
and nucleotide biosynthesis. Lecture – 3 hours. Same as BIOL-4123. This course is 
normally offered in the spring semester."
4313,HUMAN TOXICOLOGY,3,"Prerequisite: CHEM-3115 with a grade of “C” or better. A basic knowledge of human 
anatomy and physiology is recommended. Human Toxicology examines the adverse effects 
of chemical substances on the human body. It covers the principles of toxicology that 
include the dose-response relationship; toxic agent classification; exposure and dose; 
molecular mechanisms of toxicity; the dispositions of toxicants - absorption, distribution, 
metabolism, and excretion of toxicants; the sites of action of chemicals in the body; and the 
responses of specific organ systems. The following chemical groups commonly found in the 
environment will be discussed - organic solvents, metals, pesticides, gasses, radioactive 
materials, complex chemical mixtures, and particulate matter that includes nano-particles, 
 
silica, asbestos, coal, and synthetic mineral fibers. Same as BIOL-4313Lecture - 3 hours. 
This course is normally offered in the spring semester of odd numbered years."
"4611, 4612, 4613",RESEARCH METHODS,"1, 2, 3","Prerequisite: permission of instructor. A lab-literature approach to advanced topics and 
methods in chemistry. Work will involve lab experiences beyond those available in other  
courses, with methods development for undergraduate research projects. (1-3 hours) This 
course is offered as needed. 

CHDV corses"
3013,NATURE AND CHARACTERISTICS OF EARLY CHILDHOOD,3,"Prerequisite: FMST-1113. Corequisite or prerequisite: PSYC-2523. After studying the 
broad field of Early Childhood in relation to its multiple historical, philosophical and social 
foundations, the candidate will examine how these foundations influence current thought 
and practice. After exploring the characteristics of the young child from birth to age eight, 
the candidate will demonstrate observation techniques and planning skills related to 
developmentally appropriate practice. The candidate will also reflect on the role of the 
teacher and ethical considerations of the Early Childhood field. (Cross listed with ECED-"
3013,but will not apply to teacher licensure requirements.) This course is normally offered in,3,the fall semester.
3023,EMERGENT LITERACY,3,"Prerequisites: FMST-1113, CHDV-3013 and PSYC-2523. This course is a study of the 
emerging process of language development from infancy through the primary years. The 
candidate will observe and document a child’s development through all four age categories, 
infant, toddler, preschooler, and primary-aged (eight practicum hours). The candidate will 
demonstrate understanding of and respect for the socio-cultural diversity of literacy 
development as well as the interrelationships of culture, language, thought, and the function 
of the home language. Additionally, the candidate will study children’s literature to develop 
an understanding that literature forms a central focus for language and literacy 
development. The candidate will apply various methods of using literature with children in 
the home and classroom settings including reading aloud to a child once per week for 14 
weeks (eight practicum hours). (Students whose programs do not require admission to 
teacher education but require this course will receive credit for CHDV-3023 which cannot 
be applied to licensure requirements.) Same as ECED-3023 and ELEM-3023. This course 
is normally offered in the fall semester."
4023,TOPICS IN EARLY CHILDHOOD,3,"Prerequisite: FMST-1113, CHDV-3013 and PSYC-2523. This is a study of family, family 
within the community, child behavior, and classroom guidance theories for the preschool 
and primary age child. The course also includes aspects of health, safety, and nutrition 
within the contexts of home, child care, and school. Cross listed with ECED-4023 but will 
not apply to teacher licensure requirements. This course is normally offered in the spring 
semester. 
 
CMIN corses"
1203,INTRODUCTION TO CHILDREN’S MINISTRY,3,"A study of the history of the child in the Bible and the unique aspects of the profession of 
Children's Ministry. This course is normally offered in the spring semester."
2003,TEACHING THE BIBLE TO CHILDREN,3,"This course considers the characteristics, motivational principles, learning methods, and 
curriculum for teaching the Bible to children from birth through sixth grade."
3013,MINISTRY IN THE MARGINS: A GLOBAL PERSPECTIVE,3,"The purpose of this course is to explore and examine ways in which the disability 
community provides the church with a dynamic model of spiritual transformation. The 
serious student will take away from this course a deeper understanding of the disability 
community and the church's obligation to reach out to those who are most vulnerable. This 
course will benefit those who are majoring in biblical studies, education, counseling, human 
services, business, any health-related field, or intercultural studies."
3213,CURRICULUM DEVELOPMENT FOR CHILDREN’S MINISTRY,3,"This course is designed to equip university students with the skills to develop curriculum for 
children’s ministry and be able to utilize the resources available. This course is normally 
offered in the spring semester of even numbered years."
3613,SPIRITUAL DEVELOPMENT OF CHILDREN,3,"This course examines the spiritual development of children as it applies to both churches 
and parents. Students will explore how Scripture, tradition, reason, and experience are 
connected in shaping a child’s spiritual development."
4411,RECREATION WITH EXCEPTIONAL CHILDREN,1,"This class allows students to work with physically and mentally disabled students. All work 
is done within a lab setting involving physical education and recreation skills. This course is 
an activity course.  
 
COMM corses"
1102,/ 1201 COMMUNICATION AND SUCCESS IN COLLEGE I & II,2,"Communication and Success at College will help the student reach their potential at 
college by developing the life and communication skills necessary for success during 
their time at the university and beyond. There are no prerequisites for this course. As a part 
of this course, students will receive supplemental instruction in certain subject 
areas, meet with a peer mentor, and have the opportunity to receive tutoring in other 
courses."
1213,ORAL COMMUNICATION,3,"Study and practice of communication behavior in a variety of situations, focusing on 
interpersonal and public communication. Media literacy for presentations will also be 
included. This course is normally offered every semester."
1311,COMMUNICATION PRACTICUM,1,"For students completing 60 hours of formally structured on-campus experience in an area 
of Communication such as debate, drama, interpersonal or team experiences. Must be 
faculty directed and evaluated. This course is normally offered every semester."
1351,MEDIA PRACTICUM: JOURNALISM,1,"For those instructed on campus journalism experiences whether broadcast, print, or web. 
The course includes implementation and development of broadcasting skills and 
techniques. To receive credit, a student must work at least 60 hours. This course is  
normally offered every semester."
1361,MEDIA PRACTICUM: PUBLIC RELATIONS,1,"For those successfully completing at least 60 hours of on-campus experiences in Eagle PR, 
the student-operated public relations firm. This course is normally offered every semester."
1371,MEDIA PRACTICUM: FILM AND MEDIA PRODUCTION,1,"For those successfully completing at least 60 hours of on-campus experiences in Eagle 
Media, including Eagle Sports, Eagle Radio, and Eagle Media Production.  This course is 
normally offered every semester."
2003,EFFECTIVE LEADERSHIP,3,"This course examines the fundamental principles of leadership from a communication 
perspective, discussing how those principles are evident in politics, business, religious  
groups, and organizations. Emphasis is placed on differentiating effective from ineffective 
leadership. Same as LDSH-2003. This course is offered annually each spring semester."
2043,MANAGING SOCIAL MEDIA,3,"Prerequisite: ENGL-1213. In this course, we will explore communication practices, including 
emerging social media technologies, and study their ethical application in the contemporary 
practice of public image and reputation management. We will examine these technologies 
from a theoretical perspective by reading research and writings from professionals and 
scholars. This course is normally offered in the spring semester of even numbered years."
2313,ACTING FOR STAGE AND SCREEN,3,"Acting for stage and screen is a course in acting fundamentals focusing on two broad 
areas: acting for the camera and the actor’s approach to a role. This course is normally 
offered in the fall semester of odd numbered years."
2413,PHOTOGRAPHIC PRINCIPLES AND PRACTICES,3,"A course designed for students who need a working knowledge of photography in their 
chosen profession. Enrollment is limited to specific majors. The course will emphasize 
composition and content. No darkroom work is required. Digital cameras are allowed if the 
camera features manual overrides of automatic settings. This course is normally offered in 
the fall semester of even numbered years."
2513,COMMUNICATION THEORY,3,"Special attention to various types of communication theory and research, including 
interpersonal, public, and mass communication. This course is normally offered in the 
spring semester of even numbered years."
2613,"MEDIA, FAITH, AND CULTURE",3,"An introduction to the relationship between the mass media and the culture in which it 
operates. Major theories of how the media work are introduced. This intermediate course 
helps prepare students for subsequent courses in news reporting, video and audio 
production, advertising, and public relations. This course is normally offered in the fall 
semester."
2643,MEDIA PRODUCTION,3,"Hands-on immersion in visual storytelling using single camera film-style shooting 
techniques. Course includes digital cinematography, nonlinear editing, lighting, and audio. 
An orientation to the equipment and technical skills involved in acquiring audio and video 
from a range of sources including drones, editing it in a digital, non-linear environment, and 
distributing it via broadcast, web and presentation. This is a three-credit course normally 
offered in the fall and summer semesters."
2723,NARRATIVE STORYTELLING,3,"Prerequisite: ENGL-1113. An examination and application of the successful patterns, 
traditions, and conventions of narrative scriptwriting for television and film while maintaining 
creative innovation. During the term each student will write a script for a defined audience. 
This course is normally offered in the fall semester of even numbered years."
2813,SOCIAL MEDIA AND ADVERTISING PRINCIPLES,3,"Designed to introduce the student to the history of advertising and its role and function 
today. The course focuses on current case studies about advertising today and analyzes ad 
campaigns. This course is normally offered in the spring semester of odd numbered years."
2823,PUBLIC RELATIONS AND SOCIAL MEDIA INFLUENCER PRINCIPLES,3,"Study of the function and procedures of public relations with attention to methods of gaining 
public support for an activity, cause, or movement. The course includes fundamentals of 
public relations copy for varied media and channels. This course is normally offered in the 
spring semester of even numbered years."
2833,JOURNALISTIC STORYTELLING I,3,"Prerequisites: COMM-2643, and ENGL-1213. A project-based course designed to teach the 
basic skills of information gathering and processing for various means of distribution 
including print, broadcast, and web. Students will begin maintaining their own portfolio of 
work. This course is normally offered in the spring semester."
3003,FAMILY COMMUNICATION AND LEADERSHIP,3,"This course examines theories and research pertaining to communication in the family 
context. Special emphasis is placed on communication and the development of leadership 
within the family. Same as FMST-3003. This course is normally offered in the spring 
semester of odd numbered years."
3013,CULTURE AND LEADERSHIP,3,"The purpose of Culture and Leadership is to provide students with a comprehensive 
understanding of the impact of culture on organizational systems so that they can be a 
more informed observer and effective participant within them.  The course examines 
important theories of culture, leadership, and change; peacemaking (so that one might build 
peaceful communities) and faith (so that one might use their understanding of culture and 
leadership to improve an organization’s health and well-being)."
3113,BUSINESS AND PROFESSIONAL COMMUNICATION,3,"Prerequisites: COMM-1213 and ENGL-1213. Special attention is given to communication 
theories as they apply to a variety of business and professional settings, including conflict 
management, leadership, team management, and professional speaking situations. This 
course is normally offered every semester."
3143,BASICS OF VISUAL COMMUNICATION DESIGN,3,"Prerequisite: ARTS-1103. Basics of Visual Communication is a general survey of graphic 
arts, emphasizing techniques, processes, and procedures for putting words and illustrations 
in print and electronic media with particular attention to elements of effective design. 
Additionally, the course includes the principles of type use and the application of type in a 
rapidly-evolving world media, particularly electronic media and media groups where 
convergence is the practice of the day. This course is normally offered in the spring 
semester even numbered years."
3213,DIRECTING FOR STAGE AND SCREEN,3,"Fundamentals of the director’s craft as applied to film and stage. This course is normally 
offered in the spring semester of even numbered years."
3243,"PLANNING, ORGANIZING, AND LEADING EVENTS",3,"Prerequisite: ENGL-1213. Planning, Organizing, and Leading Events introduces you to 
the many facets of managing an event - from communication and ticketing, to operations 
and evaluation. You’ll learn the importance of planning, budgeting, and customer service. 
This course is normally offered in the fall semester in odd numbered years."
3311,ADVANCED COMMUNICATION PRACTICUM,1,"Prerequisite: COMM-1311 or instructor consent. For students completing 60 hours of 
formally structured on-campus experience in an area of Communication such as debate, 
drama, interpersonal or team experiences. Must be faculty directed and evaluated. This 
course is normally offered every semester."
3323,ORGANIZATIONAL COMMUNICATION,3,"An examination of the functions of communication in the organizational setting, with 
emphasis on the application of recent research and theories to the analysis of 
communication in organizations. This course is normally offered in the fall semester of even 
numbered years."
3333,TEAM COMMUNICATION AND LEADERSHIP,3,"A study of the communication patterns and dynamics of small groups. Special attention is 
given to organizing, participating in, and evaluating group discussions. This course is 
normally offered in the spring semester of odd numbered years."
3343,CAMPAIGNS,3,"Prerequisite: Junior standing. Campaigns is a two-part class that focuses first on the fields 
of psychology, marketing, consumer behavior and others to study how the potential buyer 
of a product is motivated. The second part of the class focuses on the commercial delivery 
systems including print, internet and broadcast mediums as well as promotional events. In 
the class each student will make an actual ad campaign, complete with an informed budget, 
for a product of the student’s choice during the semester. This course is normally offered in 
the fall semester of even numbered years."
3353,INTERPERSONAL COMMUNICATION,3,"An application of interpersonal communication theory and research to the study of 
developing relationships and family communication. Course topics include listening, 
nonverbal communication, conflict management, and gender differences in communication. 
This course is normally offered in the spring semester."
3361,ADVANCED MEDIA PRACTICUM: PUBLIC RELATIONS,1,"Prerequisite: Junior Standing and four terms of COMM-1361. For those involved in 
structured public relations experiences. The course provides opportunity for application and 
development of public relations skills in a supervised environment. To receive credit, the 
student must work at least 60 hours and meet goals set by the student and professor at the 
beginning of the term. This course is normally offered every fall semester."
3371,ADVANCED MEDIA PRACTICUM: FILM AND MEDIA PRODUCTION,1,"Prerequisites: Junior or Senior standing and four terms of COMM-1371. For those  
 
successfully completing at least 60 hours of on-campus experiences in Eagle Media 
including Eagle Sports, Eagle Radio, and Eagle Media Production. This course is normally 
offered every semester."
3413,ARGUMENTATION AND DEBATE,3,"A study of the forms of logical thought with practical identification of these forms and areas 
such as politics, law, human relations, advertising, evidence, reasoning, and reputation will 
be covered. This course is normally offered in the Fall semester of even numbered years."
3453,JOURNALISTIC STORYTELLING II,3,"Prerequisite: COMM-2833 and prerequisite or corequisite: COMM-2643. Supervised writing 
to meet the professional demands of organizing and presenting information for broadcast. 
This course is normally offered in the fall semester of even numbered years."
3543,PUBLIC RELATIONS AND SOCIAL MEDIA CASE STUDIES,3,"Prerequisite: COMM-2823 and ENGL-1213. A study of public relations as currently 
practiced by corporations, institutions, and government. The course includes practical 
experience in the procedures of media relations and training. This course is normally 
offered in the fall semester of even numbered years."
3633,AUDIO AND SOUND DESIGN,3,"Theories of audio production for both broadcast and non-broadcast applications. Dual and 
multi-track styles, digital equipment and computer editing are used. This course is normally 
offered in the spring semester."
3653,FILM AND LOCATION EDITING,3,"Prerequisite: COMM-2643. Television field production techniques and applications 
including opportunity for narrative or documentary production. Examines theories 
appropriate to quality audio and video production. This course is a three-credit course 
normally offered in the spring semester."
3703,MOTION GRAPHICS,3,"Use of software (After Effects and Photoshop) in the creation of motion graphics for 
broadcast and multimedia. This course is normally offered in the fall semester of odd 
numbered years."
3743,PUBLIC RELATIONS WRITING AND SOCIAL MEDIA BRANDING,3,"Prerequisite: COMM-2823 or instructor consent. Designed to survey the commonly used 
communications tools in public relations with emphasis on how to work with them. Students 
will learn to design questionnaires, create annual reports, arrange press conferences, script 
slideshows, and perform other public relations functions that require special expertise. This 
course is normally offered in the fall semester of odd numbered years."
3823,LONG FORM WRITING & PRODUCING,3,"Lectures and labs in interviewing, feature writing, opinion writing, investigative journalism, 
sports and other specialized areas of journalism. This course is normally offered in the fall 
semester of even numbered years."
3913,HOMILETICS I,3,"Prerequisite: COMM-1213. A study of the theory, practice and evaluation of the  
preparation and delivery of sermons and religious speeches. Same as GMIN-3913. This  
spring semester."
4013,GLOBAL LEADERSHIP,3,"This course focuses on understanding leadership in a global context, providing both 
theoretical framework and practical advice for leading across cultural boundaries and 
addressing international challenges. The study and analysis of cultural impacts on 
successful leadership and various geographical areas. This class focuses on cultural 
theories and models that influence leadership across contexts."
4023,WOMEN AND LEADERSHIP,3,"This course reviews historical and contemporary challenges and opportunities related to 
women’s leadership development. It examines the personal, social, and structural dynamics 
that differently affect women and men as leaders, particularly in terms of how they are 
viewed, how their contributions are evaluated, and what kinds of opportunities are available 
to them. Topics addressed include how gender and leadership are constructed, the 
leadership styles of men and women, gender and leadership in the workplace, and how 
women succeed as leaders. A major focus of this course will include strategies for change 
and what has and can be done to improve the path of leadership for women. Students will 
also explore their own leadership attributes and develop an understanding of who they are 
as leaders."
4113,PERSUASION AND ADVOCACY,3,"An examination of classical and contemporary theories of social influence with an emphasis 
on the practical applications of these theories in politics, advertising, religion, and 
interpersonal communication.  This course is normally offered in the fall semester of odd 
numbered years."
