code,title,credit,description
GLG 122,Geology of Michigan, 3,"An interpretation of the origin and characteristics of the principal geological features of Michigan through the application of basic geological principles. Includes some identification of rocks, minerals and fossils. Occasional field trips."
GLG 115,Introduction to Oceanography, 3,"Explores how the ocean stabilizes the Earth's surface environment. Includes global temperature distributions, El Nino events, ozone depletion, and global warming. Considers the origins and evolution of the ocean basins, currents, circulation patterns, and physical and chemical properties of seawater. Investigates the impact of humans on the marine environment, including shoreline changes, pollution effects, and extraction of natural resources. May include optional field trip to view shoreline features of the Great Lakes."
GLG 111,Physical Geology, 4,"Introduces the materials, structure, and processes of planet Earth. Explores the identification, formation, and interpretation of Earth materials (rocks, minerals, and sediment). Investigates properties of Earth layers and processes including plate tectonics and the breakdown and movement of materials at the surface of the Earth. Discusses human interactions including geologic resources and hazards. Field trips optional."
GLG 112,Evolution of the Earth, 4,"Studies the history of the Earth as recorded in the rock record. Investigates the development and evolution of continents, oceans, and life over geologic time, using North America as a principal example. Laboratory includes study of sediments and sedimentary rocks, invertebrate fossils, and geologic data interpretation. Field trips optional."
GLG 102,Volcanoes and Earthquakes, 1,"A study of the internal dynamics of the earth. Major topics will include: catastrophic events in historic times, products of vulcanism, volcanic rocks, vulcanism and geothermal energy, relationship to earthquakes and volcanoes to plate tectonics, interpretation of earthquake records, man-made earthquakes, earthquake prediction and control."
GEO 290-299,Special Projects in Geography,,
GEO 268,International Studies In Geography, 1-4,"Provides a geographic interpretation of selected world regions. Emphasis on the region's physical and cultural environments. Includes class lectures, individual consultation, and international field study. Expenses for the field study are the responsibility of the student"
GEO 267,"Glaciers, Ice Ages & Climate Change", 1,"Reviews the causes and consequences of glaciation, their past and present distribution and landscape features formed by glaciation. Investigates paleoclimatological evidence for past climate fluctuations such as Ice Ages, assesses evidence for current climate change, and discusses societal impacts in a spatial context. Fieldwork in a glaciated area may be included."
GEO 262,The Geography of the Canadian Shield, 1,"Focuses on the interrelationships between humans and the physical environment of this, the largest of the landform provinces of Canada. Major topics include the physical environment, natural resources, recreation, and settlement patterns. Required classroom work, travel and field research will help the students to develop their understanding of this wilderness area. Student must pay own expenses for field trip."
IHU 101,Humanities Through the Arts, 3,"A survey of the human condition as seen through film, dramas, music, literature, painting, sculpture, and architecture with an emphasis on the history, techniques, meaning, and evaluation of individual works of western art."
ITE 350,Curriculum Development and Facility Planning in Industrial/Technical Education, 3,"Develop course, program, and curriculum materials. Specify materials, tools, machines, and facilities for industrial technology education."
IHU 110W,Introduction to Genealogy, 1,"Introduces and broadly examines genealogy from an interdisciplinary perspective. Examines family and ethnic history and pursues family history for personal and professional growth. Covers research methods, record keeping, and problem solving. Emphasizes the use of archival and printed sources, and the Internet. Credit may earned in IHU 110W or"
ITE 330,Careers and Technology for Children, 3,"Covers how to teach students career awareness, exploration, and preparation. Creates teaching materials using industrial tools, processes and supplies with a focus on 7-12 grade students."
ITE 290-299,Special Projects in Industrial Technology Education,,
ITE 340,Teaching Methods and Strategies in Industrial/Technical Education, 3,"Surveys local, state, and national standards for teaching industrial technology. Considers current and historic philosophies, methods and trends."
HIS 290W,Special Topics in History: World Wars, 3,"Examines the political, cultural, and social history of the world wars and their influence on the present day, emphasizing the historical development of political structures and beliefs, social structures and beliefs, and cultural structures and beliefs."
HIS 290-299,Special Projects in History,,
HIS 240W,Renaissances and Reformations in Early Modern Europe, 3,"Explores the massive upheaval of western civilization by the intellectual movements of the Renaissances and the religious movements known as the Reformations, the roots of these movements and their impact on the culture and politics of Europe and western civilization. Credit may be earned in HIS 240W or"
HIS 222CW,Recent American History, 3,"Surveys modern America from 1850. Examines topics such as: transportation, activism, politics, labor, industrialism, growth of government and regulation, war, economics, social diversity, civil rights, legalism, constitutionalism, Cold War ideology."
HIS 240HW,Renaissances and Reformations in Early Modern Europe - Honors, 3,Explores the massive upheaval of western civilization by the intellectual movements of the Renaissances and the religious movements known as the Reformations. Studies the roots of these movements and their impact on the culture and politics of Europe and western civilization. Credit may be earned in
HIS 221W,Early American History, 3,"Introduces American history from its immediate European background through the Civil War Era. Emphasizes the growth of institutions and ideas. Also examines the political, economic, and social experiences of the young Republic, and their influence on contemporary America."
HIS 237W,History of Michigan/With Project, 3,"Explores the history of Michigan from the sixteenth through the twentieth century, but directs attention to developments of the eighteenth through the twentieth century. Emphasizes the social and economic development of Michigan, focusing on issues of race, class, and gender as they related to changes in Michigan's population, environment, and economic development."
HIS 222W,Recent American History, 3,"Surveys modern America from 1850. Examines topics such as: transportation, activism, politics, labor, industrialism, growth of government and regulation, war, economics, social diversity, civil rights, legalism, constitutionalism, Cold War ideology."
HIS 225W,History of Women and Gender in the United States, 3,"Surveys the role of gender in the United States. Explores theories of masculinity and femininity, the history of gender roles and the relationship of these beliefs and practices to the economy, politics, and cultural expressions of the United States."
HIS 217W,Hispanics in the U.S., 3,"Surveys the social, cultural, economic and political history of Hispanic Americans (Spanish-speaking), which includes groups such as Mexican-Americans, Cuban-Americans and Puerto Rican-Americans, with emphasis on Mexican-Americans. Analyzes the present status of different Hispanic groups and the problems that minority groups encounter in American society."
HIS 215W,Recent African-American History: Since 1850, 3,"Explores the history of African-Americans from the reconstruction era to the present. Focuses on the ideological, strategic, and demographic changes of African-Americans since 1877, with special emphasis on African-American community, culture, and resistance. Analyzes differences and diversity, particularly regional, gender and class distinctions within African-American communities. Analyzes the interconnectedness of American culture, the economy, politics, power, and tradition."
LWA 137,Tennis I, 1,"Introduces the basic strokes in tennis along with rules, strategies, and courtesies of the game. Credit may be earned in LW 137 or LWA 137 but not in both."
LWT 211W,Sports Nutrition, 3,"Examines the metabolic and physiologic basis for macronutrient and micronutrient recommendations during general exercise, pre-season training, competition/performance, and recovery. Includes nutritional assessments of exercises varying in intensity and duration, training and recovery periods, and various sports demands."
LWT 185,Water Safety Instructor, 1,"Provides theory and techniques in aquatics, practice teaching, water safety, survival swimming, swimming program development and pool and waterfront administration. Certification as a Water Safety Instructor may result upon satisfactory completion of the course. Credit may be earned in LW 185 or LWT 185 but not both."
LWT 210,Nutrition: The Science of Optimal Living, 3,"Presents nutrition science as a key element for optimal living. Evaluates and applies diet plans and principles, food nutrients, metabolism, diet analysis, and the health effects of nutrition."
LWT 170,Basic Life Support for the Health Care Provider, 1,Develops cardiopulmonary resuscitation (CPR) and automated external defibrillator (AED) knowledge and skills to the level of a health care provider.
LWA 290-299,Special Projects in Lifelong Wellness Activity, N/A,
LWT 165,HeartSaver First Aid with CPR, 1,"Introduces critical skills needed to respond to and manage an emergency from the first few minutes until arrival of emergency medical services (EMS). Practices adult Cardiopulmonary Resuscitation (CPR) and Automated External Defibrillator (AED) use. Awards American Heart Association Heartsaver First Aid Course Completion Card, valid for two years with demonstrated competency as defined by the AHA. Course is intended for those with limited or no medical training who need a course completion card in first aid to meet job, regulatory or other requirements. Course is not intended for health care providers."
LWT 175,Advanced First Aid and Emergency Care, 3,"Provides knowledge and practical skills necessary to assist victims of injury or sudden illness. Covers CPR, wounds, choking, poisoning, substance abuse, burns, exposure to heat and cold, emergency childbirth, fractures, stroke, convulsive disorders, diabetes, auto and pool extrication. Successful completion of course entitles student to American Red Cross CPR and Advanced First Aid Certifications. Grade of ""C"" (2.0) or better in this course in order to complete Basic Police Training Academy."
LWA 280,Self-Defense/Fitness, 2,"Teaches methods of self-defense using pressure points and leverage for subject control. Emphasizes subduing dangerous or violent individuals for criminal justice purposes. Fitness module emphasizes regular program of calisthenics, stretching, strength building, and conditioning through aerobic and non-aerobic activities. Grade of “C” (2.0) or better in this course in order to complete Basic Police Training Academy. Credit may be earned in LW 280 or LWA 280 but not in both."
LWA 206C,Occupational Wellness 3, 0.5,"Continues wellness concepts, behavioral patterns, and activities that can be incorporated into the lifestyles of those working in a wide variety of occupation settings. Credit may be earned in LW 206C or LWA 206C but not in both."
LWA 205,Indoor Cycling, 1,"Introduces indoor cycling as a means to obtain or improve current levels of health or fitness. Emphasizes proper cycling technique, simulating a variety of riding terrains to impact cardiorespiratory health or fitness. Includes proper warm-up, cool-down, strength exercises, and stretching. Addresses a variety of wellness topics including the 5 components of health related fitness and nutrition. Indoor cycling is a group exercise class performed on stationary bikes"
LWA 210,Tae Kwon Do III, 1,Provides an opportunity to utilize advanced techniques in a non-contact martial art class at an advanced intermediate level.
LWA 204,Outdoor Cycling, 1,"Introduces outdoor cycling as a means to improve or maintain current levels of physical fitness through paced cycling. Provides a complete program employing aerobic endurance activities involving overload training techniques, skilled pacing, weights, calisthenics, and nutritional information. Involves individual assessment of the five components of physical fitness (cardiorespiratory fitness, muscular strength, endurance, flexibility, body composition) within the course."
LWA 183,Water Aerobics, 1,"Introduces the basic concepts of water resistance and incorporates them into an individual fitness program that promotes strength, flexibility, and aerobic capacity. Swimming skills not required. Credit may be earned in LW 183 or LWA 183 but not in both."
LWA 206B,Occupational Wellness 2, 0.5,"Continues wellness concepts, behavioral patterns, and activities that can be incorporated into the lifestyles of those working in a wide variety of occupation settings. Credit may be earned in LW 206B or LWA 206B but not in both."
LWA 279,Defensive Tactics in Corrections, 1,"Teaches methods of self-defense using pressure points and leverage for subject control. Emphasizes subduing dangerous or violent individuals for criminal justice purposes. Includes Pressure Points Control Tactics (PPCT), Ground Avoidance Ground Escape (GAGE) and Spontaneous Knife Defense."
LWA 174,Swimming III Conditioning, 1,Acquaints the student with the basic principles of cardiovascular fitness and strength in order to increase these components of fitness through swimming. Credit may be earned in LW 174 or LWA 174 but not in both.
LWA 173,Swimming II, 1,"Introduces theory and practice of the five basic swimming strokes (front crawl, side stroke, elementary back stroke, and breast stroke). Emphasizes water safety skills and knowledge. Credit may be earned in LW 173 or LWA 173 but not in both."
LWA 165,Jazz Dance I, 1,"For the beginner, an introduction to basic jazz dance techniques (stretches, isolations, floor work, turn and locomotor patterns, etc.) and practice in combining them into dance phrases. There will be simple choreography problems and a survey of the history of jazz dance and of the contemporary jazz dance scene. Credit may be earned in LW 165 or LWA 165 but not in both."
LWA 172,Swimming I, 1,Develops fundamental swimming and safety skills. Credit may be earned in LW 172 or LWA 172 but not in both.
LWA 159,Fitness Walking, 1,"Introduces the concept of daily walking to contribute to one's wellness, with emphasis on developing personal walking program. Credit may be earned in LW 159 or LWA 159 but not in both."
LWA 160,Nordic Walking, 1,Introduces the concept of Nordic walking and instructs safe and effective techniques using the Nordic poles to enhance one's wellness. Includes conducting pre and post fitness assessment and developing a personal Nordic walking program.
LWA 167,Ballet I, 1,"Introduces the basic movements of ballet coordinated with exercises for stretching, flexing, and toning. Includes postural alignment and correction, basic barre work, and beginning center adage and allegro movements."
LWT 212,Introduction to Meditation, 1,"Provides an overview of the history and purpose of meditation. Introduces students to the practice of various meditation techniques. Emphasizes the role of meditation for concentration, relaxation, stress relief, and personal and spiritual growth."
MUS 131,Piano I, 2,Beginning class instruction leading to the ability to play melodies and accompanying chord patterns and rhythms.
MUS 128,Musicianship Skills I, 2,"Develops aural skills related to sight singing and ear training. Sings basic intervals, scales, melodies, and rhythm patterns from a score. Identifies intervals, scales, melodies, rhythmic patterns, and harmonic progressions from an auditory source. Uses knowledge to improve general musicianship skills. Course designed for music majors."
MUS 129,Musicianship Skills II, 2,"Develops aural skills related to sight singing and ear training. Sings advanced intervals, scales, melodies, and rhythm patterns from a score. Identifies advanced intervals, scales, melodies, rhythmic patterns, and harmonic progressions from an auditory source. Uses knowledge to improve general musicianship skills. Course designed for music majors."
MUS 127,Music Theory II, 3,"Identifies advanced musical patterns found in melody, harmony, and form and those using intervals, scales and chords in all major and minor keys. Analyzes advanced musical compositions in order to comprehend harmony and form/structure. Composes advanced tonal melodies, harmonies, and progressions. Course designed for music majors."
MUS 120W,World Music:  Survey, 3,Develops an interest and respect for music from different countries and cultures by tracing the development and structures of non-European music forms through a focus on recordings and artists that have documented these unique musical traditions.
MUS 119W,The History of Rock and Roll:  From Its Origins to 1980, 3,Develops an interest and respect for the origins and growth of Rock and Roll music in the United States and Europe through the focus on recordings and videos that documented its progress.
MUS 126,Music Theory I, 3,"Identifies and composes basic musical patterns found in melody, harmony, and form. Writes basic intervals, scales, and triads in all major and minor keys. Identifies basic tonal melodies, harmonies, progressions and form. Course designed for music majors."
MUS 112,Music Appreciation II, 3,"Continued study of instrumental music (concerto small ensemble). Promotes an understanding of and for vocal forms (Opera, art, song, large choral work, i.e., oratorios, masses)."
MUS 118,Jazz History: Origins to the Present, 3,Assists students in developing an interest in and respect for Jazz as an original American art form. Traces Jazz history from its theoretical origins to the present. Focuses on the evolutionary development of the music and the artists who brought about Jazz.
MUS 111,Music Appreciation I, 3,"Provides fundamentals of listening to and understanding of instrumental music (concerto, small ensemble). Presents basic principles for discussion as they relate to a variety of examples from classical, folk, and pop styles."
MUS 110,Music Elements II, 3,"Continues study of basic music elements such as rhythm, meter, form, melody and harmony. Applies music elements to the communication of musical concepts."
MUS 103,Music Composition, 3,"Explains fundamentals of composition, including notation, melodic construction, melodic dictation, functional harmony, basic music theory and analysis. Uses knowledge of fundamentals to create a musical composition."
MT 290-299,Special Projects in Mechanical Technology,,
MT 256,Machine Design, 3,"Uses hand calculator and computer methods to solve for the dimensions and allowable loads of machine elements and power trains. Studies shafts, keyed couplings, bearings, gear trains, V-belt and chain drives, springs and fasteners. Requires a final design using CAD."
MUS 100,Music Elements I, 3,"Understand basic music elements such as rhythm, meter, form, melody and harmony through seeing, hearing and performing musical examples."
MT 252,Strength of Materials, 3,"Uses mathematical and computer methods, as well as Mohr's circle, to determine stress, strain, load, and deflection relationships for structure and machine elements. Uses machine components in tension, compression, or shear, beams in bending or deflection, columns, and bolted joints in design calculations."
OAT 175,Electronic Calculation, 2,"Develops the touch system of data entry for addition and incorporates the functions of addition, subtraction, multiplication, and division for various business applications using electronic calculating tools."
MT 251,Statics and Dynamics, 3,"Studies statics and dynamics of mechanical systems by solving problems of small sub-systems using a calculator. Studies forces in 2-D and 3-D acting on particle systems and rigid bodies. Solves problems using the following concepts: equilibrium laws, centroids, center of gravity, moment of inertia. Uses 3 methods to study dynamics of motion - kinematics, work/energy and impulse/momentum."
OAT 172,Document Processing: Intermediate, 3,"Studies the efficient use of MS Word for the production of complex business correspondence, reports, and tables. Introduces the use of appropriate punctuation in business documents. Increases speed and accuracy on the computer keyboard."
OAT 171,Document Processing: Beginning, 3,"Uses MS Word to introduce the formatting of business correspondence, reports, and tables. Develops speed and accuracy on the computer keyboard."
OAT 170,Keyboarding, 2,"Develops the touch system of the alphabetic, numeric, symbol keys and the 10-key pad of the microcomputer keyboard. Credit may be earned in OSE 170 or OAT 170 but not in both. A waiver test is available for those who are proficient in typing."
OAT 160,Records Management, 3,"Covers principles and practices of effective records management for manual and electronic records systems using alphabetic, numeric, and subject methods. Introduces and applies database concepts needed for understanding electronic records storage and retrieval methods including creating, modifying, sorting, searching, and printing. Explores database queries to produce tables and reports. Credit may be earned in OAT 160 or OAT 157 but not in both."
OAT 155W,Editing, 2,Develops proofreading and editing skills. Reviews business writing principles and the use of revision symbols. Emphasizes revising both format and content of business documents. Requires a service learning experience.
OAT 153,Police Report Writing, 1,"Requires a grade of “C” (2.0) or better to complete the Basic Police Training Academy. Develops and enhances writing skills necessary to law enforcement including preparation of police reports, incident reports, summaries of witness and complaint interviews, and criminal case summaries."
OAT 151,Business Communication I, 3,"Includes principles and composition of effective basic business letters and memos as well as accuracy in grammar, spelling, punctuation, sentence structure, and format."
OAT 105W,Time Management, 1,Explores the principles of effective time and life management. Develops skills in time management using a traditional paper planner as well as an electronic calendar.
OAT 116,Introduction to the Medical Office, 2,"Introduces basic medical office processes. Includes medical recordkeeping, scheduling, and patient registration. Also introduces basic accounting procedures including journalizing, posting, banking, and payroll."
OAT 152,Business Communication II, 3,"Studies effective verbal and nonverbal communication in business. Emphasizes audience reaction, logical organization, tone, clarity, and accuracy. Involves career information, the research process, and reporting."
NT 290-299,Special Projects in Nursing Transition,,
NT 219LW,Transition-Mental Health Nursing Lab, 1,"Provides clinical opportunities to apply the ADN competencies of Human Flourishing, Nursing Judgment, Professional Identity and Spirit of Inquiry while providing nursing care for patients in selected mental health settings. Students will focus on the application of therapeutic communication techniques, psychiatric assessment skills, integration of psychopharmacology and the nursing process. For successful completion a grade of at least a “C” must be earned in this course and concurrent theory course"
NT 219W,Transition-Mental Health Nursing, 2,"Provides a theoretical framework for students to understand mental health and mental illness. Emphasizes use of the nursing process to provide and manage care for individuals of various ages and cultural groups with psychiatric disorders and chemical dependence. For successful completion, a grade of at least a “C” must be earned in this course and concurrent lab course"
NT 163W,Advanced Principles of Adult Care for the LPN/Licensed Paramedic, 3,"Facilitates learning opportunities in the areas of cardiopulmonary, endocrine, gastroenterology, hematology, musculoskeletal, nephrology, neurology and reproductive in the adult with emphasis on critical thinking in basic to complex nursing care. For successful completion, a grade of at least a ""C"" must be earned in both this course and concurrent lab course"
NT 216LW,Transition-Pediatric Nursing Lab, 1,"Provides clinical opportunities to apply the ADN competencies of Human Flourishing, Nursing Judgment, Professional Identity and Spirit of Inquiry while providing nursing care for children in selected pediatric health care settings. For successful completion, a grade of at least a “C” must be earned in this course and concurrent theory course"
NT 215W,Transition-Maternity Nursing, 2,"Discusses nursing care interventions to promote a safe childbirth experience and teaching for the childbearing family. Focuses on distinguishing normal from abnormal conditions during the reproductive, antepartum, intrapartum, newborn and postpartum periods. For successful completion, a grade of at least a “C” must be earned in this course and concurrent lab course"
NT 216W,Transition-Pediatric Nursing, 2,". Discusses nursing care of the pediatric population and family unit during wellness and illness. Focuses on distinguishing normal from abnormal conditions, and principles of growth and development as relates to the pediatric population. For successful completion, a grade of at least a “C” must be earned in both this course and concurrent lab course"
NT 215LW,Transition-Maternity Nursing Lab, 1,"Provides clinical opportunities to apply the ADN competencies of Human Flourishing, Nursing Judgment, Professional Identity and Spirit of Inquiry while providing nursing care for women and newborns in selected maternity health care settings. For successful completion, a grade of at least a “C” must be earned in this course and concurrent theory course"
PNE 125W,Basic Maternal Child, 3,"Focuses on basic family centered maternity care, growth and development, care of pediatric patients and their families, assisting with attaining optimal state of wellness. This course has a concurrent lab course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent lab course (theory grade will be the same as lab grade)."
PNE 123LW,Care of Adult II Lab, 2,"Focuses on application of the PN competencies of Human Flourishing, Nursing Judgment, Professional Identity and Spirit of Inquiry while providing care for a group of clients and learning group dynamics. This lab course has a concurrent theory course. For successful completion, a grade of at least a ""C"" must be earned in this course and it's concurrent theory course (lab grade will the the same as theory grade)."
PNE 123W,Care of the Adult II, 2,"Focuses on the disease process and nursing care for the patient with ear, eye, integumentary, mental health, gastrointestinal, musculoskeletal, and reproductive disease, as well as professional issues. This theory course has a concurrent lab course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent lab course (lab grade will be same as theory grade)."
PNE 125LW,Basic Maternal Child Lab, 1,"Provides clinical and laboratory opportunities that focus on basic family centered maternity care, growth and development, and care of pediatric patients and their families while applying the PN competencies of Human Flourishing, Nursing Judgment, Professional Identity, and Spirit of Inquiry. This course has a concurrent theory course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent theory course (lab grade will be the same as theory grade)."
PNE 122W,Care of the Adult I, 6,"Focuses on the study of pathophysiology and the disease process of the following body systems: Respiratory, cardiac, hemo-immune, perioperative, renal, neurological, and oncology. This theory course has a concurrent lab course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent lab course (lab grade will be same as theory grade)."
PNE 121W,Fundamentals of Nursing, 6,"Focuses on the Nursing Process to provide basic nursing care. Concepts include basic human needs, communication, safety, nutrition, fluid and electrolyte balance, culture, psychosocial, and health and wellness in practical nursing. This theory course has a concurrent lab course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent lab course (lab grade will be same as theory grade)."
PNE 122LW,Care of Adult I Lab, 3,"Provides clinical opportunities to apply the PN competencies of Human Flourishing, Nursing Judgment, Professional Identity and Spirit of Inquiry while providing care for the adult medical/surgical patient. This lab course has a concurrent theory course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent theory course (lab grade will be the same as theory grade)."
PNE 121LW,Fundamentals of Practical Nursing Lab, 3,"Introduces the PN competencies of Human Flourishing, Nursing Judgment, Professional Identity, and Spirit of Inquiry. Includes opportunities to practice clinical nursing skills and techniques in the care of adults in selected clinical facilities. This lab course has a concurrent theory course. For successful completion, a grade of at least a “C” must be earned in this course and its concurrent theory course (lab grade will be same as theory grade)."
POL 232W,Campaigns and Elections, 3,"Examines state and local, congressional, and presidential campaigns. Emphasizes electoral rules; campaign organization and finance; candidate strategy; role of parties, interest groups, and media; campaign effects; and proposals for reform. (This course satisfies the American Government/Foundational Civics graduation requirement in all curricula.)"
POL 268W,International Studies in Political Science, 1-4,The student will elect to do either a survey study of the overall political system of a country other than the United States or an in-depth study of one or more aspects of that political system. Overseas study is an integral part of the course. Expenses for travel and overseas study must be borne by the student.
POL 290-299,Special Projects in Political Science,,
POL 229W,Political Terrorism, 3,"Studies state- and non-state sponsored terrorism: definition, causes and motives, purposes, and nature of terrorism; tactics and weapons; objects and audiences; responses of objects and audiences: theory and case studies. (This course satisfies the American Government/Foundational Civics graduation requirement in all curricula)"
POL 241W,Contemporary Feminist Thought, 3,Provides a theoretical introduction to feminist thought and relates feminist thought to American political thought and American society.
POL 228W,Civil Rights and Liberties, 3,"Examines civil rights/civil liberties based on the Constitution and their interpretation by the U.S. Supreme Court. Assesses controversial issues, including freedom of expression, freedom of religion, abortion, euthanasia, affirmative action, and the rights of persons accused of crime. (This course satisfies the American Government/Foundational Civics graduation requirement in all curricula)"
POL 223W,Judicial Process, 3,"Examines state and federal court systems, including the selection of judges, the roles of primary and secondary appellate courts in civil and criminal cases, lawyers and the organized bar, pressure groups, relations between state and federal courts, as well as the legislative and executive branches, access to courts, and judicial review. Emphasizes judicial policymaking, including constitutional law and civil liberties. (This course satisfies the American government requirement in all curricula.)"
POL 225W,World Politics, 3,"Examines the nature and structure of world politics. Emphasizes the dynamics of conflict and cooperation, processes of foreign policy decision-making, and analytical approaches used to explain and assess how nations behave. Emphasizes the influence of contemporary issues in world politics on American government and politics. (This course satisfies the American Government graduation requirement in all curricula.)"
SKCT 111,Construction Print Interpretation, 3,"Instruction in this course includes trade terminology and description of the various views of working drawings, pictorial drawings, and the basic procedures in development of these drawings. Also included is the interpretation of specifications and job information as they pertain to construction and layout. Credit may be earned in either SKCT 111 or"
QA 250,Introduction to Six Sigma, 3,"Introduces the first step toward successful implementation of Six Sigma improvement methodology, concepts, and language. Presents the Define-Measure-Analyze-Improve-Control methodology of improving existing processes and looking for incremental improvement. Uses case studies and examples drawn from healthcare, service, business process, and manufacturing applications. Addresses the integration of Lean Six Sigma."
SKCT 106,Concrete and Foundations, 3,"Studies practical methods and procedures of preparing and setting concrete forms for such areas as basement floors, garage floors, driveways, sidewalks, patios, etc."
SKCT 105,Building Site Surveying, 3,"Studies fundamentals of site analysis, including utility services, metes and bounds, solar access and restrictions. Teaches elements of surveying including use of instruments, leveling, measurement of angles and distances, contours, location of site elements and development of a site plan from field data. Interprets engineering surveys, introduces landscape design, and studies computer aided design examples. Credit may be earned in"
SKCT 102,Building Materials, 3,"To learn development, properties, and composition of various building materials. To develop perception for economical and appropriate application of building materials. To learn various sources of technical data about residential and industrial building materials. To develop skills of building material application."
SKCT 101,Industrial Millwright Procedures, 3,"A course for millwrights emphasizing blueprint reading, layout of typical industrial construction, equipment, and safety and guarding. Topics covered include plan and elevation prints of building footings and foundation, mechanical services, equipment and machinery foundations, ventilation systems, catwalks, decking, platforms, and various conveying systems."
SKCN 285W,Computer Numerical Control Capstone, 4,"Demonstrates application-based activities that tie together a majority of your previous manufacturing learning. Incorporates skills learned in drafting, CAD, manual and CNC machine tools, and CAM to complete the capstone project. Applies critical thinking and spatial analysis abilities in the processing of this project. Applies the fundamentals of tool design and tool making, fixture building, and geometric dimensioning and tolerancing (GD&T). Credit may be earned in"
SKCN 260,CNC Multi Axis, 4,"Introduces and demonstrates concepts for multi axis machining techniques beginning with 3 plus 2 axis utilizing planes then advancing to true 5 axis machining. Import engineering drawings and electronic CAD files into CAM software to perfect geometry and tool path routines, then output G-code specific to the multi-axis machine. Individual and/or team assignments will focus on complex applications and the true efficiency of multi axis machining. Credit may be earned in"
SKCN 225,Mastercam, 4,"Teaches the advanced concepts of CNC programming for lathe work, mill 3 and 4 axis work, and/or other machinery, shop floor programming, and the principles of CNC operations. Emphasizes various machining operations, accompanied by demonstrations, student programming, and hands-on setup and machine operation. Emphasizes the creation of error free part programs using the MASTERCAM programming language, including part geometry, tool path, and debugging with secondary emphasis on the downloading of a program to the turning center, mill, machining center/system, or wire EDM. Credit may be earned in either SKCN 225 or"
SKCN 162,Computer Numerical Control Theory, 4,"Uses various methods, such as a text editor, machine control unit, and CAD/CAM (MasterCam) to produce alpha-numeric code (G-Code) which will run CNC machinery. Uses blueprints to problem solve and program both point-to-point and complex contours on machining centers and turning centers. Discusses machines with 2, 3, 4, and 5 axis controls. Emphasizes common formats of programming. Discusses machine tool controllers including HAAS, Funac, and Okuma. Includes hands-on activities. Credit may be earned in either"
SKCA 114,Introduction to CAD, 3,"Introduces 2D and 3D CAD drawing, including basic drawing and editing commands. Studies CAD systems interface, hardware, a current operating system, file management techniques, creating templates, creating and modifying geometry, dimensions and text styles, block and external reference insertion, attributes and creating tables, model space/paper space layouts, rendering and plotting techniques. Credit may be earned in only one of the following:"
SKAG 105,Introduction to Agriculture, 1,"Explores the agricultural industry from a historical and modern day perspective. Investigates the broad range of career opportunities in agriculture in the local, regional, and global environment. Explores ethical issues in agriculture including the environment and sustainability. Credit may be earned in SKAG 105 or"
SKCA 120,Introduction to CAM, 3,"Introduces the basics in computer geometry creation including line, arc, curve creation and manipulation. Gives a foundation to build on advanced CAD/CAM techniques. Instructs students on file transfer systems from CAD to CAM with emphasis on proper drawing techniques, including file type-save-transfer. Projects will be drawn, checked and created on appropriate equipment. Shows links between CNC machines on the shop floor and their relationship with the design process. Generates code from created drawings to be run on Computer Numerical Controlled equipment. Credit may be earned in"
SKCN 216,CNC with Machining Applications, 4,"Emphasizes the programming methodology for producing quality parts using the CNC machines. Discusses conversational programming language with secondary emphasis on tooling setups, part setups, and machining. Utilizes horizontal and vertical machining center for program testing. Credit may be earned in SKCN 216 or"
RT 290-299,Special Projects in Respiratory Care,,
RT 244,Optional Rotation/Special Project, 1,"Provides an opportunity to choose a rotation or special project to meet their personal goals in the field of respiratory care. Emphasizes the design, completion, and summarization of the project."
RT 246,Comprehensive Clinical Education, 8,Provides the opportunity to apply all of the knowledge and skills presented in the program. Emphasizes the integration of all levels of knowledge and skills as a prelude to functioning as a graduate respiratory therapist.
RT 231,Maternal and Neonatal Respiratory Care, 2,"Presents the theory and application of maternal and neonatal respiratory care. Emphasizes fetal development, the birth process, cardiopulmonary changes following birth, and neonatal cardiopulmonary pathophysiology."
RT 240,Advanced Respiratory Care Pharmacology, 3,Presents the theory and application of advanced respiratory care pharmacology as it relates to cardiopulmonary pathophysiology.
RT 229,Clinical Education 3 Seminar, 1,Provides the opportunity to integrate the classroom and clinical activities of the concurrent courses in a seminar format.
RT 226,Clinical Education III, 6,
RT 234,Seminar II, 1,"Provides an opportunity to research, write a report, and make an oral presentation on any area of interest in the field of respiratory care."
SSI 289W,Exploring Diversity/With Project, 4,"Explores themes, issues, perspectives and experiences related to diversity. Provides an opportunity to reflect and practice an interdisciplinary approach to the study of diversity in a global world. Credit may be earned in only one of the following:"
SSI 288W,Exploring Diversity, 3,"Explores themes, issues, perspectives and experiences related to diversity. Provides an opportunity to reflect and practice an interdisciplinary approach to the study of diversity in a global world. Credit may be earned in only one of the following:"
