code,title,credit,description
SWK 342,Social Justice and Social Entrepreneurship,3,"An examination of the concepts of the Social Justice Model and Social Entrepreneurship for social work practice in the United States and world today are the focus of this course. Included will be an examination of alternative conceptions of and motivations for becoming committed to social justice and an analysis of its meaning and value. There will be critical consideration and assessment of factors which contribute to social justice challenges which threaten individuals, families, and communities. Solutions will be generated through applied social entrepreneurship innovation to meet those challenges. Meanings assigned to community and service will be discussed, in large part because they are concepts that embody values, beliefs, attitudes, and ideas that are central to definitions of democracy, social justice, civic resiliency and public life."
SWK 350,Loss and Bereavement,3,"This elective course is designed for social work students who wish to increase their knowledge, skills, and understanding of issues surrounding loss, bereavement, dying, and death, and how to live to the fullest while addressing these challenges both personally and professionally with clients The course will utilize an interdisciplinary perspective and will look at the ethical, psychological, social, cultural, political, medical, legal, policy, and spiritual issues surrounding grief, dying, and death. We will address ways to develop an appreciation for the traditions, rituals, beliefs, terminology, and language used surrounding what is frequently considered a difficult topic. One of the primary goals of the course will be for social work students to become familiar with and gain confidence in skills to help clients who have suffered significant losses in their lives."
SWK 337,Diversity Issues in Social Work Practice,3,"This course is designed to provide knowledge and skills for working with diverse populations, focusing on economically disadvantaged and oppressed people, including ethnic minorities of color, women, people with disabilities, gay and lesbian people, and poor people. Students participate in community service for 20 hours to better understand the nature of diversity in society and learn the importance of providing service to the community. Offered fall semester"
SWK 336,Gerontology,3,"This course is designed to introduce students to the field of social gerontology. This class will provide an overview on a variety of topics such as the demography of aging and the physical, emotional, cognitive, and psychosocial-spiritual aspects of aging. Students will increase their awareness of society's and their own stereotypes, prejudice, and/or discrimination of the elderly and learn how to promote dignity, self-determination, and social and economic justice for older persons. Health care and social policies, knowledge of the system(s) of aging services, and the role of both informal and formal support networks will be stressed as students learn to comprehensively assess older clients and develop intervention and evaluation plans. Offered fall semester"
SWK 333,Methods of Social Work Practice II,3,: Methods of Social Work Practice I and emphasizes the problem-solving method of practice with small groups and families. It includes the relationship between micro and mezzo skills and continues an emphasis on ethical decision making and issues of diversity in social work practice. Offered spring semester
SWK 331,Methods of Social Work Practice I,3,"The course orients the student to the profession and introduces the student to generalist social work practice. Emphasis is placed on basic communication skills, the problem-solving method, and practice with individuals. Ethical decision making and issues of diversity in social work practice are included. Offered fall semester"
SWK 329,Directed Study: Readings or Research,3,Designed for small groups of students to pursue in-depth a particular aspect of social work that is not covered or is treated lightly in regular course offerings. The course is taught in seminar fashion and meets for 36 contact hours. Offered as needed.
SWK 328,Social Welfare Policy,3,A description of the major components of the social welfare system in the United States. This course includes the historical development and philosophy behind our present social welfare system and uses current social welfare programs as examples. Offered fall semester or fall term.
SWK 225HM,UE: Becoming an Advocate for Justice,3,"This course introduces students to a variety of contemporary social and economic justice issues. Students will explore the creation of a policy, the legislative process, and intricate areas for advocacy and community organizing. The topics explored include but are not limited to discrimination and equity issues, gender issues, health inequality, community violence, family and children concerns, and political oversight. Within each topic, students will analyze critical policy statements to serve as broad parameters for advocacy work and help professionals concerned with social injustices focus their thinking beyond the messaging found in partisan politics, mass media, and social media. Students will assess the policy statements for their adequacy, effectiveness, and fairness towards oppressed and marginalized communities. Students will assess their own personal position on each topic and begin to evaluate how they align to their future professional values and ethics. Students will increase their knowledge of how to engage in divergent viewpoints and maintain relationships to build a community of advocacy and action. The analytical, evaluation, and professional development skills of interpreting the social justice issues from this course will lay the foundation for advanced policy practice and the creation of an advocacy plan."
SWK 220HM,UE: Hip Hop and Social Justice,3,"This course will engage the social justice content through the lens of Hip-Hop culture as a vehicle for creating a platform of expression for marginalized, oppressed, and vulnerable persons and groups. Hip-Hop culture will frame the exploration of social, economic, and environmental justice content and highlight the interconnectedness of privilege and oppression. Students will utilize Hip-Hop music, art, spoken word, poetry, etc. to explore the social and political history of the United States including the challenges of both individual and systematic discrimination. This framework will provide the structure for students to develop an understanding of the various discourses of social justice and to examine what anti-oppressive practice (in any setting) may look like. Students will use their skills in reflection, oral and written communication, and creative expression to demonstrate a better understanding of how storytelling in hip-hop culture exposes social isolation, economic disadvantage, structural inequality, and lack of access to power."
SWK 327,Research Methods for Social Work Practice,3,"This course covers techniques and methods of quantitative and qualitative social work research as they relate to social work practice with an emphasis on critical thinking, evidence-based and empirical evidence. This course will explore the following: measurement and conceptualization; sampling; reliability and validity; single-subject design; survey methods; measures of central tendency; quantitative and qualitative data analysis; coding; types of qualitative research; mixed methods; and ethics."
SWK 314,"Human Behavior in the Social Environment: Person, Environment, and the Life",3,"This course provides a framework for understanding human behavior in the social environment in social work practice as a multidimensional, multi-theoretical and multifaceted approach. It attends to the theoretical underpinnings that inform social work as well as an examination of the multiple dimensions of the person and environment: the biological person; the psychological person; and the spiritual person. An understanding of the impact of culture, the physical environment, social structure, formal organizations, small groups, and the family on human behavior is also emphasized. The importance of the changing life course as seen through the person-in-environment perspective looks at human behavior and development from conception through late adulthood. In addition, this course provides knowledge about the range of social systems in which individuals live; how human behavior affects and is affected by these systems; how these systems promote or deter human development, health and well-being; and it introduces students to critical thinking relevant to human behavior in the social environment with opportunities to apply its principles"
SWK 210HA,UE: Moving Forward: Anti-Racism in Action,3,
SWK 121,Introduction to Social Work,3,An introductory study of major areas of practice to provide understanding and appreciation of social work. The course includes a brief history and philosophy of social welfare and social institutions. The student is introduced to career opportunities within the field of social welfare. Offered annually.
RT 405,Professional Leadership for the Respiratory Therapist,3,This course examines leadership principles and management styles and decision-making related to respiratory care program and management roles. Interprofessional teams and contemporary leadership practices in the work setting are areas of focus.
RT 401,Advanced Neonatal and Pediatric Respiratory Care,3,This course focuses on respiratory care concepts and procedures related to neonatal and pediatric respiratory care. Students examine contemporary evidence-based practices pertinent to this population with a focus on positive outcomes.
RT 325,Teaching in Respiratory Therapy,3,This course focuses on respiratory care concepts and procedures related to neonatal and pediatric respiratory care. Students examine contemporary evidence-based practices pertinent to this population with a focus on positive outcomes.
RT 305,Introduction to Research and Evidence-Based Practice in Respiratory Therapy,3,"This course examines knowledge and skills regarding the design, implementation, analysis, and interpretation of research in respiratory care. Emphasis is placed on locating, selecting and critiquing relevant research in order to assure life-long focus on evidence-based care in respiratory therapy."
RT 320,Advanced Cardiopulmonary Pharmacology and Management of Conditions,3,
RT 301,Interpersonal and Interprofessional Communication and Professionalism in Healthcare,3,"This course focuses on the role of health professionals and interprofessional teams. An introduction to the university includes emphasis on resources and professional writing. In addition to interprofessional communication, concepts of evidence-based practice, Culture of Health, and clinician well-being are introduced. Content focuses on roles and communication strategies related to health issues within an ethical framework."
RT 310,Advanced Cardiopulmonary Pathophysiology,3,This course examines cardiopulmonary pathophysiology with emphasis on anatomy and physiology and patient monitoring. Specific diseases and disorders are addressed with a focus on implications of pathophysiology on evidence-based treatment.
RST 498,Senior Seminar,3,Each year the senior seminar will be developed around specific 400-level subject matter or topic(s) with a focus on developing academic research and writing commensurate to those in the discipline. A cycle of standard courses within multiple Religious Studies sub-fields and related disciplines will be offered. This seminar will involve an extensive research paper and may also include oral and/or presentation via other media.
RST 425,Internship Religious Studies,3,
RST 305,Major Religious Traditions of the World,3,"This course studies the major historic and contemporary religious traditions of the world, including indigenous religions, religions of ancient city-states, Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, Islam, and New Religious Movements. The origins, key figures, sacred texts, basic beliefs, central teachings, moral and ethical value systems, history, and socio-cultural aspects are studied from a Religious Studies disciplinary perspective."
RST 310,Topics in Religious Studies,3,"This course is an in-depth study of one major religious tradition, figure, theory, method, or specific question in Religious Studies. Topics will cycle through a regular rotation. The course includes a major research paper on a topic of the student's choice in relationship to the course topic, and arguing a thesis commensurate to the canons and standards of Religious Studies as an academic discipline."
RST 201,Sophomore Seminar: Introduction to Religious Studies,3,"What makes something a religion? Is it belief in a God or gods? Is it an authoritative text or set of rituals? Is it seeking converts or belief in life after death? Not all phenomena known as ""religions"" believe or do all of these but they are still known as religions. Why? Using the methods of Religious Studies as an interdisciplinary scholarly field, this course examines key theories of religion, how religions function, internal modes of religious self-identification, and the key elements of religious traditions that enable interreligious and cross-disciplinary analyses of religion. Through critical readings of both primary religious texts and secondary writings about religion this course seeks to formulate a rigorous understanding of religion and its role in contemporary society."
REL 498,Senior Seminar,3,"Each year the seminar will be developed around specific 400-level subject matter or topics, but designed to model research at greater depth and committed to writing across the curriculum due to the research focus. A course will be offered from one of the five fields of theology on a five-year cycle annually. This seminar will involve an extensive research paper and may culminate with an oral presentation on Academic Excellence Day."
REL 480,Theology and Spirituality of Ministry,3,This course examines the biblical and historical understandings of the theology and spirituality of ministry. It then looks at contemporary challenges and issues in ministry. The final outcome looks to articulate an apostolic as well as personal theology and spirituality of the minister. This course will include reflection on the student's ministry experience.
REL 455,"American Catholicism: Theology, Spirituality, Culture, and History",3,"This course will be a more in-depth look at the life and history of the Catholic Church in America, including its particular contributions to theology, spirituality, and liturgy. This course will also examine the cultural challenges to and misunderstandings of faith in the American Catholic context."
REL 450,History of Christianity,3,"This is an inquiry into theological, spiritual, and institutional history of Christianity from the time of Jesus until the present."
REL 470,Christology,3,"This course will take students on a systematic investigation of the life, person, and work of Jesus of Nazareth. Participants will survey and analyze the revelation of Jesus in scripture, historical perspectives in Christology (including controversies, councils, and significant individuals), and contemporary perspectives."
REL 432,Christian Spirituality,3,Christian perspectives on spirituality and its place in contemporary life. May include an emphasis on particular traditions (such as the Benedictine) and practical instruction. Offered as needed.
REL 442,The Second Vatican Council & Beyond,3,A study of the documents of the Second Vatican Council and more recent developments in the life of the Catholic Church.
REL 428,Gospel of Luke,3,"This intermediate-level course will explore the origins of Christianity through the lens of the two biblical works attributed to the Evangelist Luke. We will primarily be engaged in reading Luke and Acts closely and carefully, using the exegetical methods of source and redaction criticism. In the process, we will also address various issues of history, theology, and spirituality, in the contexts of the Judeo-Christian culture of the first century and our own diverse cultures of the early twenty-first century."
REL 426,The Gospel of John and Related Writings,3,"John's gospel and epistles studied in detail, with particular emphasis on the theological content."
REL 431,Liturgy,3,
REL 427,Ecclesiology,3,"Within the framework of systematic theology, ecclesiology examines the nature of the church and its emerging challenges. This course considers both classic insights and new directions in ecclesiology, including reflections on the nature and exercise of ministry in the Church. Central to the course is a critical examination of two documents of the Second Vatican Council: The Dogmatic Constitution on the Church (Lumen gentium) and The Pastoral Constitution on the Church in the Modern World (Gaudium et spes). In many respects, the entire course is an extended dialogue with these two foundational documents."
REL 425,Internships in Religion,3,"This course is designed to offer the student opportunities beyond the classroom (a hands-on experience) in the areas of community service, religious education, youth ministry, bereavement ministry, and chaplaincy while making a difference."
REL 366,Asian Studies,3,
REL 401,The Catholic Tradition,3,"An investigation of the Catholic tradition in critical dialogue with contemporary culture with a view to understanding how a Catholic modernity can be an authentic and inspiring alternative to secularism, materialism, and the technological world view. Offered annually."
REL 424,Death and the Meaning of Life,3,This covers people's awareness of their mortality and how it affects their life and culture. Sources of courage in the face of death are considered. Offered annually.
REL 364,Studies in Jewish Thought,3,
REL 357,Women in the Church,3,A study of the contributions of women to Christian life from the time of Christian origins to the present and an analysis of the current situation and problems of women in the Church. Offered as needed.
REL 345,Christian Social Justice: A Roman Catholic Perspective,3,"An examination of Christian social teachings, particularly as they relate to institutionalized injustice and the concepts of liberty, peace, and justice."
REL 351,"Theological, Moral, and Spiritual Aspects of Marriage and Sexuality",3,A study of the biblical and theological foundations of the Christian view of marriage and sexuality and a consideration of contemporary issues in the light of Christian values.
REL 338,Poetry and Wisdom Literature,3,"Job, Psalms, Proverbs, Ecclesiastes, and the Song of Solomon (Wisdom of Solomon and Wisdom of Ben Sirach optional). A study of the literary qualities, individual experiences, and institutional settings that created these writings."
REL 335,The Torah,3,"Source, form, and redaction criticism of the first five books of the Jewish Scriptures and an investigation of the place of the Torah in Israel's life."
REL 334,Survey of Christian Theology II,3,
REL 333,Survey of Christian Theology I,3,
REL 331,Religion and Personal Experience,3,A study of the place of personal experience in the discovery of religious meaning. May use autobiographical accounts and investigate methods of enhancing consciousness and nurturing spiritual growth. Offered annually.
REL 327,The Life and Writings of Paul,3,"The life of Paul and a study of his writings. Problems of law and freedom, faith and works, the idea of the church, and early Christian worship. Offered in alternate years."
REL 330,Christian Morality,3,"Christian morality is concerned with the ethical principles grounding Catholic morality and charged with envisioning an ""ethics of being"" in the Christian context. The course examines the theoretical foundations of morality (ethics), the practical level of human conduct, rule-keeping, virtues, and attitudes. Offered every semester."
REL 215HA,UE: Who Would Jesus Kill? Religious Ethics of War and Peace,3,"Jesus told his followers to ""love your enemies"" and ""turn the other cheek"" when struck. So why do so many of his followers carry weapons and wage war? If Christians are called to be like Jesus, then shouldn't we ask, ""Who would Jesus kill?"""
REL 230,Islam: The Straight Path,3,"An investigation of Islam, including its beliefs and practices, its social dimensions, the Islamic resurgence, and contemporary issues of particular relevance to the United States."
REL 223HM,UE: World Religions: East and West,3,
REL 125,"UE: Searching for Light in the Darkness: Faith, Reason, and the Quest for God",3,"What is the relationship between faith and reason? Does human life have meaning? Does God exist? What is love? Is hope possible? This course provides a glimpse into the science of the study of God through the exploration of philosophical questions in the light of influential texts in the Catholic intellectual tradition. While the course assumes the model of faith seeking understanding, the course does not presume the individual faith of any student. By engaging these texts through discussion, analysis, and writing, students will gain an introductory grasp of the academic discipline of theology."
REL 124,Introduction to the Old Testament,3,
REL 123,Christian Spiritual Vision,3,
REL 325,"The Gospels of Matthew, Mark, and Luke",3,"A study of the three ""synoptic"" gospels: how the gospels were developed, how they relate to the historical Jesus, and their theological significance."
REL 120HA,UE: The Politics of Jesus: History and Social Challenge,3,"This is a historical, political, literary, and theological examination of Jesus in his social context. The course provides students with a study of the relationship of Jesus to his society, culture, and political institutions. What was Jesus' relationship to the social and religious world of his day? Does Jesus' engagement of political power have relevance for contemporary society and how students live today?"
REL 110RS,The Emergence of Christianity: Examination of Foundational Christian Texts,3,"The New Testament record of the development of Christianity from a sect within Judaism to becoming a world religion. This course will examine the foundational texts of Christian Scripture with attention to historical context, the intentions of the authors and the way the texts were edited."
REL 115,UE: Is God Silent? How to Read Scriptures to Build a Life of Love,3,"This course explores the Bible as an incredible dialogue between God and humanity. The course engages the idea that the Bible is God's dialogue with us, and it explores the challenge of interpreting the meaning of this dialogue for living a life of love today. Students will discover not only the history of the biblical narratives but also how these extremely influential stories relate to the larger story of the person of Jesus Christ. Finally, these stories will be shown as central to Jesus' challenge that we love God and love our neighbors as ourselves."
REL 013,Social Skills in the Prison Setting,0,"This course provides the essential beginning knowledge, values, and skills about the interpersonal communication expertise necessary for lay volunteers and deacons to serve in a prison ministry. It includes components of Catholic Social Teaching, the values, ethics and practice principles of the helping professions, and opportunities for self-reflection and growth in the use of self in service to others."
REL 100-400,Special Topics,1-3,A variable-content course in religion that is designed for a special class level: freshman (100) through senior (400). Topic is announced in advance of registration. Offered as needed.
REL 012,Credible and Responsible Ministry in the Prison and Detention Setting,0,"This course explores the Catholic social teaching, social justice issues and pastoral issues that set the framework for participation in the Church's mission of evangelization through ministry in jails and prisons."
REL 011,Catechesis and Religious Education,0,"This course explores theory and practice of catechesis, including such topics as theological foundations of catechesis and evangelization, learning theory and catechesis, the catechetical process and methods, adult faith formation, media and technology in catechesis, cultural contexts, and means of communication. Students will also explore how Christian evangelization is influenced by different cultural contexts."
PSY 499,Senior Seminar: Current Issues in Psychology,3,"This capstone course serves to synthesize a variety of peer reviewed research that is currently relevant in the field of Psychology within contemporary society. Students will utilize the knowledge obtained during their college experience to critically examine current perspectives and research in psychology. This seminar experience will cover four major areas in the field of psychology; Applied, Social/Personality, Biological and Cognitive Psychology. Students are introduced to current contemporary thought in each of the four areas through the critical examination of recent peer-reviewed articles. Through introduction to historical developments, students will understand how the field's history has shaped current perspectives. Combining up-to-date research with critical analysis, this course provides a platform for building the critical thinking skills necessary not only for graduate research, but also for the emerging global job market."
REL 010,Christian Spiritual Vision,0,
PSY 443,Political Psychology,3,"This course offers a survey of the emerging field of political psychology. This course will explore this interdisciplinary subject that seeks to explain the psychological underpinnings of political behavior. Many subject areas in psychology, such as personality, social, and cognitive psychology, will be applied to help explain political behavior. Subjects explored will include the psychology of voting, race, genocide, nationalism, terrorism, and international security."
PSY 445,"Experimental Design, Analysis and Program Evaluation",3,"research methods classes by examining more complex research and analytic issues, experimental designs (including higher order factorial designs), data analysis, data interpretation, and output dissemination. This course is particularly important for students who plan to pursue graduate study or a career with an applied research or critical thinking emphasis."
PSY 441,Evolutionary Psychology,3,"This course presents an overview of the growing field of evolutionary psychology. Students will be exposed to empirical research findings, theoretical bases, and methodological issues related to sociobiology, behavioral genetics, and the evolution of species. Students will become familiar with concepts of natural and sexual selection, inclusive fitness, competition, evolved psychological mechanisms, and environmental influences on species. Students will gain a deeper understanding of human nature through exposure to the history of the human species as a changing social animal in dynamic relationship with his or her environment, strongly influenced by the past in his or her efforts to strive for a better future. Lectures and discussions will be supplemented by both cutting-edge and seminal primary readings."
PSY 437,Research Practicum,1,
PSY 435,Practicum in Psychology,3,This course is designed to give students the opportunity to gain practicum experience in psychology. The course combines seminar experience and is less intensive than
PSY 432,Psychology of Motivation and Emotion,3,"The purpose of this course is to familiarize the student of psychology with the major physiological, cognitive, behavioral, environmental, and humanistic factors which motivate behavior. Major emphasis will be placed on how humans differ in motive characteristics, the effects of environmental demands and stimulation, and the motivational processes underlying complex behavior."
PSY 433,Sensation and Perception,3,"A study of sensory and perceptual phenomena, including all basic sensory systems and such topics as pain perceptions, illusions and hallucinations, sensory deprivation, color vision and color blindness, deafness, sensory-motor development, and altered states of consciousness."
PSY 431,Childhood Disorders,3,"The study of the causes, symptoms, and treatment of abnormal behaviors in childhood and adolescence. Emphasis on understanding disorders within a developmental framework."
PSY 429,Advanced Directed Study and Research,1-3,Intensive individual study in a particular aspect of psychology that is not covered in regular course offerings. This enrichment option is limited to students who have demonstrated the potential to pursue independent scholarly activity beyond that which is expected in regular courses. Request for enrollment must be made prior to registration in the form of a written proposal. May be repeated for credit. Weekly meetings with faculty member.
PSY 428,Counseling Principles and Practices,3,"A study of counseling psychology from a theoretical and applied perspective. Topics include individual versus group counseling, counseling special populations, and counseling in various settings. Topics will be presented in both a didactic and experiential format. In addition, legal and ethical issues will also be addressed. Offered in alternate years."
PSY 427,Personality Theory,3,This course offers a survey of the major thoughts and thinkers in the area of personality. Students will receive an overview of the development and current status of major personality theories of the past and present. The textbook readings will be supplemented with primary readings.
PSY 426,Internship Seminar,3,"Assists students in integrating and strengthening their various field experiences. Examines the application of psychological ideas and concepts to clinical practice through discussion, written assignments, readings, and case presentations. Assists students in identifying, clarifying, and developing specific professional goals. Offered in spring semester."
PSY 423,Educational Psychology,3,Understanding the applications of psychological principles to the educational process. Offered as needed.
PSY 425,Internship in Psychology,12,"Supervised internship placement giving students the opportunity to work in local agencies with individuals and groups for 16 hours (6 credits) to 32 hours (12 credits) per week for 12 weeks. Placements are available in mental health facilities, schools, rehabilitation centers, hospitals, and other human service agencies. Grading is pass/fail. Offered in spring semester. Students must apply for the internship one year before they plan to participate."
PSY 422,Psychology of Learning,3,"A study of the significant concepts and experimental methods of learning. Topics include past and current research and theory on classical and instrumental conditioning, extinction processes, schedules of reinforcement, generalization and discrimination, verbal learning, and memory."
PSY 412,Cognitive Psychology,3,"An examination of higher-level thought processes including such topics as attention and perception, memory, language, reasoning, concept formation, and problem solving. Theories of cognitive functions are examined with an emphasis on research findings and methodologies."
PSY 405,Research Methods III,3,"This course is designed as the methodological capstone course in psychology. Students will pursue, in-depth, a specific topic or problem relevant to a particular area of interest in psychology. Each student will present his or her project both orally and in written format, and will participate in discussion and analysis of other student papers as well. Because this is the methodological capstone course, students must be able to demonstrate their ability to write the major paper on a topic in psychology, present this paper orally, and complete a norm-referenced and competency-based assessment of their mastery of psychological principles and concepts."
PSY 401,Introduction to Community Counseling and Mental Health,3,"Issues unique to community counseling are explored, including the role of community counselors, diverse client populations, theory and techniques of community needs assessment, principles of community intervention, and settings in which community counselors function."
PSY 345,Human Memory: An Integrated Exploration,3,"The purpose of this course is to provide a multifaceted and integrated approach to the psychological study of human memory. This course will explore the recent, converging evidence from cognitive psychology, neuroscience, developmental psychology, and applied memory research. It will also introduce principal issues in memory research and describe important research paradigms. Topics include the history of human memory research, memory and the brain, memory for facts and skills, working memory, forgetting, memory models, developmental changes in memory, emotional memories, memory disorders, issues in memory research, and ways to improve your memory."
PSY 347,Human Behavior in Crisis,3,"A survey of crisis theory and intervention strategies for major situational and developmental life crises. The course provides a model for single-session intervention and ongoing crisis counseling for individual responses to crisis events such as sexual assault, domestic violence, substance abuse, disaster trauma, and death. This course is an upper-level elective course and is recommended for students in psychology, criminal justice, human services counseling, sociology, social work, and nursing."
PSY 344,Psychology Origins: History and Systems,3,"This course is a review of the evolution of the history and major systems of psychology including behaviorism, physiological psychology, psychoanalysis and the humanistic and cognitive movements. Particular attention will be given to the philosophical origins of the discipline. The course develops in students not only an understanding of how psychology emerged as an independent discipline, but also how other scientific and cultural events helped shaped what psychology is today. This will allow the students to better understand the diverse people, ideas, and schools of thought that have shaped psychology through the ages and how psychology applies to the world in which we live."
PSY 110HA,UE: Psychological Well Being: How to be Sane in an Insane World,3,"This course uses psychological approaches to physical, cognitive, and emotional well-being. The scientific method will be used as a lens to view adjustment issues. Topics include personality and self-development, positive psychology, sex and gender, and relationships. Emphasis is on application via personal assessment and stress management techniques."
PLA 100,Prior Learning Assessment Portfolio Course,,
PSY 100-400,Special Topics,1-3,"A variable-content course in psychology that is designed for a specific class level: freshman (100) through senior (400). This course may explore such topics as specific counseling theories, the aging process, or other special topics. The topic to be covered is announced in advance of registration. Offered as needed."
POR 112,Beginning Portuguese II,3,
SPA 320,Introduction to Spanish-Speaking Cultures,3,"This course introduces students to the Spanish-speaking world and its cultures. This course is aimed to help students gain a better understanding of the interactions, common past, and current events between Spain and Latin America. It also provides the socio-historical, linguistic, and literary context to better understand the contents studied in SPA 325: Peoples of Latin America and SPA 326: Peoples of Spain. This course may offer abroad field experiences opportunities. This is a highly interactive course framed within the communicative approach and guided by the American Council on the Teaching Foreign Languages Standards, ""The 5Cs"" (Communication, Culture, Connections, Comparisons, Communities)."
POR 111,Beginning Portuguese I,,
POL 499,Senior Seminar in Political Science,3,Directed research and the development and presentation of a senior thesis on a significant issue in political science or detailed readings on a significant single theme. Offered annually.
POL 430,Role of the Military in the Modern World,3,"An examination of the relationships among the soldier, the civilian, defense establishments, and society within the United States and throughout the world."
POL 428,International Law and Organizations,3,"A detailed survey with case studies of international law's role in world politics and legal controversies, statehood, diplomacy, treaties, sovereignty, sanctions, territorial changes, Law of the Seas, refugees, nationalizations, international organizations (United Nations, NATO, European Community), wars, and space law. Offered in alternate years."
POL 427,History of Ideas,3,A study of the major intellectual currents that have dominated historical thought in the Western world since the Renaissance. Offered annually.
POL 426,American Foreign Policy,3,"An analysis of the nature of diplomacy, the principal schools of thought or interpretations of American foreign policy, and the chief themes in U.S. diplomatic history, with emphasis on the 20th century. Offered in alternate years."
POL 425,Internship,3-6,"The internship is intended to be offered to students who have no previous professional political or historical work experience. It is a 150-300-hour unpaid, supervised internship that may be taken only at specific, pre-approved provider sites and only upon approval of the host agent or agency. Interns may work for campaign organizations; at the local offices of state or national elected officials; with municipal, county, or state agencies; public interest organizations (NGOs); international organizations; museums; and historical societies and associations. This is a pass/fail course. Offered annually."
POL 424,International Political Economy,3,"An exploration of the linkage between politics and economics in international affairs. Emphasis on developments since 1945 and such topics as political risk analysis in international business, interdependence, and U.S. economic foreign policy."
POL 395,"Genocide, War-Crimes and Laws of War",3,": International Law and Organizations, but can also be taken independently. It analyzes the global and historic-legal impact of war-crimes, crimes against humanity, and genocide, which violate laws of war and international law, but politico-legal limits weaken prosecuting such crimes by national or international tribunals. Case studies and film clips range from the U.S. Civil War to today, with a brief survey of human rights in the United Nations and the European Union."
POL 422,Modern Europe,3,"A study of the major currents, events, wars, and ideas in European history and politics from the 1870s to the present, focusing on the main European powers of the time. Offered as needed."
POL 340,British History,3,"A survey of the principal movements, events, ideas and personalities in British history from Roman times to the present."
POL 361,Legal Issues in Counter-Terrorism,3,"This course provides a comprehensive overview of legal issues attendant to international terrorism. In particular, students will examine the ""War on Terror"" and the tension between approaches based on criminal law enforcement versus a military or warrior basis. A special emphasis will be placed on the interrelationship between United States law and international law and agreements. The course will address current efforts in counter-terrorism, with special emphasis on recent federal prosecutions for terrorist acts or aiding terrorist organizations."
POL 339,Readings in Political Science,3,"Students will read the most recent literature being produced in the discipline of political science, immersing themselves in the political landscape of the 21st century. This is a seminar style course, where students are expected to practice deep reading skills, compose reflective papers, and collegially criticize one another's work. This course serves as a preparation for Senior Seminar, and students are strongly encouraged to take it during their junior or senior year, prior to enrolling in Senior Seminar in Political Science."
POL 334,International Political Economy,3,"An exploration of the linkages between politics and economics in international affairs. Emphasis is on developments since 1945 and such topics as political risk analysis in international business, interdependence, and U.S. economic foreign policy. Offered as needed."
POL 326,United States Constitutional Law I,3,"A study of the historical development and expansion of judicial power, with emphasis on leading cases relative to judicial review, congressional and legislative powers, federalism, commerce, taxation, and economic due process. Offered in alternate years."
POL 332,Terrorism,3,"This course provides a comprehensive overview of international and domestic terrorism, arising from either religious or secular roots. It will examine the historical and philosophical underpinnings of terrorism in general and identified terrorist organizations in particular. A special emphasis will be on the impact of weapons of mass destruction—e.g., nuclear/radiological, biological, and chemical means—on the changing face of terrorism throughout the world."
POL 324,Politics of Developing Nations,3,"An analysis of the relations between the United States and developing nations of the Third World, including their national politics and economic development since World War I. Offered in alternate years."
POL 330,Wars and Strategy from Antiquity to NATO,3,"A survey of military strategy, warfare and command leadership from antiquity and U.S. military history to NATO and today's conflicts, including Ancient Greece, Ancient Rome, Middle-Ages, balance of power wars, Napoleonic Wars, U.S. Civil War, World War I, World War II, Cold War, World War III plans, Korean War, Viet-Nam Wars, NATO, arms control, Yugoslav Civil Wars, Gulf Wars, and Afghan Wars and the War on Terrorism. Offered in alternate years."
POL 323,Comparative Politics,3,"A study of various political systems, parties, electoral laws, and national politics, with particular emphasis on the Soviet Union/Russia, United Kingdom, France, Germany, Italy, selected European states, China, Japan, Israel, and regional countries from the Middle East, Africa, Asia, and Latin America, all through a comparative analysis with the United States. Offered in alternate years."
POL 312,Political Philosophy II,3,"A detailed treatment of selected works of modern political philosophy, including such important authors as Hobbes, Locke, Rousseau, Kant, Marx, and Nietzsche. Works by contemporary authors on the philosophy of law will be compared and contrasted. Authors and themes may vary. Offered in alternate years."
POL 311,Political Philosophy I,3,"A detailed treatment of selected works of classical political philosophy, including such important authors as Plato, Aristotle, Cicero, St. Augustine, and St. Thomas, with a special emphasis on topics pertaining to justice and natural law. Selections may vary. Offered in alternate years."
POL 306,Congress - American Legislative Process,3,
POL 304,Campaigns and Elections,3,
POL 295,International Relations,3,"An analysis of the relations among subnational, national, and supranational factors and foreign policy formation. Problems and developments of international politics and organizations. Offered in alternate years."
POL 303,Media Politics,3,"This course is designed to introduce students to the place where the world of media and politics intersect. Special attention will be placed on the transitioning role of media, from the professionalized sources of the 20th century towards the citizen run blogging and microblogging of the 21st. We will examine questions of perspective, bias, polarization, engagement, and messaging in order to gain a stronger grasp on the question of politics and the media."
POL 301,College Preparation,1,"This course helps the student to navigate the transition from undergraduate life to graduate school, professional school, or full-time employment."
POL 233,Modern Middle East,3,"A survey of the Middle East's historical, political, religious, ethnic and economic forces, from its Islamization to the World Wars, Arab-Israeli conflicts, geo-economic regional oil resources, post-Cold War conflicts, ""Arab Spring"" instabilities and Islamist terrorism (Al Qaeda to ISIL). Offered annually."
POL 231,Political Inquiry,3,"This course provides the student with an introduction to how political science research is done. Students will learn about the intersection of political phenomena and the scientific method. Measurement, research design, sampling, and empirical methodology will be emphasized. Students will not only be introduced to exemplary political research written by experts in the field, but they will also be tasked with exploring and analyzing questions on their own."
