code,title,credits,description
DFTG 2332,Advanced Computer-Aided Drafting,3,"Application of advanced CAD techniques. Use a customized CAD system to 
create documents and/or solid models; and use OLE with external software. 
Fee Charged. Prerequisite: Instructor approval."
DFTG 2338,Final Project - Advanced Drafting,3,"A drafting course in which students participate in a comprehensive project 
from conception to conclusion. Fee Charged. Prerequisite: Instructor approval."
DFTG 2340,Solid Modeling/Design,3,"A computer-aided modeling course. Development of three-dimensional draw-
ings and models from engineering sketches and orthographic drawings and 
utilization of three-dimensional models in design work. Fee Charged. Prereq-
uisite: Instructor approval."
DRAM 1120,Theater Practicum I (50.0506.53 26),1,"Practicum in theater open to all students with emphasis on technique and 
procedures with experience gained in play productions. First semester of four-
semester sequence."
DRAM 1121,Theater Practicum II (50.0506.53 26),1,"Practicum in theater open to all students with emphasis on technique and pro-
cedures with experience gained in play productions. Second of a four-semester 
sequence."
DRAM 1310,Theater Appreciation (50.0501.51 26),3,"Survey of theater including its history, dramatic works, stage techniques, pro-
duction procedures, and relation to other art forms. Participation in produc-
tions may be required."
DRAM 1322,Stage Movement (50.0506.54 26),3,"Principles, practices and exercises in body techniques and stage movement; 
emphasis on character movement and body control."
DRAM 1330,Stagecraft I (50.0502.51 26),3,"Study and application of the methods and components of theatrical produc-
tion which may include one or more of the following: theater facilities, scenery 
construction and painting, properties, lighting, costume, makeup, sound, and 
theatrical management. Fee charged."
DRAM 1341,Stage Make-Up (50.0502.52 26),3,"Design and execution of makeup for the purpose of developing believable 
characters. Includes discussion of basic makeup principles and practical experi-
ence of makeup application. Fee charged."
DRAM 1342,Costume Technology (50.0502.53 26),3,"Principles and techniques of costume design and construction for theatrical 
productions. Fee charged."
DRAM 1351,Acting I (50.0506.51 26),3,"An introduction to the fundamental principles and tools of acting as used in 
auditions, rehearsals, and performances. This may include ensemble perform-
ing, character and script analysis, and basic theater terminology. This explora-
tion will emphasize the development of the actor’s instrument: voice, body and 
imagination."
DRAM 1352,Acting II (50.0506.51 26),3,"Exploration and further training within the basic principles and tools of act-
ing, including an emphasis on critical analysis of oneself and others. The tools 
include ensemble performing, character and script analysis, and basic theater 
terminology. This will continue the exploration of the development of the ac-
tor’s instrument: voice, body and imagination."
DRAM 2120,Theater Practicum III (50.0506.53 26),1,"Practicum in theater open to all students with emphasis on technique and 
procedures with experience gained in play productions. Third semester of a 
four-semester sequence."
DRAM 2121,Theater Practicum IV (50.0506.53 26),1,"Practicum in theater open to all students with emphasis on technique and 
procedures with experience gained in play productions. Fourth semester of a 
four-semester sequence."
DRAM 2331,Stagecraft II (50.0502.51 26),3,"Continued study and application of the methods and components of theatrical 
production which may include one or more of the following: theater facili-
ties, scenery construction and painting, properties, lighting, costume, makeup, 
sound and theatrical management. Fee charged. Prerequisite: DRAM 1330."
DRAM 2336,Voice for the Actor (50.0506.52 26),3,"Principles, practices, and exercises in awareness, relaxation, freedom, flexibility, 
and expressiveness in the actor’s vocal instrument."
DRAM 2366,Film Appreciation (50.0602.51 26),3,"Survey and analyze cinema including history, film techniques, production pro-
cedures, selected motion pictures, and cinema’s impact on and reflection of 
society. Fee charged."
DRAM 2389,Academic Cooperative (24.0103.52 12),3,"An instructional program designed to integrate on-campus study with practical 
hands-on work experience. In conjunction with class seminars, the individual 
student will set specific goals and objectives in the study of drama."
ECON 2301,Principles of Macroeconomics (45.0601.51 25),3,"An analysis of the economy as a whole including measurement and determi-
nation of Aggregate Demand and Aggregate Supply, national income, infla-
tion, and unemployment. Other topics include international trade, economic 
growth, business cycles, and fiscal policy and monetary policy."
ECON 2302,Principles of Microeconomics (45.0601.51 25),3,"Analysis of the behavior of individual economic agents, including consumer behavior 
and demand, producer behavior and supply, price and output decisions by firms un-
der various market structures, factor markets, market failures, and international trade."
EDUC 1100,Learning Framework (42.2701.51 25),1,"A study of the research and theory in the psychology of learning, cognition, 
and motivation; factors that impact learning, and application of learning strat-
egies. Theoretical models of strategic learning, cognition, and motivation serve 
as the conceptual basis for the introduction of college-level student academic 
strategies. Students use assessment instruments (e.g., learning inventories) to 
help them identify their own strengths and weaknesses as strategic learners. 
Students are ultimately expected to integrate and apply the learning skills dis-
cussed across their own academic programs and become effective and efficient 
learners. Students developing these skills should be able to continually draw 
from the theoretical models they have learned. (Cross-listed as PSYC 1100)"
EDUC 1300,Learning Framework (42.2701.51 25),3,"A study of the research and theory in the psychology of learning, cognition, 
and motivation; factors that impact learning, and application of learning strat-
egies. Theoretical models of strategic learning, cognition, and motivation serve 
as the conceptual basis for the introduction of college-level student academic 
strategies. Students use assessment instruments (e.g., learning inventories) to 
help them identify their own strengths and weaknesses as strategic learners. 
Students are ultimately expected to integrate and apply the learning skills dis-
cussed across their own academic programs and become effective and efficient 
learners. Students developing these skills should be able to continually draw 
from the theoretical models they have learned. (Cross-listed as PSYC 1300)"
EDUC 1301,Introduction to the Teaching Profession (13.0101.51 09),3,"An enriched, integrated pre-service course and content experience that pro-
vides active recruitment and institutional support of students interested in a 
teaching career, especially in high need fields. The course provides students 
with opportunities to participate in early field observations at all levels of P-12 
schools with varied and diverse student populations and provides students with 
support from college and school faculty, preferably in small cohort groups, for 
the purpose of introduction to and analysis of the culture of schooling and 
classrooms. Course content should be aligned as applicable with State Board 
for Educator Certification Pedagogy and Professional Responsibilities stan-
dards. Course must include a minimum of 16 contact hours of field experience 
in P-12 classrooms."
EDUC 2301,Introduction to Special Populations (13.1001.51 09),3,"An enriched, integrated pre-service course and content experience that pro-
vides an overview of schooling and classrooms from the perspectives of lan-
guage, gender, socioeconomic status, ethnic and academic diversity, and eq-
uity with an emphasis on factors that facilitate learning. The course provides 
students with opportunities to participate in early field observations of P-12 
special populations and should be aligned as applicable with State Board for 
Educator Certification Pedagogy and Professional Responsibilities standards. 
Must include a minimum of 16 contact hours of field experience in P-12 class-
rooms with special populations. Prerequisite: EDUC 1301."
ELMT 1380,Cooperative Education - Electromechanical Technology/,3,"Electromechanical Engineering Technology
Career-related activities encountered in the student’s area of specialization of-
fered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience. Includes a lecture compo-
nent. Note: Qualified employment is not provided by Paris Junior College and 
is the responsibility of the student."
ELMT 1391,Special Topics in Electromechanical Technology/Technician,3,"Topics address recently identified current events, skills, knowledge, and/or at-
titudes and behaviors pertinent to the technology or occupation and relevant 
to the professional development of the student. This course was designed to be 
repeated multiple times to improve student proficiency."
ELMT 2333,Industrial Electronics,3,"Devices, circuits, and systems primarily used in automated manufacturing 
and/or process control including computer controls and interfacing between 
mechanical, electrical, electronic, and computer equipment. Includes presenta-
tion of programming schemes."
ELMT 2337,"Electronic Troubleshooting, Service and Repair",3,"In-depth coverage of electronic systems, maintenance, troubleshooting, and 
repair. Topics include symptom identification, proper repair procedures, repair 
checkout, preventive maintenance. Emphasis on safety and use of test equip-
ment. May be offered as a capstone course."
ELMT 2380,Cooperative Education - Electromechanical Technology/,3,"Electromechanical Engineering Technology
Career-related activities encountered in the student’s area of specialization of-
fered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience. Includes a lecture compo-
nent. A continuation of ELMT 1380."
ELMT 2381,Cooperative Education - Electromechanical Technology/,3,"Electromechanical Engineering Technology
Career-related activities encountered in the student’s area of specialization of-
fered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience. Includes a lecture compo-
nent. A continuation of ELMT 2380."
ELPT 1221,Introduction to Electrical Safety and Tools,2,"Safety rules and regulations. Includes the selection, inspection, use, and main-
tenance of common tools for electricians. Prerequisite: Instructor approval. 
Fee charged."
ELPT 1325,National Electrical Code I,3,"An introductory study of the National Electric Code (NEC) for those em-
ployed in fields requiring knowledge of the Code. Emphasis on wiring design, 
protection, methods, and materials; equipment for general use; and basic cal-
culations."
ELPT 1311,Basic Electrical Theory,3,"Basic theory and practice of electrical circuits. Includes calculations as applied 
to alternating and direct current."
ELPT 1329,Residential Wiring,3,"Wiring methods for single family and multi-family dwellings. Includes load 
calculations, service entrance sizing, proper grounding techniques, and associ-
ated safety procedures."
ELPT 1345,Commercial Wiring,3,"Commercial wiring methods. Includes overcurrent protection, raceway panel 
board installation, proper grounding techniques, and associated safety procedures."
ELPT 1351,Electrical Machines,3,"Direct current (DC) motors, single-phase and polyphase alternating current 
(AC) motors, generators, and alternators. Emphasis on construction, charac-
teristics, efficiencies, starting, and speed control."
ELPT 1357,Industrial Wiring,3,"Wiring methods used for industrial installations. Includes motor circuits, race-
way and bus way installations, proper grounding techniques, and associated 
safety procedures."
ELPT 2305,Motors and Transformers,3,"Operation of single- and three-phase motors and transformers. Includes trans-
former banking, power factor correction, and protective devices."
ELPT 2319,Programmable Logic Controllers I,3,"Fundamental concepts of programmable logic controllers, principles of opera-
tion, and numbering systems as applied to electronic controls."
ELPT 2355,Programmable Logic Controllers II,3,"Advanced concepts in programmable logic controllers and their applications 
and interfacing to industrial controls."
EMSP 1160,Clinical - Emergency Medical Technology/Technician,1,"A health-related work-based learning experience that enables the student to 
apply specialized occupational theory, skills, and concepts. Direct supervision 
is provided by the clinical professional."
EMSP 1161,Clinical - Emergency Medical Technology/Technician (EMT Paramedic),1,"A health-related work-based learning experience that enables the student to 
apply specialized occupational theory, skills, and concepts. Direct supervision 
is provided by the clinical professional."
EMSP 1162,Clinical - Emergency Medical Technology/Technician (EMT Paramedic),1,"A health-related work-based learning experience that enables the student to 
apply specialized occupational theory, skills, and concepts. Direct supervision 
is provided by the clinical professional."
EMSP 1305,Emergency Care Attendant,3,"Preparation for certification as an Emergency Care Attendant (ECA) / Medical 
Responder (EMR)."
EMSP 1355,Trauma Management,3,"Knowledge and skills in the assessment and management of patients with trau-
matic injuries."
EMSP 1356,Patient Assessment and Airway Management,3,"Knowledge and skills required to perform patient assessment, airway manage-
ment, and artificial ventilation."
EMSP 1438,Introduction to Advanced Practice,4,"Fundamental elements associated with emergency medical services to include 
preparatory practices, pathophysiology, medication administration, and re-
lated topics."
EMSP 1501,Emergency Medical Technician (EMT),5,Preparation for certification as an Emergency Medical Technician (EMT).
EMSP 2143,Assessment Based Management,1,"A summarative experience covering comprehensive, assessment-based patient 
care management for the paramedic level."
EMSP 2160,Clinical - Emergency Medical Technology/Technician (EMT Paramedic),1,"A health-related work-based learning experience that enables the student to 
apply specialized occupational theory, skills, and concepts. Direct supervision 
is provided by the clinical professional."
EMSP 2266,Practicum - Emergency Medical Technology/Technician (EMT Paramedic),2,"Practical, general workplace training supported by an individualized learning 
plan developed by the employer, college, and student."
EMSP 2305,EMS Operations,3,"Knowledge and skills to safely manage multi-casualty incidents and rescue 
situations; utilize air medical resources; identify hazardous materials and other 
specialized incidents."
EMSP 2306,Emergency Pharmacology,3,"A study of drug classifications, actions, therapeutic uses, adverse effects, routes 
of administration, and calculation of dosages."
EMSP 2330,Special Populations,3,"Knowledge and skills necessary to assess and manage ill or injured patients in 
diverse populations to include neonatology, pediatrics, geriatrics, and other 
related topics."
EMSP 2434,Medical Emergencies,4,"Knowledge and skills in the assessment and management of patients with 
medical emergencies, including medical overview, neurology, gastroenterology, 
immunology, pulmonology, urology, hematology, endocrinology, toxicology, 
and other related topics."
EMSP 2444,Cardiology,4,"Assessment and management of patients with cardiac emergencies. Includes 
single and multi-lead ECG interpretation."
ENGL 1301,Composition I (23.1301.51 12),3,"Intensive study of and practice in writing processes, from invention and researching 
to drafting, revising, and editing, both individually and collaboratively. Empha-
sis on effective rhetorical choices, including audience, purpose, arrangement, and 
style. Focus on writing the academic essay as a vehicle for learning, communicating, 
and critical analysis."
ENGL 1302,Composition II (23.1301.51 12),3,"Intensive study of and practice in the strategies and techniques for develop-
ing research-based expository and persuasive texts. Emphasis on effective and 
ethical rhetorical inquiry, including primary and secondary research methods; 
critical reading of verbal, visual, and multimedia texts; systematic evaluation, 
synthesis, and documentation of information sources; and critical thinking 
about evidence and conclusions. Prerequisite: ENGL 1301."
ENGL 2311,Technical and Business Writing (23.1303.51 12),3,"Intensive study of and practice in professional settings. Focus on the types of 
documents necessary to make decisions and take action on the job, such as pro-
posals, reports, instructions, policies and procedures, email messages, letters, 
and descriptions of products and services. Practice individual and collaborative 
processes involved in the creation of ethical and efficient documents."
ENGL 2322,British Literature I (23.1404.51 12),3,"A survey of the development of British literature from the Anglo-Saxon period 
to the Eighteenth Century. Students will study works of prose, poetry, drama, 
and fiction in relation to their historical linguistic, and cultural contexts. Texts 
will be selected from a diverse group of authors and traditions. Prerequisite: 
ENGL 1301."
ENGL 2323,British Literature II (23.1404.51 12),3,"A survey of the development of British literature from the Romantic period to 
the present. Students will study work of prose, poetry, drama, and fiction in 
relation to their historical and cultural contexts. Texts will be selected from a 
diverse group of authors and traditions. Prerequisite: ENGL 1301."
ENGL 2327,American Literature I (23.1402.51 12),3,"A survey of American literature from the period of exploration and settlement 
through the Civil War. Students will study works of prose, poetry, drama, and 
fiction in relation to their historical and cultural contexts. Texts will be selected 
from among a diverse group of authors for what they reflect and reveal about 
the evolving American experience and character. Prerequisite: ENGL 1301."
ENGL 2328,American Literature II (23.1402.51 12),3,"A survey of American literature from the Civil War to the present. Students 
will study works of prose, poetry, drama, and fiction in relation to their histori-
cal and cultural contexts. Texts will be selected from among a diverse group of 
authors for what they reflect and reveal about the evolving American experi-
ence and character. Prerequisite: ENGL 1301."
ENGL 2331,World Literature (16.0104.52 13),3,"A survey of world literature from the ancient world to the present. Students 
will study works of prose, poetry, drama, and fiction in relation to their histori-
cal and cultural contexts. Texts will be selected from a diverse group of authors 
and traditions. Prerequisite: ENGL 1301."
ENGR 2301,Engineering Mechanics - Statics  (14.1101.52 10),3,"Basic theory of engineering mechanics, using calculus, involving the descrip-
tion of forces, moments, and couples acting on stationary engineering struc-
tures; equilibrium in two and three dimensions; free-body diagrams; friction; 
centroids; centers of gravity; and moments of inertia. Prerequisite: PHYS 2425."
ENGR 2302,Engineering Mechanics - Dynamics (14.1102.53 10),3,"Basic theory of engineering mechanics, using calculus, involving the motion 
of particles, rigid bodies, and systems of particles; Newton’s Laws; work and 
energy relationships; principles of impulse and momentum; application of ki-
netics and kinematics to the solution of engineering problems. Prerequisite: 
ENGR 2301. Co-requisite: MATH 2415."
ENTC 1349,Reliability and Maintainability,3,"Equipment reliability and maintainability. Includes development and assess-
ment of maintenance programs."
GAME 1301,Computer Ethics,3,"A study of ethical issues that apply to computer related professions, intellec-
tual property and privacy issues, professional responsibility, and the effects of 
globalization. Emphasizes the practical application of computer ethics through 
case studies and current events in the game and simulation industry."
GEOG 1303,World Regional Geography  (45.0701.53 25),3,"This course is an introduction to the world’s major regions seen through their 
defining physical, social, cultural, political, and economic features. These re-
gions are examined in terms of their physical and human characteristics and 
their interactions. The course emphasizes relations among regions on issues 
such as trade, economic development, conflict, and the role of regions in the 
globalization process."
GEOL 1401,Earth Sciences for Non-Science Majors I (40.0601.51 03),4,"Survey of geology, meteorology, oceanography, and astronomy. Laboratory ac-
tivities will cover methods used to collect and analyze data in geology, meteo-
rology, oceanography, and astronomy. Fee charged."
GEOL 1402,Earth Sciences for Non-Science Majors II (40.0601.51 03),4,"Extension of the study of geology, astronomy, meteorology and oceanography, 
focusing on natural resources, hazards and climate variability. Laboratory ac-
tivities will focus on methods used to collect and analyze data related to natural 
resources, hazards and climate variability. Prerequisite: GEOL 1401 or GEOL 
1403. Fee charged."
GEOL 1403,Physical Geology (40.0601.54 03),4,"Introduction to the study of the materials and processes that have modified 
and shaped the surface and interior of Earth over time. These processes are 
described by theories based on experimental data and geologic data gathered 
from field observations. Laboratory activities will cover methods used to collect 
and analyze earth science data. Fee charged."
GEOL 1404,Historical Geology (40.0601.54 03),4,"A comprehensive survey of the history of life and major events in the physical 
development of Earth as interpreted from rocks and fossils. Laboratory activi-
ties will introduce methods used by scientists to interpret the history of life and 
major events in the physical development of Earth from rocks and fossils. Fee 
charged. Prerequisite: GEOL 1403."
GERS 1301,Introduction to Gerontology,3,"Overview of the social, psychological, and biological changes that accompany 
aging. Focuses on the implications of these changes for the individual, as well 
as for the larger society."
GOVT 2305,Federal Government (Federal constitution & topics) (45.1002.51 25),3,"Origin and development of the U.S. Constitution, structure and powers of the 
national government including the legislative, executive, and judicial branches, 
federalism, political participation, the national election process, public policy, 
civil liberties and civil rights. Note: It is recommended that students take both 
semesters of government at the same institution."
GOVT 2306,Texas Government (Texas constitution & topics) (45.1002.51 25),3,"Origin and development of the Texas constitution, structure and powers of 
state and local government, federalism and inter-governmental relations, po-
litical participation, the election process, public policy, and the political culture 
of Texas. Note: It is recommended that students take both semesters of govern-
ment at the same institution."
HAMG 1313,Front Office Management,3,"Functions of front office operations as they relate to customer service. Includes 
a study of front office interactions with other departments in the lodging oper-
ation. The student will identify the various service levels and market segments 
in the lodging industry as they pertain to the front office area of the hospital-
ity operation; and identify front office responsibilities, accounting procedures, 
revenue management, checkout and settlement procedures, and night audit 
functions and verification."
HAMG 1321,Introduction to Hospitality Industry,3,"An exploration of the elements and career opportunities within the multiple 
segments of the hospitality industry. The student will identify the segments 
and career opportunities in the hospitality industry; describe the current issues 
facing the hospitality industry; and explain the impact of the history, growth 
and trends in the hospitality industry."
HAMG 1366,"Practicum - Hospitality Administration/Management, General",3,"Practical, general workplace training supported by an individualized learning 
plan developed by the employer, college, and student."
HAMG 2332,Hospitality Financial Management,3,"Methods and application of financial management within the hospitality in-
dustry. Primary emphasis on sales accountability, internal controls, and report 
analysis. The student will calculate cost percentages and ratios; interpret mana-
gerial reports; and assess internal controls as they relate to cost and budgeting."
HART 1301,Basic Electricity for HVAC,3,"Principles of electricity as required by HVAC, including proper use of test 
equipment, electrical circuits, and component theory and operation. Fee 
charged. Prerequisite: instructor approval."
HART 1303,Air Conditioning Control Principles,3,"A basic study of HVAC and refrigeration controls; troubleshooting of control 
components; emphasis on use of wiring diagrams to analyze high and low volt-
age circuits; a review of Ohm’s law as applied to air conditioning controls and 
circuits. Fee charged."
HART 1307,Refrigeration Principles,3,"An introduction to the refrigeration cycle, heat transfer theory, temperature/
pressure relationship, refrigerant handling, refrigeration components, and 
safety. Fee charged."
HART 1310,HVAC Shop Practices and Tools,3,"Tools and instruments used in the HVAC industry. Includes proper applica-
tion, use and care of these tools, and tubing and piping practices. Fee charged."
HART 1341,Residential Air Conditioning & Refrigeration,3,"A study of components, applications and installation of mechanical air con-
ditioning systems including operating conditions, troubleshooting, repair and 
charging of air conditioning systems. Fee charged."
HART 1345,Gas and Electric Heating,3,"Study of the procedures and principles used in servicing heating systems in-
cluding gas fired furnaces and electric heating systems. Fee charged."
HART 1351,Energy Management,3,"Study of basic heat transfer theory; sensible and latent heat loads; building en-
velope construction; insulation, lighting, and fenestration types; and conduct 
energy audit procedures. The course also develops energy audit recommenda-
tions based on local utility rates, building use, and construction. Laboratory 
activities include developing energy audit reports, installing energy saving de-
vices, and measuring energy consumption. Fee charged."
HART 1356,EPA Recovery Certification Preparation,3,"Certification training for HVAC refrigerant recovery, recycle, and reclaim. In-
struction will provide a review of EPA guidelines for refrigerant recovery and 
recycling during the installation, service, and repair of all HVAC and refrigera-
tion systems. Fee charged."
HART 1391,"Special Topics in Heating, Air Conditioning & Refrigeration",3,"Topics address recently identified current events, skills, knowledge, and/or at-
titudes and behaviors pertinent to the technology or occupation and relevant 
to the professional development of the student. This course was designed to be 
repeated multiple times to improve student proficiency. Fee charged."
HART 2331,Advanced Electricity for HVAC,3,"Advanced electrical instruction and skill building in installation and servicing 
of air conditioning and refrigeration equipment including detailed instruction 
in motors and power distribution motors, motor controls, and application of 
solid state devices. Fee charged."
HART 2334,Advanced Air Conditioning Controls,3,"Theory and application of electrical control devices, electromechanical controls 
and/or pneumatic controls."
HART 2336,Air Conditioning Troubleshooting,3,"An advanced course in application of troubleshooting principles and use of test 
instruments to diagnose air conditioning and refrigeration components and 
system problems including conducting performance tests. Fee charged."
HART 2338,Air Conditioning Installation & Service,3,"A study of air conditioning system installation, refrigerant piping, condensate 
disposal, and air cleaning equipment with emphasis on startup and perfor-
mance testing. Fee charged."
HART 2341,Commercial Air Conditioning,3,"A study of components, applications, and installation of air conditioning sys-
tems with capacities of 25 tons or less. Fee charged."
HART 2342,Commercial Refrigeration,3,"Theory and practical application in the maintenance of commercial refrig-
eration; medium, and low temperature applications and ice machines. Fee 
charged."
HART 2343,Industrial Air Conditioning,3,"A study of components, accessories, applications, and installation of air condi-
tioning systems above 25 tons capacity."
HART 2345,Residential Air Conditioning Systems Design,3,"Study of the properties of air and results of cooling, heating, humidifying or 
dehumidifying; heat gain and heat loss calculations including equipment selec-
tion and balancing the air system. Fee charged."
HART 2349,Heat Pumps,3,"A study of heat pumps, heat pump control circuits, defrost controls, auxiliary 
heat, air flow and other topics related to heat pump systems. Fee charged."
HART 2350,HVAC Zone Controls,3,"Theory and application of HVAC residential Zone control devices, electrome-
chanical controls, and/or pneumatic controls. Fee charged."
HART 2380,"Cooperative Education - Heating, Air Conditioning and",3,"Refrigeration Technology/Technician
Career-related activities encountered in the student’s area of specialization of-
fered through an individualized agreement among the college, employer, and 
student. Under the supervision of the college and the employer, the student 
combines classroom learning with work experience. Includes a lecture com-
ponent."
HART 2381,"Cooperative Education - Heating, Air Conditioning and",3,"Refrigeration Technology/Technician
Career-related activities encountered in the student’s area of specialization offered 
through an individualized agreement among the college, employer, and student. 
Under the supervision of the college and the employer, the student combines 
classroom learning with work experience. Includes a lecture component."
HIST 1301,United States History I (54.0102.51 25),3,"A survey of the social, political, economic, cultural, and intellectual history 
of the United States from the pre-Columbian era to the Civil War/Recon-
struction period. United States History I includes the study of pre-Columbian, 
colonial, revolutionary, early national, slavery and sectionalism, and the Civil 
War/Reconstruction eras. Themes that may be addressed in United States His-
tory I include: American settlement and diversity, American culture, religion, 
civil and human rights, technological change, economic change, immigration 
and migration, and creation of the federal government."
HIST 1302,United States History II (54.0102.51 25),3,"A survey of the social, political, economic, cultural, and intellectual history 
of the United States from the Civil War/Reconstruction era to the present. 
United States History II examines industrialization, immigration, world wars, 
the Great Depression, Cold War and post-Cold War eras. Themes that may 
be addressed in United States History II include: American culture, religion, 
civil and human rights, technological change, economic change, immigration 
and migration, urbanization and suburbanization, the expansion of the federal 
government, and the study of U.S. foreign policy."
HIST 2301,Texas History (54.0102.52 25),3,"A survey of the political, social, economic, cultural, and intellectual history 
of Texas from the pre-Columbian era to the present. Themes that may be ad-
dressed in Texas History include: Spanish colonization and Spanish Texas; 
Mexican Texas; the Republic of Texas; statehood and secession; oil, industrial-
ization, and urbanization; civil rights; and modern Texas."
HIST 2311,Western Civilization I (54.0101.54 25),3,"A survey of the social, political, economic, cultural, religious, and intellectual 
history of Europe and the Mediterranean world from human origins to the 
17th century. Themes that should be addressed in Western Civilization I in-
clude the cultural legacies of Mesopotamia, Egypt, Greece, Rome, Byzantium, 
Islamic civilizations, and Europe through the Middle Ages, Renaissance, and 
Reformations."
HIST 2312,Western Civilization II (54.0101.54 25),3,"A survey of the social, political, economic, cultural, religious, and intellectual 
history of Europe and the Mediterranean world from the 17th century to the 
modern era. Themes that should be addressed in Western Civilization II in-
clude absolutism and constitutionalism, growth of nation states, the Enlight-
enment, revolutions, classical liberalism, industrialization, imperialism, global 
conflict, the Cold War, and globalism."
HIST 2321,World Civilizations I (54.0101.53 25),3,"A survey of the social, political, economic, cultural, religious, and intellectual 
history of the world from the emergence of human cultures through the 15th 
century. The course examines major cultural regions of the world in Africa, the 
Americas, Asia, Europe, and Oceania and their global interactions over time. 
Themes include the emergence of early societies, the rise of civilizations, the 
development of political and legal systems, religion and philosophy, economic 
systems and trans-regional networks of exchange. The course emphasizes the 
development, interaction and impact of global exchange."
HIST 2322,World Civilizations II (54.0101.53 25),3,"A survey of the social, political, economic, cultural, religious, and intellectual 
history of the world from the 15th century to the present. The course exam-
ines major cultural regions of the world in Africa, the Americas, Asia, Europe, 
and Oceania and their global interactions over time. Themes include maritime 
exploration and transoceanic empires, nation/state formation and industri-
alization, imperialism, global conflicts and resolutions, and global economic 
integration. The course emphasizes the development, interaction and impact 
of global exchange."
HITT 1266,Practicum - Health Information/Medical Records Technology/Technician,2,"Practical, general workplace training supported by an individualized learn-
ing plan developed by the employer, college, and the student. Pre-requisite: 
Completion of all previous course work listed on the Medical Records Coding 
degree plan with a grade of “C” or better. This course requires concurrent en-
rollment or completion of HITT 2335."
HITT 1301,Health Data Content and Structure,3,"Introduction to systems and processes for collecting, maintaining, and dissemi-
nating primary and secondary health related information including content of 
health record, documentation requirements, registries, indices, licensing, regu-
latory agencies, forms, and screens. This course requires completion of HITT 
1305, ITSC 1309, MDCA 1309, HPRS 2301, HPRS 2300. Prerequisite: Ac-
ceptance into the Medical Records Coding Program."
HITT 1305,Medical Terminology I,3,"Study of medical terms through word origin and structure. Introduction to 
abbreviations and symbols, surgical and diagnostic procedures, and medical 
specialties. Fee charged."
HITT 1345,Health Care Delivery Systems,3,"Examination of delivery systems including organization, financing, accredita-
tion, licensure, and regulatory agencies. Prerequisite: Completion of all previ-
ous course work listed on the Medical Records Coding degree plan with a 
grade of “C” or better."
HITT 1441,Coding and Classification Systems,4,"Fundamentals of coding rules, conventions, and guidelines using clinical clas-
sification systems. Pre-requisite: Completion of all previous course work listed 
on the Medical Records Coding degree plan with a grade of “C” or better. This 
course requires concurrent enrollment in HITT 1442."
HITT 1442,Ambulatory Coding,4,"Fundamentals of ambulatory coding rules, conventions, and guidelines. Pre-
requisite: Completion of all previous course work listed on the Medical Re-
cords Coding degree plan with a grade of “C” or better. This course requires 
concurrent enrollment in HITT 1441."
HITT 2335,Coding and Reimbursement Methodologies,3,"Advanced coding techniques with emphasis on case studies, health records, 
and federal regulations regarding prospective payment systems and methods of 
reimbursement. Prerequisite: Completion of all previous course work listed on 
the Medical Records Coding degree plan with a grade of “C” or better."
HITT 2340,Advanced Medical Billing and Reimbursement,3,"Skill development in coding to prepare reimbursement forms in various health 
care settings for submission to payors. The student will perform coding of health 
records using various classification systems; execute reimbursement forms; and 
apply revenue cycle management procedures. Fee charged."
HPRS 1102,Wellness and Health Promotion,1,"An overview of wellness theory and its application throughout the life span. 
Focus is on attitude development, impact of cultural beliefs, and communica-
tion of wellness."
HPRS 1201,Introduction to Health Professions,2,"An overview of roles of various members of the health care system, educational 
requirements, and issues affecting the delivery of health care."
HPRS 1202,Wellness and Health Promotion,2,"An overview of wellness theory and its application throughout the life span. 
Focus is on attitude development, impact of cultural beliefs, and communica-
tion of wellness."
HPRS 1204,Basic Health Profession Skills,2,"A study of the concepts that serve as the foundation for health profession 
courses, including client care and safety issues, basic client monitoring and 
health documentation methods."
HPRS 2300,Pharmacology for Health Professions,3,"A study of drug classifications, actions, therapeutic uses, adverse effects, routes 
of administration, and calculation of dosages."
HPRS 2301,Pathophysiology,3,"Study of the pathology and general health management of diseases and injuries 
across the life span. Topics include etiology, symptoms, and the physical and 
psychological reactions to diseases and injuries."
HRGY 1301,Jewelry Techniques I,3,"Introduction to the basic techniques of jewelry repair including layout, sawing, 
filing and emery. Emphasis on industry standards. Fee charged."
HRGY 1302,Jewelry Techniques II,3,Continuation of Jewelry Techniques I with emphasis on polishing. Fee charged.
HRGY 1303,Jewelry Techniques III,3,"Continuation of Jewelry Techniques II including advanced skills in layout, 
sawing, filing, emery, polishing, and soldering with limited fabrication. Fee 
charged."
HRGY 1304,Jewelry Techniques IV,3,"Continuation of Jewelry Techniques III including advanced skills in layout, 
sawing, filing, emery, polishing, and soldering with limited fabrication. Fee 
charged."
HRGY 1309,Casting I,3,"Emphasis on lost wax casting, both centrifugal and vacuum processes. Includes 
introduction to wax carving. Fee charged"
