code,title,credit,description
SPAN 2311,Intermediate Spanish I,3,"The consolidation of skills acquired at the introductory level. Further development of proficiency in listening, speaking, reading, and writing. Emphasis on comprehension, appreciation, and interpretation of the cultures of the Spanish-speaking world."
SPAN 1412,Beginning Spanish II,4,"Continued development of basic Spanish language skills in listening, speaking, reading, and writing within a cultural framework. Students acquire the vocabulary and grammatical structures necessary to communicate and comprehend at the high beginner to low intermediate level."
SPAN 1411,Beginning Spanish I,4,"Basic Spanish language skills in listening, speaking, reading, and writing within a cultural framework. Students will acquire the vocabulary and grammatical structures necessary to communicate and comprehend at the beginning level."
SOCI 2319,Minority Studies,3,"This course studies minority-majority group relations, addressing their historical, cultural, social, economic, and institutional development in the United States. Both sociological and social psychological levels of analysis will be employed to discuss issues including experiences of minority groups within the context of their cultural heritage and tradition, as well as that of the dominant culture. Core concepts to be examined include (but are not limited to) social inequality, dominance/subordination, prejudice, and discrimination. Particular minority groups discussed may include those based on poverty, race/ethnicity, gender, sexual orientation, age, disability, or religion."
SOCI 2301,Sociology of Marriage and Family,3,"A study of underlying factors which often pre-determine success or failure in courtship, mate selection, and marital adjustments; sex role identifications, handling family finances, parenthood, child training, causes of marriage failure, and post-divorce adjustments."
SPAN 1300,Conversational Spanish I,3,Basic practice and production of the spoken language. This course emphasizes speaking and listening with some minimal practice in reading and writing. Cultural topics will also be discussed. This course may be adapted for travel and/or work.
SOCI 1306,Social Problems,3,College-level reading and writing.
SOCI 1301,Introduction to Sociology,3,College-level reading and writing.
SCLM 4313,Principles of Logistics Management,3,"This course is an analysis of the logistics function as a total system including inventory, transportation, order processing, warehousing, material handling, location of facilities, customer service, and packaging. Trade-offs and the interaction of various system components are explored."
SCLM 4312,Principles of Supply Chain Management,3,"This course provides a general knowledge of supply chain management (SCM) and the associated functions necessary for efficient, cost-effective delivery of goods and services to customers. Technology, tools, and practices of modern integrated materials management and logistics are examined. Topics include, master scheduling, materials requirements planning, scheduling, enterprise resource planning, purchasing, distribution requirements planning, just-in-time, and inventory management."
SCLM 4330,Applied Quality Management in Manufacturing,3,"This course provides students with the knowledge and techniques required to improve product quality and process efficiency by identifying and measuring production process variability, which, if not successfully addressed, leads to inconsistent product quality, costly wastage, non-standardization, and other reliability and productivity problems."
SCLM 4314,Warehouse and Distribution Management,3,"Study of an organization’s warehousing and distribution systems. Topics will include warehouse layout and design, storage and handling techniques, distribution strategies, distribution requirements planning (DRP), enterprise resources planning (ERP) system, warehouse management system (WMS), performance metrics, customer service considerations, and safety concerns across various types of distribution facilities."
SCLM 4311,Purchasing and Global Sourcing,3,"This course examines the role and activities of strategic sourcing and operational purchasing. It addresses purchasing operations and structures, strategic sourcing processes and the critical supply chain elements of managing supply chain inventory, information systems, and supplier performance. It will cover inventory control, purchase orders, the importance of documentation, plus purchasing procedures."
RNSG 2361,Clinical Nursing III (LVN-ADN Track),3,"A health-related work-based learning experience enabling students to apply specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals. Course designated for the licensed vocational nurse transitioning to professional practice."
RNSG 2360,Clinical Nursing III,3,"A health-related work-based learning experience enabling students to apply specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals."
RNSG 2460,Clinical Nursing IV,4,"A health-related work-based learning experience enabling students to apply specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals."
RNSG 2362,Clinical Nursing IV (LVN-ADN Track),3,"A health-related work-based learning experience enabling students to apply specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals. Course designated for the licensed vocational nurse transitioning to professional practice."
RNSG 2221,Professional Nursing: Leadership & Management,2,"Exploration of leadership and management principles applicable to the roles of the professional nurse. Includes application of knowledge, judgment, skills, and professional values within a legal/ethical framework."
RNSG 2213,Mental Health Nursing,2,"Principles and concepts of mental health, psychopathology, and treatment modalities related to nursing care of patients and families."
RNSG 2201,Care of Children and Families,2,"Study of concepts related to provision of nursing care for children and families, emphasizing judgment and professional values within legal/ethical framework."
RNSG 2208,Maternal/Newborn Nursing and Women’s Health,2,"Study of concepts related to provision of nursing care for normal childbearing families and those at risk, and women’s health issues. Competency in knowledge, judgment, skill, and professional values within legal/ethical framework, including a focus on normal and high-risk needs for childbearing families during the preconception, prenatal, intrapartum, neonatal, and postpartum periods; and consideration of selected issues in women’s health."
RNSG 1360,Clinical Nursing II,3,"A health-related work-based learning experience for student application of specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals."
RNSG 1343,Complex Concepts of Adult Health,3,"Integration of previous content related to common adult health needs associated with each body system, continuing development of professional nursing student as provider of patient-centered care, member of health care team, patient safety advocate, and member of a profession. Course focus is adult patients and families with complex medical-surgical health care needs in structured healthcare settings. Emphasis on knowledge, judgment, skill, and professional values within legal/ ethical framework."
RNSG 1341,Common Concepts of Adult Health,3,"Study of the general principles of caring for selected adult clients and families in structured settings with common medical-surgical health care needs related to each body system. Emphasis on knowledge judgment, skill, and professional values within legal/ethical framework."
RNSG 1301,Pharmacology,3,"Introduction to science of pharmacology with emphasis on actions, interactions, adverse effects, and nursing implications in drug classes. Topics include nursing roles and responsibilities of safe medication administration within legal/ethical framework."
RNSG 1227,Transition to Professional Nursing,2,"Content includes health promotion, expanded assessment, analysis of data, critical thinking skills and systematic problem solving process, pharmacology, interdisciplinary teamwork, communication, and applicable competencies in knowledge, judgment, skills, and professional values within a legal/ethical framework throughout the lifespan."
RNSG 1260,Clinical Nursing I,2,"A health-related work-based learning experience that facilitating student application of specialized occupational theory, skill, and concepts. Direct supervision is provided by clinical professional."
RNSG 1261,Clinical Nursing II (LVN-ADN Track),2,"A health-related work-based learning experience for student application of specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals. Course designated for the licensed vocational nurse transitioning to professional practice."
RNSG 1244,Nursing Skills II,2,"Study of the concepts and principles necessary to perform intermediate or advanced nursing skills and demonstrate competent performance of nursing procedures. Emphasis on knowledge, judgment, skills and professional values within legal/ethical framework."
RNSG 1215,Health Assessment,2,Development of skills and techniques required for conducting comprehensive health assessments within legal/ethical framework.
RNSG 1205,Nursing Skills I,2,"Study of concepts and principles essential for demonstrating competency performing nursing procedures. Focus is knowledge, judgment, skills, and professional values within a legal/ethical framework."
RBTC 1343,Robotics,3,"Principles and applications of robots. Includes installation, interfacing, programming, maintenance, and safety of robots and robotic cells."
PTAC 2446,Process Troubleshooting,4,"Instruction in the different types of troubleshooting techniques, procedures, and methods used to solve process problems. Topics include application of data collection and analysis, cause-effect relationships, and reasoning. Laboratory instruction involves troubleshooting problems initiated by the instructor in an operating pilot plant."
RNSG 1108,Dosage Calculations for Nursing,1,"Reading, interpreting and solving calculation problems encountered in the preparation of medications. Includes safe conversion and dosage calculation using different measurement systems."
PTAC 2438,Process Technology III - Operations,4,This course combines systems into operational processes with emphasis on operations under various conditions. Topics include typical duties of an operator. Laboratory exercises include the operation of a life-size distillation unit (Process Equipment Trainer).
PTAC 2387,Internship II - Process Technology/Technician,3,"A work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. A learning plan is developed by the college and employer. Internship positions will be provided when available, but otherwise the student must obtain their own employment which is applicable to either plant or laboratory operations. Students may register in only one internship class per semester."
PTAC 2420,Process Technology II - Systems,4,"Study of the interrelation of process equipment and process systems including related scientific principles. Laboratory exercises include operating small plants representing the following unit operations: distillation, extraction, demineralization, reactors, and waste treatment."
PTAC 2314,Principles of Quality,3,"Study of the background and application of quality concepts. Topics include team skills, quality tools, and economics and continuous improvement."
PTAC 2386,Internship I - Process Technology/Technician,3,"A work-based learning experience that enable the student to apply specialized occupational theory, skills, and concepts. A learning plan is developed by the college and employer. Internship positions will be provided when available, but otherwise the student must obtain their own employment which is applicable to either plant or laboratory operations. Students may register in only one internship class per semester."
PTAC 1454,Industrial Processes,4,Grade of “C” or better in
PTAC 1432,Process Instrumentation I,4,"Study of the instruments and instrument systems used in the chemical processing industry including terminology, primary variables, symbology, control loops, and basic troubleshooting."
PTAC 1408,"Safety, Health, and Environment I",4,"Development of knowledge and skills to reinforce the attitudes and behaviors required for safe and environmentally sound work habits. Emphasis on safety, health, and environmental issues in the performance of all job tasks and regulatory compliance issues. Course topics will be reinforced through plant scenarios performed at the Process Equipment Trainer."
PTAC 1410,Process Technology I- Equipment,4,Instruction in the use of common process equipment. Laboratory exercises include the operation and maintenance of process equipment.
PTAC 1308,"Safety, Health, and Environment I",3,"Development of knowledge and skills to reinforce the attitudes and behaviors required for safe and environmentally sound work habits. Emphasis on safety, health, and environmental issue in the performance of all job tasks and regulatory compliance issues. Course topics will be reinforced through plant scenarios performed at the Process Equipment Trainer."
PSYC 2316,Psychology of Personality,3,"A study of various factors and conditions related to successful human adjustments, including parent-child relations, personality defense mechanisms, psychoanalytic concepts, anxiety states, and methods of personality adjustment."
PTAC 1302,Introduction to Process Technology,3,"Introduction to chemical and refinery plant operations. Topics include process technician duties, responsibilities and expectations; plant organizations; plant process and utility systems; and the physical and mental requirements of the process technician."
PSYC 2308,Child Psychology,3,"A study of basic principles of psychology including the relationship of the physical, emotional, and mental factors in the growth of the human personality, and the importance of the first ten years on patterning adult behavior."
PSYC 2314,Life Span Growth and Development,3,"The study of the relationship of the physical, social and mental factors of growth and development throughout the life span."
PSYC 2307,Psychology of Adolescence,3,"The psychological problems of the normal teenage individual, including the consideration of the ways and means of aiding youth to meet these problems constructively."
PSYC 2301,General Psychology,3,"An introductory course dealing with the elementary principles of human behavior. Designed especially for those students majoring in the social or biological sciences, in pre-medicine, or in education."
WTRD 4303,Emerging Issues in Human Resource Training,3,The course prepares the student to identify the emerging issues that will affect the human resources and training professional. Students will explore current trends and technologies related to human resource and training (HRT).
PSYC 1300,Learning Framework,3,"The course is designed to introduce students to psychological theories of learning, cognition and motivation to serve as a conceptual basis for college-level student academic strategies. Activities are designed to help the student promote and apply newly learned study strategies and skills. Also listed as"
WTRD 4304,Workplace Learning and Development,3,This course provides students with the core skills necessary to facilitate group interactions through the use of process tools for facilitators and practical decision-making for change. The course will first explore facilitation and understanding the facilitator’s role within a group. Students will then investigate and discuss the stages of facilitation from assessment to feedback and will examine the dynamics of facilitation for groups.
WTRD 4301,Strategic Training and Development,3,"The course provides the student with 21st-century developments in training, research and practice including the strategic role of training and the use of new technologies. The course will help develop essential skills for improving and empowering organizations through high-caliber training and development processes."
WTRD 4302,Principles of Adult Learning,3,"The course examines the nature and processes of adult learning, particularly emphasizing learning within organizations. Topics include theories on how adults learn, learning styles, assessing learning, developing thinking skills in adults, and training methodologies."
WLDG 2451,Advanced Gas Tungsten Arc Welding (GTAW),4,"Advanced topics in GTAW welding, including welding in various positions and directions. NCCER credit available."
WLDG 2513,Intermediate Welding Using Multiple Processes,5,"Instruction using layout tools and blueprint reading with demonstration and guided practices with some of the following welding processes: oxy-fuel gas cutting and welding, shield metal arc welding (SMAW), gas metal arc welding (GMAW), fluxcored arc welding (FCAW), gas tungsten arc welding (GTAW), or any other approved welding process. NCCER credit available."
WLDG 2452,Advanced Flux Cored Arc Welding (FCAW),4,Advanced concepts of flux cored arc welding of structural and fabricated steel products. Skill development in multi-pass fillet and v-groove welding. Students will be able to perform safety inspections of equipment and accessories; and perform multi-pass fillet and v-groove welds in various positions. NCCER Credit Available.
WLDG 2447,Advanced Gas Metal Arc Welding (GMAW),4,"Advanced topics in GMAW welding, including welding in various positions and directions. NCCER credit available."
WLDG 2406,Intermediate Pipe Welding,4,"A comprehensive course on the welding of pipe using the shielded metal arc welding (SMAW) process. Position of welds will be 1G, 2G, 5G, and 6G using various electrodes. Topics covered include electrode selection, equipment setup, and safe shop practices. NCCER credit available."
WLDG 2443,Advanced Shielded Metal Arc Welding (SMAW),4,Advanced topics based on accepted welding codes. Training provided with various electrodes in shielded metal arc welding processes with open V-groove joints in all positions. NCCER credit available.
WLDG 2413,Intermediate Welding Using Multiple Processes,4,"Instruction using layout tools and blueprint reading with demonstration and guided practices with some of the following welding processes: oxy-fuel gas cutting and welding, shield metal arc welding (SMAW), gas metal arc welding (GMAW), fluxcored arc welding (FCAW), gas tungsten arc welding (GTAW), or any other approved welding process. NCCER credit available."
WLDG 2380,Cooperative Education III - Welding Technology,3,"Career related activities encountered in the student’s area of specialization are offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
WLDG 1457,Intermediate Shielded Metal Arc Welding (SMAW),4,A study of the production of various fillets and groove welds. Preparation of specimens for testing in various positions. Students will be able to identify principles of arc welding; describe arc welding operations of fillet and groove joints; explain heat treatments of low alloy steels; and explain weld size and profiles; prepare test plates; perform fillet welds in the overhead position; perform air carbon arc weld removal; perform bevel groove welds with backing plates in various positions; and demonstrate use of tools and equipment. NCCER Credit Available.
WLDG 2352,Advanced Flux Cored Arc Welding,3,Advanced concepts of flux cored arc welding of structural and fabricated steel products. Skill development in multipass fillet and v-groove welding.
WLDG 1430,Introduction to Gas Metal Arc Welding (GMAW),4,"Principles of gas metal arc welding, setup and use of Gas Metal Arc Welding (GMAW) equipment, and safe use of tools/equipment. Instruction in various joint designs. Students will be able to Describe welding positions with various joint designs; describe the effects of welding parameters in GMAW; apply safety rules; troubleshoot equipment used, perform visual inspection; weld various types of structural material; diagnose welding problems. NCCER Credit Available."
WLDG 1434,Introduction to Gas Tungsten Arc (GTAW) Welding,4,"Principles of gas tungsten arc welding (GTAW), including setup, GTAW equipment. Instruction in various positions and joint designs. Students will be able to describe various joint designs; describe safety rules and equipment; and describe the effects of welding parameters in GTAW; weld various structural materials. NCCER Credit Available."
WLDG 1421,Welding Fundamentals,4,"An introduction to the fundamentals of equipment used in oxyfuel and arc welding, including welding and cutting safety, basic oxy-fuel welding and cutting, basic arc welding processes and basic metallurgy."
WLDG 1428,Introduction to Shielded Metal Arc Welding (SMAW),4,"An introduction to shielded metal arc welding process. Emphasis placed on power sources, electrode selection, oxyfuel cutting, and various joint designs. Instruction provided in SMAW fillet welds in various positions. NCCER credit available."
WLDG 1412,Introduction to Flux Cored Arc Welding (FCAW),4,"An overview of terminology, safety procedures, and equipment set-up. Practice in performing various joints using Flux Cored Arc Welding(FCAW) equipment. Students will be able to demonstrate equipment safety checks; identify Flux Cored Arc Welding (FCAW) equipment parts and demonstrate the procedures for welding various joints in various positions. NCCER Credit Available"
WLDG 1337,Introduction to Welding Metallurgy,3,"A study of ferrous and nonferrous metals from the ore to the finished product. Emphasis on metal alloys, heat-treating, hard surfacing, welding techniques, forging, foundry processes, and mechanical properties of metal including hardness, machinability, and ductility."
WLDG 1381,Cooperative Education II - Welding Technology,3,"Career related activities encountered in the student’s area of specialization are offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
WLDG 1327,Welding Codes,3,"An in-depth study of welding codes and their development in accordance with structural standards, welding processes, destructive and non-destructive test methods."
WLDG 1380,Cooperative Education I- Welding Technology,3,"Career related activities encountered in the student’s area of specialization are offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
VNSG 2331,Advanced Nursing Skills,3,Mastery of advanced level nursing skills and competencies in a variety of health care settings utilizing nursing process as problem solving tool.
WLDG 1281,Cooperative Education II - Welding Technology,2,"Career related activities encountered in the student’s area of specialization are offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
WLDG 1280,Cooperative Education I- Welding Technology,2,"Career related activities encountered in the student’s area of specialization are offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
VNSG 1362,Clinical - Licensed Vocational Nurse Training III,3,"A health-related work-based learning experience enables student to apply specialized occupational theory, skill, and concepts. Direct supervision provided by clinical professionals."
VNSG 1460,Clinical - Licensed Vocational Nurse Training IV,4,"A health-related work-based learning experience that enables student to apply specialized occupational theory, skills, and concepts. Direct supervision provided by clinical professionals."
VNSG 1332,Medical-Surgical Nursing II,3,Continuation of Medical-Surgical I with application of nursing process to care of adult patients experiencing medical-surgical conditions along health illness continuum. Includes variety of health care settings. Nutrition as related disease process is incorporated.
VNSG 1361,Clinical - Licensed Vocational Nurse Training II,3,"A health-related work-based learning experience enables student to apply specialized occupational theory, skill, and concepts. Direct supervision is provided by clinical professionals."
VNSG 1331,Pharmacology,3,"Fundamentals of medications and their diagnostic, therapeutic, and curative effects. Includes nursing interventions utilizing nursing process. Drug classifications, actions, contraindications, side effects, and adverse reactions are included."
VNSG 1329,Medical-Surgical Nursing I,3,Application of nursing process in care of adult patients experiencing medical-surgical conditions along health illness continuum. A variety of health care settings are utilized. Basic nutritional concepts related to disease process are incorporated.
VNSG 1323,Basic Nursing Skills,3,Mastery of entry-level nursing skills and competencies for a variety of health care settings. Utilization of the nursing process as the foundation for all nursing interventions.
POFT 1329,Beginning Keyboarding,3,Skill development in the operation of the keyboard by touch applying proper keyboarding techniques. Emphasis on development of acceptable speed and accuracy levels and formatting basic documents.
POFT 2312,Business Correspondence and Communication,3,"Development of writing skills to produce effective business documents. Includes instruction on writing typical memorandums to other employees within the company. The student will learn to research, organize and present written information."
POFT 2301,Intermediate Keyboarding,3,"A continuation of keyboarding skills in document formatting, emphasizing speed, and accuracy. Emphasis on proofreading, editing, and following instructions, and keying documents from various copy."
POFT 2331,Administrative Project Solutions,3,"Advanced concepts of project management and office procedures integrating software applications, critical thinking, and problem-solving skills."
POFT 1328,Business and Professional Presentations,3,"Skill development in planning and conducting business presentations on an individual and/or group basis, including communication and media skills. Topics include leadership, effective participation and group behavior."
POFT 1319,Records and Information Management I,3,"Introduction to basic records and information management. Includes the life cycle of a record, manual and electronic records management, and basic filing procedures and rules. Filing cases are simulated in a computer environment."
POFT 1321,Business Math,3,"Instruction in the fundamentals of business mathematics, including analytical and problem-solving skills for critical thinking in business applications."
POFT 1309,Administrative Office Procedures I,3,"Study of current administrative office procedures, including telephone skills, time management, travel and meeting arrangements, mail processing and other duties and responsibilities in an office environment."
POFM 2333,Medical Document Production (Insurance and Billing),3,"Study of advanced concepts of medical office activities, practices, and procedures. Topics include advanced medical reports, transcription, coding, billing, insurance activities and records management."
POFM 1317,Medical Administrative Support,3,"Instruction in medical office procedures including appointment scheduling, medical records creation and maintenance, telephone communications, coding, billing, collecting, and third part reimbursement."
PHIL 1301,Introduction to Philosophy,3,"A general introduction to critical and reflective thinking as applied to the basic problems of existence and the meaning of human life and institutions; study of methods and types of evidence utilized by authority, intuition, revelation, reason and scientific methods, and a study of the nature of philosophy, including its relations to religion, science, and art."
PFPB 2349,"Field Measuring, Sketching and Layout",3,"Use, care, and setup of transit and level. Includes field dimensioning, sketching, and layout of future process piping. Emphasizes advanced trade math including the use of trigonometric functions and tables. NCCER credit available."
PFPB 2380,Cooperative Education III - Pipefitter,3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
PFPB 2350,Research and Project Design,3,"Advanced pipe fabrication procedures of threaded, socketweld, and buttweld pipe joints. Layout and fabrication of vertical, horizontal, and rolling off-sets using 45-degree fittings and odd-angle fittings. NCCER credit available. "
PFPB 2341,Pipe Fabrication and Installation II,3,"Advanced pipe fabrication procedures of threaded, socketweld, and buttweld pipe joints. Layout and fabrication of vertical, horizontal, and rolling off-sets using 45-degree fittings and odd-angle fittings. NCCER credit available."
PFPB 2310,Intermediate Blueprint Reading for Pipefitters,3,Reading and interpreting advanced working drawings to calculate piping runs. Includes instrumentation symbols and abbreviations and the use of advanced sketching techniques to create isometric and orthographic drawings of piping and piping components. NCCER credit available.
PFPB 2308,Piping Standards and Materials,3,"Identification, description, and application of piping standards and specifications. Includes identification and use of various metallic and non-metallic piping materials, identification and installation of valves, and material take-offs. NCCER credit available."
PFPB 2334,Industrial Drafting Applications for Plumbing/ Pipefitting,3,"An advanced synthesis of industrial drafting practices with emphasis on research, design, and project techniques."
PFPB 1381,Cooperative Education II - Pipefitter,3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
PFPB 2307,Pipe Fabrication and Installation I,3,"Pipe fabrication procedures of threaded, socketweld, and buttweld pipe joints. Includes pipe and tube bending with hand benders, saddling in and saddling on pipe braces to pipe headers, and fabrication and installation of pipe supports. NCCER credit available."
PFPB 1380,Cooperative Education I- Pipefitter,3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component."
PFPB 1308,Basic Pipefitting Skills,3,"Mathematical operations necessary to calculate laying lengths of threaded pipe fabrication. Identification and use of hand tools and power tools. Identification of pipe, pipe fittings, flanges, and fasteners used in the trade. NCCER credit available."
PFPB 1305,Basic Blueprint Reading for Pipefitters,3,Reading and interpreting working drawings. Includes symbols and abbreviations and the use of sketching techniques to create isometric and multiview drawings of piping and piping components. NCCER credit available.
PFPB 1336,Basic Computer-Aided Drafting for Plumbing/ Pipefitting,3,"An introduction to computer-aided drafting (CAD). Emphasis on setup, creating and modifying geometry; storing and retrieving predefined shapes; placing, rotating, and scaling objects, adding text and dimensions, using layers, coordinate systems, and plot/ print to scale."
PFPB 1335,Mechanical Drafting for Plumbing/Pipefitting,3,"A course in the production of detail drawings with dimensioning and tolerances, the use of sectioning techniques, common fasteners, pictorial drawings including bill of materials."
OSHT 2410,Principles of Safety Engineering,4,"Methods to predict, eliminate, or reduce unsafe conditions at the design and construction stage utilizing engineering controls. Includes methods of analysis, prioritization, and implementation of control measures for potentially hazardous situations in the workplace."
OSHT 2401,OSHA Regulations - General Industry,4,"A study of Occupational Safety and Health Administration (OSHA) regulations pertinent to general industry. Included are planning, preparation of workplace, isolation, lockout/tagout and permitting for electrical, confined space entry, excavation hotwork, hydroblasting, personal lifting."
OSHT 2309,Safety Program Management,3,"Examines the major safety management issues that affect the workplace including safety awareness, loss control, regulatory issues, and human behavior modification. This course is designed to review the codes in some detail and to prepare students for the CSST exams. NCCER credit available."
OSHT 2380,Cooperative Education III - Occupational Safety and Health Technician,3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component. The student must be employed and work 320+ hours during the term."
OSHT 2337,Advanced Risk Management,3,"An exploration of safety management systems such as ANSI Z10 Occupational Health and Safety Management Systems: OSHAS 18000, 18001:2007 Occupational Health and Safety Management Systems Requirements, 18002:2008 Occupational Health and Safety Management Systems Guidelines for Implementation: ISO13000 Risk Manager Standards such as ANSI Z69-1:2011 Vocabulary for Risk Management Principles and Guidelines, Z690-3:2011 Risk Assessment Techniques: The FAA Safety Management Systems and such other similar programs as may be appropriate."
OSHT 2305,Ergonomics and Human Factors in Safety,3,"A worked-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. A learning plan is developed by the college and employer. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component. The student must be employed and work 160+ hours during the term. Students may register in only one internship class per semester. "
OSHT 2289,Internship II - Occupational Safety and Health Technology/Technician,2,"A worked-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. A learning plan is developed by the college and employer. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component. The student must be employed and work 160+ hours during the term. Students may register in only one internship class per semester."
OSHT 2188,Internship I - Occupational Safety and Health Technology/Technician,1,"A work-based learning experience that enables the student to apply specialized occupational theory, skills, and concepts. A learning plan is developed by the college and employer. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component. The student must be employed and work 80+ hours during the term. Students may register in only one internship class per semester."
OSHT 1401,Introduction to Safety and Health,4,"An introduction to the basic concepts of safety and health. This course is intended for students who need to refresh or enhance their understanding of fundamental science and safety and health concepts before taking any other course in the Safety, Health, and Environmental Management program. The course will review fundamental concepts of physics, chemistry, biology, human physiology, occupational illnesses and injuries and will provide an introduction to workers’ compensation, safety, health and environmental management program history and development and the role of the safety professional."
OSHT 1405,OSHA Regulations - Construction Industry,4,A study of Occupational Safety and Health Administration (OSHA) regulations pertinent to the construction industry. This course is designed to review the codes in some detail and to prepare students for the CSST exams. NCCER credit available.
OSHT 1381,Cooperative Education II - Occupational Safety and Health Technician,3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component. The student must be employed and work 320+ hours during the term."
OSHT 1380,Cooperative Education I- Occupational Safety and Health Technician,3,"Career related activities encountered in the student’s area of specialization offered through an individualized agreement among the college, employer, and student. Under supervision of the college and the employer, the student combines classroom learning with work experience. Includes a lecture component. The student must be employed and work 320+ hours during the term."
OSHT 1321,Fire Protection Systems,3,Study of fire protection systems and their applications with emphasis on the National Fire Protection Association codes. This course explores the role of workers who have responsibilities for fire protection systems.
OSHT 1313,"Accident Prevention, Inspection, and Investigation",3,"Principles and practices providing a basis for understanding the nature of occupational hazard recognition, accident prevention, loss reduction, inspection techniques, and accident investigation analysis. An in-depth study of preliminary hazard analysis to prevent accidents and accident investigations after the fact."
OSHT 1191,Special Topics in Occupational Safety and Health Technology/Technician,1,"Topics address recently identified current events, skills, knowledge, and/or attitudes and behaviors pertinent to the technology or occupation and relevant to the professional development of the student."
OSHT 1309,Physical Hazards Control,3,A study of the common physical hazards in industry and methods of workplace design and redesign to control hazards. Emphasis on the regulation codes and standards associated with the control of physical hazards. Designed to be a review of the plant workplace and to focus on best practices in hazard control.
OSHT 1301,Introduction to Safety and Health,3,"An introduction to the basic concepts of safety and health. This course is intended for students who need to refresh or enhance their understanding of fundamental science and safety and health concepts before taking any other course in the Safety, Health, and Environmental Management program. The course will review fundamental concepts of physics, chemistry, biology, human physiology, occupational illnesses and injuries and will provide an introduction to workers’ compensation, safety, health and environmental management program history and development and the role of the safety professional."
ORGL 4306,Collaborative Innovation Strategies,3,"Innovation on a corporate scale does not just happen, it is planned and executed by management. Management must see the value in innovating the way they operate, communicate, and carryout decisions. The course prepares the student to facilitate innovation within the organization. Innovation strategy consists of cultural and environmental assessment, diagnostics, opportunities identification, implementation strategies and process."
ORGL 4307,Innovation Management,3,"Bringing new ideas and technologies to market in a viable manner is of utmost importance for companies. This not only requires creative idea generation but also effective management of these ideas to develop a product portfolio and ensure sustainable innovation. he course covers important innovation concepts such as “open innovation” and “front-end innovation,” which are widely used by companies today. Additionally, students will acquire a comprehensive understanding of intellectual property, confidential information management, and patents."
ORGL 4305,Innovation of Project Management,3,"This course provides a cadre of agile, disciplined, and transformational tools and processes for improving innovation opportunity outcomes and achieving sustained project success. It offers future organizational leaders and decision-makers a responsive and proven methodology for making time-sensitive and fact-based decisions on innovation opportunities."
ORGL 4304,Innovative Techniques in Quality Management,3,"This course provides a proven method to apply innovation to achieve successful quality outcomes. This course will integrate innovative principles and techniques of design for Six Sigma, creative approaches for innovation, and quality management applications. In addition, change management principles and data-centric decision-making will provide a successful method for beginning to change the culture of the organization."
ORGL 4303,Organizational Design and Change,3,"This course will critically examine the ways that organizations function and adapt to fluctuations in demands precipitated by changes in consumer preference, expanding competition, and prevailing economic conditions. Leaders need to understand the patterns and structures practiced by organizations to solve problems, maximize efficiency and productivity, achieve organizational goals, and address stakeholder expectations. Armed with this information, leaders design and execute plans to achieve maximum organizational effectiveness."
ORGL 4302,Organizational Development and Planning,3,"This course will expose students to the function of organizational development (OD), with a special emphasis on OD processes. There will be examination of the initial stages involved in OD pre-launch, entry, and start-up; diagnosis, assessment, and feedback; and action planning. The course has been designed to provide students with an understanding of OD, so that they will be better prepared to assist with and facilitate positive, planned change efforts within the organizations in which they work."
