code,title,credits,description
CIS 5343,Applied Net-Centric Computing,3,"This course focuses on integrating the class knowledge in 
computer science and internet technology together and 
applying those skills in local/wide area networks and 
virtual private network. Topics include: web technologies, 
network 
architecture, 
protocols, 
applications, 
management, and security. In addition, the network 
hands-on projects for students will include: configuring 
network services/servers such as DNS, DHCP, NATP, 
Firewall, TELNET, FTP, SSH, Email, Newsgroup, 
Database, and Web Servers, implementing the Network 
File System and Network Information System, sharing 
resources between Unis/Linus and Windows network 
systems and developing a Three-tier Database-driven on-
line E-Commerce application."
CIS 5960,Directed Readings,0,"Individualized literature study selected in consultation 
with the student's graduate advisory committee. Petition 
required."
CIS 5970,Special Studies,0,"Individualized project selected with the advice of the 
student's graduate advisory committee. Petition required."
CIS 5980,Seminar,0,"Small group study of topic announced by department. 
Petition required."
CIS 5990,Research for Master's Thesis,0,"Independent investigation designed in consultation with 
the student's graduate advisory committee. Petition 
required. 
 
COMPUTER SCIENCE (CS)"
CS 1113,#Computer Literacy,3,"A study of the basic computer operations, the role of 
computers in society, and some applications in business, 
industry, and education. (Does not count toward the 
Computer Science major or minor.)"
CS 1313,#Logic and Problem Solving,3,"This course is the study of sound reasoning and the 
application of this reasoning to problem solving. In the 
course we will discuss many approaches to problem 
solving such as step algorithms, flow charts, set theory, 
truth tables and Warnier programs. Students will learn 
techniques to translate real life problems into forms which 
will enable computer programs to solve them. These 
techniques or tools should allow students to create and 
design programs that will be dependable and correct."
CS 1613,#Computer Science I,3,"Introduction to computer programming. The entire  
process of creating software is examined from analysis 
and design to coding and testing. An emphasis is placed 
upon problem solving using top-down and bottom-up 
techniques. Language features include data types, 
functions, program flow control, and input/output."
CS 1623,#Computer Science II,3,"Objects and classes are introduced in an examination of 
inheritance and polymorphism. Project management 
techniques including make files and debugging tools are 
discussed. Language features explored include dynamic 
memory 
management, 
parameter 
passing, 
name 
overloading and multidimensional arrays."
CS 2343,Web Page Programming,3,"Basic concepts to design a web site. Included are content, 
navigation, graphics, and interactivity. HTML, internet 
programming, 
commercial 
domain 
licensing, 
development software, and effective layout. Students 
must maintain a web site."
CS 2513,#Seminar in Programming,3,"An additional computer programming course using the 
languages specified such as, but not limited to Pascal, 
Java, Fortran, Visual Basic, and other languages deemed 
appropriate. 
Fundamental 
programming 
skills 
are 
assumed as this course emphasizes the particular 
aspects of the specified language. This course is 
repeatable 
for 
credit 
with 
a 
different 
language 
specification."
CS 2813,#Data Structures,3,"Computers require information to be organized in a time 
and space efficient manner. The performance analysis 
and implementation of common structures including lists, 
queues, stacks, trees, heaps, and hash tables are the 
central themes of the course. In addition, students will 
incorporate existing  libraries of structures with their 
programs."
CS 3133,Computer Graphics,3,"Computer graphics related hardware and software  
needs. Two dimensional graphics (scaling the screen; 
clipping; 
viewports; 
transformations; 
rotations, 
homogenous 
coordinates). 
Analytical 
Geometry; 
rectangular 
coordinates; 
polar 
coordinates. 
Three 
dimensional graphics: left-hand and right-hand coordinate 
system transformations, two dimensional images of three 
dimensional 
objects, 
hidden 
line/surfaceelimination, 
animation."
CS 3143,Computer Architecture,3,"A study of computer organization and operation.  Includes 
hardware structure, machine and assembler languages, 
and software systems."
CS 3223,#Net-Centric Computing,3,"The study of how data is communicated from one  
computer to another including such topics as local area 
networks, network design, distributed processing, and 
telecommunication management."
CS 3323,Advanced Database Analysis,3,"Advanced database concepts such as custom reports 
generated by SQL, relational tables, integration of 
databases with web site interfaces, and compatibility 
issues with current internet programming platforms. 
Several commercially available database systems in use 
will be utilized for the solution of complex and 
comprehensive business and industry case studies."
CS 4113,#Operating Systems,3,"Batch systems, assemblers, macros, loaders,  compilers, 
advanced 
operating 
systems, 
multiprogramming, 
multiprocessing."
CS 4223,#Algorithm Analysis,3,"Advanced programming techniques, algorithm  analysis, 
time and space analysis, special topics, searching, 
sorting, file processing, peripheral devices."
CS 4313,#Compiler Construction,3,"Translation concepts, arithmetic expressions, models of 
grammar, parsing, structure of translation trees."
CS 4323,#Programming Languages,3,"Advanced features of several programming languages 
and their associated data structures; run-time stacks; 
memory management; scope rules; sub-programs; 
special purpose languages and advanced features of 
conventional languages."
CS 4343,Applied Net-Centric Computing,3,"This course focuses on integrating the class knowledge in 
computer science and internet technology together and 
applying those skills in local/wide area networks and 
virtual private network. Topics include: web technologies, 
network 
architecture, 
protocols, 
applications, 
management, and security. In addition, the network 
hands-on projects for students will include: configuring 
network services/servers such as DNS, DHCP, NATP, 
Firewall, TELNET, FTP, SSH, Email, Newsgroup, 
Database, and Web Servers, implementing the Network 
File System and Network Information System, sharing 
resources between Unis/Linus and Windows network 
systems and developing a Three-tier Database-driven on-
line E-Commerce application."
CS 4413,Systems Analysis,3,"Producing quality software on time and under budget that 
meets all user requirements through the software life 
cycle techniques. Cost estimation, project management, 
testing, and maintenance are stressed."
CS 4423,Software Engineering,3,"Practical application of systems software development 
using techniques learned in previous courses. Should be 
taken toward the end of a student's academic training."
CS 4623,Advanced Web-Based Application Develop,3,"This course is to provide a comprehensive introduction to 
developing Web applications using the Microsoft .NET 
platform. Topics include: understanding ASP.NET and 
the .NET architecture, building Windows and Web 
applications using rapid applications 
development 
techniques, developing Web forms with server controls, 
displaying dynamic data from a database using 
ADO.NET, creating Web services and deploying Web 
applications. In addition, topics on HTTP, XML, SOAP, 
WSDL and C# or VB.NET will introduced as well."
CS 4643,Distributed Networks,3,"The purpose of this course is to learn the general 
concepts of distributed network computing and to realize 
how those concepts have been applied in computer 
network technologies. 
Also, the advantages and 
disadvantages of those technologies will be discussed. 
Topics to be covered include: Basic Graph Concept, 
Distributed 
Network 
Computing-Sequential 
and 
Distributed algorithms, Network Protocols (TCP/IP, 
Multicast, and other protocols), Wireless and Multimedia 
Networks, Network Security, and Network Management."
CS 4950,Internship,0,"Supervised-site experience in computer science or 
computer information systems gained through work. 
Weekly and term reports required. Petition required."
CS 4960,Directed Reading,0,Petition required.
CS 4970,Special Studies,0,Petition required.
CS 4980,Senior Seminar,0,"In this course, students refine job search skills by 
developing a resume and cover letter. Students also 
complete a career development application and job 
search. Selected readings in career development will be 
assigned and discussed. In addition, students are 
expected to demonstrate knowledge in major fields 
through the performance of research and writing and 
assessment testing. Petition required."
CS 5103,Foundations of Computer Science,3,"This course covers the mathematical and theoretical 
foundations of computer science. Topics include logic, 
proof techniques, recursion and recurrence relations, 
analysis of algorithms, combinatorics, basic data 
models/structures (sets,relations, linear models, trees, 
and graphs), and introductory computer theory (language 
theory, 
regular 
expressions, 
computability, 
NP-
completeness, Turing Machines, etc.). CS5103 presents 
computer science from a  mathematical and theoretical 
point of view, although implementation issues will be 
discussed."
CS 5133,Operating Systems,3,"Batch systems, assemblers, macros, loaders,  compilers, 
advanced 
operating 
systems, 
multiprogramming,multiprocessing."
CS 5213,Algorithm Analysis,3,"Advanced programming techniques, algorithm analysis, 
time and space analysis, special topics, searching, 
sorting, file processing, peripheral devises."
CS 5313,Compiler Construction,3,"Translation concepts, arithmetic expressions, models of 
grammar, parsing, structure of translation trees."
CS 5323,Programming Languages,3,"Advanced features of several programming languages 
and their associated data structures; run-time stacks; 
memory management; scope rules; sub-programs; 
special purpose languages and advanced features of 
conventional languages."
CS 5413,Systems Analysis,3,"Producing quality software on time and under budget that 
meets all user requirements through the software life 
cycle techniques. Cost estimation, project management, 
testing, and maintenance are stressed. Petition required."
CS 5423,Software Engineering,3,"Practical application of systems software development 
using techniques learned in previous courses."
CS 5623,Advanced Web Based Application Develop,3,"This course is to provide a comprehensive introduction to 
developing Web applications using the Microsoft .NET 
platform. Topics include: understanding ASP.NET and 
the .NET architecture, building Windows and Web 
applications using rapid applications 
development 
techniques, developing Web forms with server controls, 
displaying dynamic data from a database using 
ADO.NET, creating Web services and deploying Web 
application. In addition, topics on HTTP, XML, SOAP, 
WSDL,and C# or VB.NET will be introduced as well."
CS 5643,Distributed Networks,3,"The purpose of this course is to learn the general 
concepts of distributed network computing and to realize 
how those concepts have been applied in computer 
network technologies. 
Also, the advantages and 
disadvantages of those technologies will be discussed. 
Topics to be covered include: Basic Graph Concept, 
Distributed 
Network 
Computing-Sequential 
and 
Distributed algorithms, Network Protocols (TCP/IP, 
Multicast, and other protocols), Wireless and Multimedia 
Networks, Network Security, and Network Management. 
Graduate students will be required to do extra projects 
and research reports."
CS 5960,Directed Readings,0,
CS 5970,Special Studies,0,
CS 5980,Seminar,0,
CS 5990,Research for Master's Thesis,0,"Independent investigation designed in consultation with 
the student's graduate advisory committee. 
 
 
 
 
 
 
 

COUNSELING (COUN)"
COUN 5123,School Couns Orientation & Ethical Prac,3,"This course introduces studies that provide an overview 
of historical, contemporary, clinical, and training issues in 
the practice of school counseling. The course also 
provides information related to the following aspects of 
school counseling practice: (a) professional roles and 
responsibilities; (b) professional organizations; (c) state 
and national credentialing; and (d) counselor advocacy 
and self-care. Lastly, the the student will be provided with 
an in-depth understanding of the current version of the 
American Counseling Association Code of Ethics and 
state-level 
school 
counselor 
certification 
and 
corresponding regulations. Instructor consent required."
COUN 5133,CMHC Orientation & Ethical Practice,3,"This course introduces studies that provide an overview 
of historical, contemporary, clinical, and training issues in 
the practice of clinical mental health counseling. The 
course also provides information related to the following 
aspects of clinical mental health counseling practice:(a) 
professional roles and responsibilities; (b) professional 
organizations; (c) state and national credentialing; and (d) 
counselor advocacy and self-care. Lastly, the student will 
be provided with an in-depth understanding of the current 
version of the American Counseling Association Code of 
Ethics and state professional counselor licensing act and 
regulations. Instructor consent required."
COUN 5243,Human Growth & Development in,3,"Counseling 
This 
course 
introduces 
studies 
that 
provide 
an 
understanding of the nature and needs of persons at all 
developmental levels and in diverse cultural contexts. 
This course also provides a systematic study of human 
development 
emphasizing 
physical, 
personality, 
cognitive, moral, and 
psychosocial developmental 
theories and issues, with an emphasis on 
facilitating optimal development and wellness over the 
lifespan."
COUN 5283,Assessment in Counseling,3,"This 
course 
introduces 
studies 
that 
provide 
an  
understanding of individual and group approaches to 
assessment and evaluation in a culturally diverse society. 
This course also provides an 
understanding 
of 
assessment in counseling through (1) an overview of 
basic 
counseling 
assessment 
concepts, 
(2) 
an 
understanding of test construction, (3) familiarity with 
instruments, and (4) an overview of test interpretation. It 
also provides a discussion of typical problems and 
approaches to individual and group testing in the area of 
intelligence, 
aptitude, 
achievement, 
interest, 
and 
personality measurement. History, rationale, and ethical 
issues in the use of counseling assessment instruments 
are included."
COUN 5323,Career Counseling and Development,3,"This 
course 
introduces 
studies 
that 
provide 
an  
understanding of career development and related life 
factors. This course also provides an overview of career 
development theories, program planning, educational 
planning, assessment techniques, and applied career 
counseling processes, including those applicable to 
specific populations in a global economy."
COUN 5333,Individual Intelligence Testing in Couns,3,"This course provides an overview of the use of a variety 
of standardized intelligence tests with an the emphasis of 
history, 
validity, 
reliability, 
administration, 
and 
interpretation issues surrounding the use of this branch of 
counseling assessment. Instructor consent required."
COUN 5343,Personality Assessment in Counseling,3,"This course provides an overview of the use of a variety 
of standardized personality tests, with an emphasis on 
history, 
validity, 
reliability, 
administration, 
and 
interpretation 
issues 
surrounding 
this 
branch 
of 
counseling assessment. Instructor consent required."
COUN 5373,School Counseling Psychopathology &,3,"Treatment Planning 
This course offers a study of the principles of 
understanding dysfuntion in human behavior and social 
disorganization. Included in this course is an exploration 
of etiology, classification, differential diagnosis, and 
prognosis issues surrounding the full spectrum of mental 
health disorders in a culturally diverse society. Also, 
included is an overview of record keeping and treatment 
planning strategies required of today's mental health 
marketplace."
COUN 5423,Counseling Pre-Practicum,3,"This course provides an overview of the basic  counseling 
skills used by the professional counselor in working with 
children, adolescents, and adults. Included is a laboratory 
experience in which the student is trained in the 
application of counseling relationship-building and 
working-stage skills via role-play activities with others 
students in the class."
COUN 5443,Theories of Counseling,3,"This course examines contemporary and alternative 
counseling theories that provide the student with models 
to conceptualize client presentation and that help they 
student appropriate counseling interventions. Students 
will be exposed to models of counseling that are 
consistent with current professional research and practice 
in the field so they may begin to develop a personal model 
of counseling."
COUN 5483,Social & Cultural Diversity Issues,3,"Counseling 
This 
course 
includes 
studies 
that 
provide 
an 
understanding of the cultural context of relationships, 
issues, and trends in a culturally diverse society. Also 
included is an overview of social and cultural theories, 
strategies, and roles to be applied by the pluralistic 
counselor to establish an environment for optimal client 
wellness and successful counseling outcomes."
COUN 5503,Crisis and Disaster Counseling,3,"This course provides an overview of crisis and  disaster 
intervention strategies for the professional counselor. 
Issues addressed include, but are not limited to, crisis of 
suicide, homicide, grave disability due to a mental illness, 
domestic violence, school violence,  
posttraumatic stress disorder, and vicarious trauma.  
The counselor's role in natural and human disaster 
intervention is also addressed."
COUN 5523,Group Counseling,3,"This course includes studies that provide both the oretical 
and experiential understandings of group purpose, 
development, dynamics, theories, methods, skills, and 
other group approaches in culturally diverse society. 
Issues of group counseling  leadership, stages, skills, 
methods, and ethics issues are also examined. 
 
COUN 
5530 
Group 
Counseling 
Laboratory 
Experience 
This laboratory experience provides direct experiences in 
which students participate as group members in a small 
group activity, approved by the program, for a minimum 
of 10 clock hours over the course of one academic term."
COUN 5543,School Counseling Practicum,3,"This course involves intensely supervised practice of 
professional counseling at a field site in the community. 
For this practicum experience, students provide a variety 
of individual, group, marriage, couple, and family 
counseling direct service activities to field-based clients. 
Students are required to complete a minimum of 100 
hours of counseling-related services, 40 of which must 
include direct client contact activities."
COUN 5563,"Marriage, Couple, and Family Counseling",3,"This course provides the student with an overview of the 
knowledge, skills, and practices necessary to address a 
wide variety of issues in the context of relationships and 
families. Historical, theoretical, and developmental issues 
in systems counseling are addressed, in addition to 
introducing the student to the basic skills of marriage, 
couple, and family counseling. Instructor consent 
required."
COUN 5573,Psychopharmacology in Counseling,3,"This course provides an overview of commonly  
prescribed psychotropic medications in the field of  
professional counseling. The course assists the  
counselor in understanding his or her role in working with 
medical professionals in the concurrent treatment of 
mental health issues using an interdisciplinary approach. 
Also addressed in this course are medications and drugs 
of abuse included in the substance-related disorders 
section of the most curr ent version of the Diagnostic and 
Statistical Manual of Mental Disorders. (Prerequisite: 
permission required)"
COUN 5583,Developmental School Counseling,3,"This course is the foundation for students planning to 
enter the school counseling profession. Special attention 
is given to the foundations and contextual dimensions of 
school counseling as well as the knowledge and skill 
requirements 
such 
as 
organization, 
planning, 
implementation, management and evaluation of a 
comprehensive school counseling program."
COUN 5593,Substance Use and Process Addiction,3,"Coun 
This course provides an overview of assessment and 
treatment methods available for clients and their family 
members struggling with the full spectrum of substance 
use disorders or process addiction issues (e.g. gambling, 
sex, Internet, pornography addiction, etc.) Instructor 
consent required."
COUN 5613,Counseling Children and Adolescents,3,"This course provides instruction in the theories and 
techniques used in counseling children and adolescents. 
Also provided is specific instruction on conceptualization 
of childhood and adolescent problems with emphasis on 
age-and 
developmentally-appropriate 
interventions. 
Focus is directed toward wellness-based developmental, 
as well as remedial counseling approaches, with 
accompanying skill development."
COUN 5623,Human Sexuality in Counseling,3,"This course focuses on sexual development and  
educational issues as applied to the field of professional 
counseling. Major emphases are placed upon becoming 
comfortable with one's own sexuality, assisting parents 
with providing sexual education to their children, providing 
education with regard to sexual matters, and diagnosing 
and treating sexual dysfunction. Instructor consent 
required."
COUN 5633,Grief Counseling,3,"This course addresses the mental health, social, and 
cultural manifestations of grief arising from bereavement, 
along with counseling interventions.  Course content also 
covers characteristics of grief throughout the life cycle, as 
well as, age-appropriate interventions. Course readings, 
class discussions, exercises, and assignments are 
designed to examine issues related to loss events, grief, 
and 
bereavement from academic, 
personal, 
and 
professional points of view. Instructor consent required."
COUN 5643,Religious & Spiritual Issues in Counsel,3,"This course provides an introduction to studies related to 
the matters of religion and spirituality and their overlap 
with the delivery of professional counseling services. Also 
provided is an opportunity for students to examine their 
religious and spiritual belief systems and develop 
sensitivity to and respect for the religious and spiritual 
themes and goals in the counseling process as befits 
each client's expressed preferences. Instructor consent 
required."
COUN 5653,LGBT Issues in Counseling,3,"This course examines current issues related to  
counseling gay, lesbian, bisexual, and transgendered 
clients. Issues addressed include affirmative counseling; 
identity development; homophobia and heterosexism; 
family and relationship issues; youth, aging and the 
coming-out 
process; 
spirituality 
issues; 
HIV/AIDS, 
addiction, suicide, conversion therapies, and other 
issues; as well as ethical and professional issues in 
working with gay, lesbian, bisexual, and transgendered 
clients. Instructor consent required."
COUN 5663,Introduction to Play Therapy,3,"This course is designed to assist counselors whowork 
with children to understand the fundamental tenets of play 
therapy. Students will develop an effective philosophy of 
and approach to play therapy and an increased 
understanding of children's worldviews. In addition, play 
media will be utilized to enhance the counseling 
relationship and to promote self-understanding, personal 
growth, and development in children. Instructor consent 
required."
COUN 5743,CMCH Counseling Practicum,3,"This course involves the intensely supervised practice of 
professional clinical mental health counseling at a field 
site in the community. For this practicum experience, 
students provide a variety of individual, group, marriage, 
couple, and family counseling direct service activities to 
field-based clients. Students will use a broad range of 
mental health service delivery modalities within the 
continuum of mental health care networks. Students will 
be utilizing the diagnostic process, including differential 
diagnosis and the use of current diagnostic classification 
systems, including the Diagnostic and Statistical Manual 
of Mental Disorders (DSM). Students are required to 
complete a minimum of 100 hours of counseling-related 
services, 40 of which must include direct client contact 
activities."
COUN 5773,CMCH Psychopathology & Treatment,3,"Planning 
This course offers a study of the principles of 
understanding dysfunction in human behavior and social 
disorganization. Included in this course are the principles, 
models, and documentation formats of biopsychosocial 
case conceptualization, intake inteNiew and treatment 
planning, diagnostic process, including differential 
diagnosis and the use of current diagnostic classification 
systems, according to the Diagnostic and Statistical 
Manual of Mental Disorders (DSM) Also included is an 
overview of record keeping and treatment planning 
strategies based on diagnostic finding required within 
today's mental health marketplace."
COUN 5863,Research in Counseling,3,"This course provides an understanding of research 
methods, statistical analysis, and needs assessment 
strategies in the field of professional counseling. This 
course is designed to assist the student in becoming a 
critical consumer of research methods such as qualitative, 
quantitative, single-case designs, action research, and 
outcome-based research studies. Students are also 
introduced to ethical and culturally relevant strategies for 
interpreting and reporting the results of research studies 
accurately and effectively."
COUN 5873,Counseling Consultation Admin &,3,"Program Evaluation 
This course provides an introduction to studies related to 
the provision of counselor consultation services, 
counseling administration, and program evaluation 
procedures. The course places special emphasis on 
effective application of current theories and practices 
related to these three critical roles to today's professional 
counselor. Instructor consent required."
COUN 5913,Clinical Supervision in Counseling,3,"This course serves as a didactic and experiential course 
for graduate and post-graduate students who wish to 
assume the role of clinical supervisor to pre- and post-
graduate counselors-in-training.  Goals include the 
assimilation 
and 
application 
of 
major 
theoretical/conceptual models and approaches to clinical 
supervision in a variety of settings. Instructor consent 
required."
COUN 5923,Counseling Internship I,3,"This course requires the completion of a supervised 
internship experience in clinical mental health counseling, 
comprising of 300 clock hours of counseling-related 
experience, 120 of which must involve direct client 
contact. This course is intended to reflect the 
comprehensive work experience of a clinical mental 
health counselor at a field placement site. The student 
must be supervised on an individual and weekly basis by 
a university-approved site supervisor and must also 
attend weekly group supervision under the tutelage of a 
qualified 
university 
supervisor. 
Instructor 
consent 
required."
COUN 5933,Counseling Internship II,3,"This course requires the completion of a supervised 
internship experience in clinical mental health counseling, 
comprising of 300 clock hours of counseling-related 
experience, 120 of which must involve direct client 
contact. This course is intended to reflect the 
comprehensive work experience of a clinical mental 
health counselor at a field placement site. The student 
must be supervised on an individual and weekly basis by 
a university-approved site supervisor and must also 
attend weekly group supervision under the tutelage of a 
qualified 
university 
supervisor. 
Instructor 
consent 
required."
COUN 5960,Directed Readings in Counseling,0,"Individualized literature study in the field of professional 
counseling, under the direction of a graduate-level 
counseling professor. Instructor consent required."
COUN 5970,Special Studies in Counseling,0,"Individualized or group projects focused on the field of 
professional counseling and selected in consultation with 
a graduate-level counseling professor. Instructor consent 
required."
COUN 5980,Counseling Seminar,0,"Small group study of a topic related to the field of 
professional 
counseling 
and 
announced 
by 
the  
department. Instructor consent required."
COUN 5990,Applied Counseling Research,0,"Independent research specifically focused on the field of 
professional counseling and designed in consultation with 
a graduate-level counseling professor. Instructor consent 
required. 
 
CRIMINAL JUSTICE (CJ)"
CJ 2533,Introduction to Criminal Justice,3,"An examination of the historical development and  
contemporary practices related to the major components 
of the criminal justice system; law enforcement, the 
courts, and corrections."
CJ 3113,#Policing in the United States,3,"This course is a critical overview of policing and current 
issues that relate to the law enforcement in the U.S."
CJ 3123,#Law and the Legal System,3,"This course is an introduction to the current legal system, 
both criminal and civil. The course will focus on the 
historical development of the U.S. legal system and 
introduce students to the legal requirements of our system 
of justice."
CJ 3133,#Introduction to US Corrections,3,"This course is a study of the historical  development of the 
correctional system and a complete analysis of the 
system. Topics included are the prison community, effects 
of incarceration, rehabilitative efforts and community 
treatment strategies."
CJ 3323,Criminal Investigations and Forensics,3,"Criminal 
investigation 
procedures 
including 
case  
preparation, specific techniques for specific offenses and 
crime science."
CJ 3333,Administration of Criminal Justice,3,"This course is the study of administration and  
organization of the major components of the criminal 
justice system: law enforcement, corrections, juvenile 
justice, and the courts."
CJ 3343,Victimology,3,"A historical and contemporary examination of crime and 
how victims are treated in contemporary society."
CJ 3433,Criminal Law and Procedures,3,"This course is an examination of statutory criminal law 
and its application to law enforcement and the criminal 
courts in the United States."
CJ 4253,Contemporary Issues in Policing,3,"An examination of current issues in policing.  Topics 
include areas of selection and recruitment of officers, 
philosophies and strategies of policing, management and 
operations of police departments, and misconduct and 
accountability of police."
CJ 4260,Independent Study in Criminal Justice,0,"A current review of scientific literature in one of the areas 
of criminal justice; policing, legal systems, corrections of 
juvenile justice. Instructor consent required."
CJ 4283,Correctional Law,3,"An examination of the laws governing the field of 
corrections from both the inmates and correctional 
employees point of view."
CJ 4333,Capstone in Criminal Justice,3,"This course is an in-depth, comprehensive research 
project designed to provide students the accumulation of 
the criminal justice program."
CJ 4403,Comparative Criminal Justice Systems,3,"This course is an analysis of differing criminal justice 
systems across nation-states."
CJ 4440,Internship in Criminal Justice,0,"Work experience in a criminal justice setting with a focus 
on connecting criminal justice theory to actual work 
experience. Forty (40) hours of work for each hour of 
credit. Instructor consent required."
CJ 4543,Advanced Criminological Theory,3,"An in-depth examination of contemporary criminolog ical 
theory with hands-on statistical analysis. ( Prerequisites:"
CJ 4970,Special Studies,0,"Special study of selected sociological topics. Instructor 
consent required. 
 
EARLY INTERVENTION CHILD 
DEVELOPMENT (EICD)"
EICD 2213,Foundations of Literacy,3,"Designed specifically for the undergraduate Early 
Intervention Child Development candidate. The focus of 
this course isemergent literacy."
EICD 3024,Families and the Developing Child,4,"This course focuses on instruction in parent-child 
relations, parenting practices, special needs of children, 
parental 
and 
environmental 
influences 
on 
child 
development, external support services, and related 
public policy issues. This course also includes instruction 
in the intellectual, social, emotional, and biological 
development of children and the planning and design of 
related human services. Particular emphasis will be 
placed theory into practice model in which best practice is 
applied to family-centered intervention for parents of all 
ages, including adolescent parents so that the early 
intervention programs are family friendly."
EICD 3034,Professional and Ethical Practice,4,"Ethical and professional practice standards and the 
professional educator's multiple roles and complex 
situations across a wide age and development range. 
Participation in learning communities and professional 
activities that benefit individuals with early learning needs, 
their families and colleagues will included."
EICD 3044,Individual Learn Diff in Young Child with,4,"Disabilities 
Understanding, valuing and supporting people with 
severe and profound and moderate disablilites, their 
families, and their cultures. Focuses on physical, sensory, 
medical, and health aspects of child development, 
including etiology and symptomatology of developmental 
disablilities 
affecting 
development. 
Emphasizes 
positioning, 
handling, 
adaptive 
strategies, 
and 
understanding of assistive technology devices. Focuses 
on the understanding of roles of related disciplines in 
collaborative planning and service delivery."
EICD 3064,"Collab with Families, Health/Mental Health",4,"Professionals and Communities 
The importance and complex characteristics of  children's 
families and communities and how to use this 
understanding 
to 
create 
respectful, 
reciprocal 
relationships that support and empower families, and to 
involve all families in their children's development and 
learning."
EICD 4074,Assessessment and Intervention for,4,"Infants and Toddlers: Birth-4 
A study of the assessment and intervention for infants and 
young children from birth through three years with 
particular emphasis on using developmental knowledge 
of young children's characteristic and needs to create 
effective learning environments. Examines the full range 
of assessment issues: from test development to cultural 
competence. With an emphasis on family-centered 
practices, the impact of a child's every day environment 
and the value of collaborative decision-making in order to 
understand the whole child who has a developmental 
delay or a disability. 
 
EICD 
4084 
Assessment 
& 
Research 
Based 
Instruction: Literacy and Reading 
This cousre will include Research Based Instruction 
(RBI), increasing in intensity to individualized intervention 
in the area of literacy and reading for young children, 
targeting birth to pre-K. Topics include language 
development and emergent literacy skills; reading sub 
skills, auditory discrimination, phonemic awareness, 
decoding word recognition and reading comprehension. 
Developmental reading will be included."
EICD 4113,Language Development,3,"Examines strategies to develop language, literacy, and 
communication in young children with varying abilities. 
Explores the importance of adult-child interaction, as well 
as the effect of bilingualism, cultural diversity, cognitive 
ability, and  language disorders. This course also 
addresses the need for augmentative communication, 
typical and atypical language development, the ways in 
which exceptional conditions can interact with an 
individual's experience with and the use of language and 
individualized 
strategies 
to 
enhance 
language 
development, and communication skills."
EICD 5243,Human Growth and Development,3,"This 
course 
introduces 
studies 
that 
provide 
an  
understanding of the nature and needs of persons at all 
developmental levels and in diverse cultural contexts. 
This course also provides a systemic study of human 
development 
emphasizing 
physical, 
personality, 
cognitive, moral, and 
psychosocial developmental 
theories and issues, with an emphasis on facilitating 
optimal development and wellness over the lifespan. 
[CACREP Standard 3-Human Growth and Development] 
Instructor consent required. 
 
 

EICD 
5263 
Advanced 
Psychology 
Child 
& 
Adolescence 
A study of selected theories and significant areas of 
research contributing to the understanding of child and 
adolescent behavior and development including a general 
framework for understanding differing abilities and 
strategies for differentiated interventions (CACREP 
2.3.L., 2016) Instructor consent required."
EICD 5283,Typical & Atypical Development in,3,"Childhood & Adolescence 
This course provides an in-depth study of child and 
adolescent development with emphasis on typical and 
atypical development, prevention, assessment, and 
intervention. Students will immerse themselves in the 
research literature on the topics covered in the course and 
share the knowledge they discover with fellow students. 
Students will complete a final project demostrating their 
ability to apply knowledge gained in the course to their 
work with children in their of specialty."
EICD 5353,Assessment and Intervention Infants and,3,"Young Children 
This course provides an in-depth study of early  childhood 
assessment and intervention with an emphasis on 
conducting authentic assessments during children's 
natural routines and play. It will cover the utilization of 
assessments to inform effective program planning and 
assessing children with diverse abilities. Students will 
learn 
how 
to 
utilize 
interventions 
to 
address 
communication development, sensory processing, motor 
development, and vision and hearing impairments. They 
will learn how to infuse interdisciplinary interventions into 
the child's daily routine and develop an understanding 
involving families and professionals as collaborative 
partners in the assessment and intervention process. 
Students will complete a final project demonstrating their 
ability to apply knowledge gained in the course to their 
work and children in their field of specialty."
EICD 5863,Research in EICD,3,"This course provides an understanding of research 
methods, statistical analysis, and needs assessment 
strategies in the field of professional counseling. This 
course is designed to assist the student in becoming a 
critical consumer of research methods such as qualitative, 
quantitative, single-case designs, action research, and 
outcome-based research studies. Students are also 
introduced to ethical and culturally relevant strategies for 
interpreting and reporting the results of research studies 
accurately and effectively. Instructor consent required. 
 
 
 
 
 
 
 
ECONOMICS (ECON)"
ECON 2113,#Principles of Macroeconomics,3,"Examines the nature of market economies and the roles 
of private and public institutions and organizations in 
facilitating 
the 
efficient 
production, 
exchange, 
consumption, and accumulation of wealth. Overall 
performance concerns with inflation, unemployment, and 
growth are examined in the light of a variety of theoretical 
policy perspectives. May be taken before ECON 2213."
ECON 2213,#Principles of Microeconomics,3,"Introduces the roles of the market price system in 
managing the use of society's resources and in  rationing 
available 
supplies. 
The 
efficiency 
of 
resource 
management is examined in the light of a variety of more 
or less competitive market environments. Conclusions 
are inferred from the rational behavior of optimizing 
decision-makers. May be taken before ECON 2113."
ECON 3633,#Public Finance,3,"Investigates the economic and institutional justification for 
government spending and its financing through taxation 
and debt creation."
ECON 5133,Managerial Economics,3,"An application of microeconomic principles to business 
decision-making. Economic theory and quantitative 
methods are applied to managerial decisions about 
pricing, 
production, 
profit 
maximimization, 
and 
government restraints. It is presumed the student has an 
understanding of preliminary calculus. 
 
EDUCATION (EDUC)"
