code,title,credit,description
CHRI 6312,Church Ministry,N/A,"Students will study church ministry, pastoral care, and spiritual formation in this course. Church ministry will include areas such as evangelism, church growth, and administration. Pastoral care will include practical aspects of the pastoral role in caring for people. Spiritual formation will relate the spiritual life to the tasks of ministry. Students also will conduct interviews with local and state church and denominational leaders for practical aspects of ministry, available resources, and programming helps."
CHRI 6313,Pastoral Care and Spiritual Formation,N/A,This course examines the integration of the life of prayer and the caring tasks of ministry. Classic writings in the area of pastoral care will be used with particular reference to the functions of ministry and the role of the devotional life in the performance of various ministerial duties. The course may also focus on the relationship between the cura animarum of classic pastoral care and the therapeutic approaches of contemporary pastoral counseling.
CHRI 6314,Missions and Evangelism,N/A,This course of study will include the history of missions and the history of great awakenings. Also included would be studies in the church growth movement. Practical applications of evangelistic missions or church growth activities will be part of the requirements for this course.
CHRI 6315,Christian Scriptures III,N/A,"This course continues the study of Old Testament background and interpretation. The areas of study are the major and minor prophets. The study will involve specific literature as well as historical, theological, sociological, canonical, and critical issues of the biblical text."
CHRI 6320,Christian Scriptures IV,N/A,"This course continues the study of New Testament background and interpretation. The areas of study are Paul’s letters, general letters, and Revelation. The study will involve specific literature as well as historical, theological, sociological, canonical, and critical issues of the biblical text."
CHRI 6325,Christian Scripture V,N/A,"This course continues the study of Old Testament background and interpretation. The areas of study are the historical books of the Old Testament. The study will involve specific literature as well as historical, theological, sociological, canonical, and critical issues of the biblical text."
CHRI 6328,Christian Scripture VI,N/A,"This course continues the study of New Testament background and interpretation. The areas of study are the general letters in the New Testament and Revelation. The study will involve specific literature as well as historical, theological, sociological, canonical, and critical issues of the biblical text."
CHRI 6330,Christian Readings,N/A,Involves selected primary and secondary readings within specific areas as designated by the professor and according to the student's educational needs in their fields of study. Limited to one enrollment.
CHRI 6333,Historical and Moral Theology,N/A,"The subject of this course is the historical development of Christian theology and ethics from the second century to the present. Directed study will focus on the theological and moral ideas in the writings of significant figures of ancient, medieval, and modern Christianity. The student will be required to study each writer as a person of his or her own age by means of a critical analysis of the influences, context, and content of his or her own writings. Additionally,"
CHRI 6335,Readings in OT,N/A,Students will study primary and secondary readings in Old Testament literature with specific areas as designated by the professor and student needs.
CHRI 6340,Christian Readings,N/A,Involves selected primary and secondary readings within specific areas as designated by the professor and according to the student's educational needs in their fields of study. Limited to one enrollment.
CHRI 6345,Readings in NT,N/A,Students will study primary and secondary readings in New Testament literature within specific areas as designated by the professor and student needs.
CHRI 6350,Christian Readings,N/A,Involves selected primary and secondary readings within specific areas as designated by the professor and according to the student's educational needs in their fields of study. Limited to one enrollment.
CHRI 6381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
CHRI 6392,Thesis,N/A,"The thesis component is in lieu of the last six hours in the Master of Arts in Theological Studies (MATS) program. The thesis proposed by the student must be selected under the guidance and approval of the department, and the rendering of the thesis must be in a minimum of 75 pages."
CHRI 6393,Thesis,N/A,"The thesis component is in lieu of the last six hours in the Master of Arts in Theological Studies (MATS) program. The thesis proposed by the student must be selected under the guidance and approval of the department, and the rendering of the thesis must be in a minimum of 75 pages."
CHRI 6395,Theological Integration Capstone,N/A,"This course focuses on drawing together the expertise derived from specific theological disciplines (biblical studies, theological studies, and practical theology) to help participants integrate that knowledge into a coherent model for applied theology. The course will explore best practices for integrating different sources of theological knowledge (as with Quadrilateral) and test those practices through analysis of case studies."
CHRI 7201,Research Seminar,N/A,"This course consists of two primary elements. Students will participate in a research symposium in which research presentations are delivered by faculty, advanced students, and invited guests. The course focuses on the skills and methods of doctoral level research, including preparation of the student’s individual project."
CHRI 7212,DMin Research Project,N/A,Students produce a project which demonstrates applied consideration of theology and ministry. Students may choose
CHRI 7301,Kingdom Theology,N/A,"This course explores the biblical and theological foundation undergirding the holistic mission and ministry of the church as part of God’s Kingdom purposes for the world. In particular, the course will focus on the climactic story that unites the Christian Scriptures."
CHRI 7302,Kingdom Ministry,N/A,This course explores the nature of Christian leaders’ roles in the Kingdom and the characteristics of a ministry that accords with Kingdom purposes.
CHRI 7303,Theology and Culture,N/A,"This course focuses on analysis of the cultural forces impacting the church today (disenchantment, pluralism, anxiety, etc.) and explores theological resources to address these forces for ministry within a setting shaped by them."
CHRI 7304,Strategic Leadership and Communication,N/A,"This course addresses contemporary issues regarding organizational leadership. The center of the course revolves around case study analysis, and topics include but are not limited to transformational leadership, leadership development, conflict management, andragogy, and spiritual formation."
CHRI 7320,Pastoral Ministry,N/A,"Students will study church ministry, pastoral care, and spiritual formation in this course. It will include practical ministry such as leadership, church growth, and administration, as well as strategies in caring for a congregation and its members."
CHRI 7321,Organizational Leadership,N/A,"This course examines theories and models of leadership. Environmental factors, organizational objectives, ministry culture, and individual and group ethical standards will be examined and students will develop a theory of “Christian” leadership."
CHRI 7322,World Religions,N/A,"An introduction to the thought and practices of the great religions of the world. Attention is given to the origin, development, and central teachings of major world religions. Particular emphasis is given to the way in which one can engage participants in non-Christian religions and communicate Christian thought in various cultures."
CHRI 7325,Studies in Missional Leadership,N/A,"Missional leadership topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour of credit must be included."
CHRI 7330,Studies in the Gospels and Acts,N/A,"This course on New Testament background and interpretation focuses on the topic of the Gospels and Acts. The study involves specific literature as well as historical, theological, sociological, canonical, and critical issues of the biblical text."
CHRI 7331,Jesus the Preacher,N/A,"This course is an intensive study of the life and teachings of Jesus; primarily giving attention to Jesus’ homiletical and pedagogical style. As a model for humanity, Jesus also serves as a model for preaching and teaching."
CHRI 7332,Studies in Pauline Letters,N/A,"This course on New Testament background and interpretation focuses on the topic of Paul’s letters. The study involves specific literature as well as historical, theological, sociological, canonical, and critical issues of the biblical text."
CHRI 7333,New Testament Perspectives on Pastoral Ministry,N/A,"This course examines the relationship between the teachings of the New Testament as they relate to pastoral ministry and their modern-day practice, especially in the context of the local Church. The course primarily looks at pastoral theology and praxis as it developed in the earliest stages of the Christian community."
CHRI 7334,Israel Study Trip,N/A,"Students will have the opportunity to learn about the history and life of ancient and modern Israel through a trip to the Holy Land. This course will introduce students to the study of archeological, the complex history of the land, and the contemporary political challenges of Israel and the surrounding countries."
CHRI 7335,Studies in New Testament,N/A,"New Testament topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 45 hours of work for each hour of credit must be included."
CHRI 7341,Modern & Postmodern Philosophy & Culture,N/A,"This course is an exploration of ideas and cultural developments from the 16th Century to the present, focusing especially on the relationship between reason and faith, the cultural consequences of modernity, and the theological challenges and opportunities of the present day. Students will read philosophical, cultural, and literary texts by a range of authors."
CHRI 7342,Theology & the Imagination,N/A,"This course is an exploration of the use of literature and art in theology and pastoral ministry, focusing on the theory and practice of imagination as a mode of knowing and communicating truth. Theoretical perspectives will include those of C.S. Lewis, George MacDonald, and J.R.R. Tolkien. Other materials will include a range of classic and contemporary texts that explore theological themes in both fictional and non-fictional modes."
CHRI 7343,Theological Aesthetics,N/A,"This course is an examination of texts from the history of theology and philosophy, focusing on the questions of beauty, appropriateness, and value of both art and nature. Particular attention is given to the role that belief in God has in the creative process and the meaning and motivation for artistic creation."
CHRI 7345,Studies in Faith and Culture,N/A,"Faith and culture topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 45 hours of work for each hour of credit must be included."
CINE 1321,The Art of Cinema Production,N/A,"An overview of the media production process, including an introduction to camera operation, lighting and sound equipment, general set protocols, post-production software, and workflow, as well as particular aesthetic considerations within the cinema production."
CINE 2100,Storytelling in Cinema,N/A,Corequisite(s): NARR 2200
CINE 3125,Media Studies,N/A,"This course is programmed each semester to expose students to a broad range of cinematic styles and approaches. Classes focus on a variety of subjects (e.g., a European Film Survey, the complete works of Frank Capra, or a season of Emmy-award-winning television). This course may be repeated for credit."
CINE 3180,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit."
CINE 3225,Media Studies,N/A,"This course is programmed each semester to expose students to a broad range of cinematic styles and approaches. Classes focus on a variety of subjects (e.g., a European Film Survey, the complete works of Frank Capra, or a season of Emmy-award-winning television). This course may be repeated for credit."
CINE 3280,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 3 hours of work for each hour credit must be included. This course may be repeated for credit."
CINE 3320,History of Cinema,N/A,Fee(s): Narrative Arts Facilities
CINE 3321,Cinematic Core Principles,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Equipment
CINE 3322,Introduction to Media Production,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Equipment
CINE 3325,Media Studies,N/A,Fee(s): Narrative Arts Facilities
CINE 3351,Cinema Pre-Production,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Production
CINE 3352,Cinema Production,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Production
CINE 3353,Cinema Post-Production,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Production
CINE 3361,Screenwriting Workshop,N/A,"An introduction to the art, technique, and structure of screenplay writing. Through exercises, students will develop their writing abilities and craft their first screenplay."
CINE 3365,Acting Workshop,N/A,Fee(s): Narrative Arts Facilities
CINE 3380,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit."
CINE 4160,Advanced Practicum,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Equipment
CINE 4192,Sophomore Portfolio,N/A,Students prepare a portfolio representing their best work in order to receive faculty feedback and direction for the next stage of their academic studies.
CINE 4194,Junior Portfolio,N/A,Fee(s): Narrative Arts Facilities
CINE 4195,Internship,N/A,"Credit is awarded for approved professional internships, secured as part of CINE 4194 Junior Portfolio. A minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit."
CINE 4199,Senior Portfolio,N/A,"Working with a faculty member, students complete a professional resume and portfolio featuring their best coursework and personal projects (in preparation for interviews, etc.)"
CINE 4260,Advanced Practicum,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Equipment
CINE 4295,Internship,N/A,"Credit is awarded for approved professional internships, secured as part of CINE 4194 Junior Portfolio. A minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit."
CINE 4351,Advanced Pre-Production,N/A,"This advanced course builds upon the groundwork established in CINE 3351 - Cinema Pre-Production, providing students opportunities to take lead roles on a media project, practicing key principles in screenwriting, directing, and producing. This course may be repeated for credit."
CINE 4352,Advanced Production,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Production
CINE 4353,Advanced Post-Production,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Production
CINE 4360,Advanced Practicum,N/A,Fee(s): Narrative Arts Facilities; Narrative Arts Equipment
CINE 4361,Advanced Screenwriting Workshop,N/A,Fee(s): Narrative Arts Facilities
CINE 4365,Advanced Acting Workshop,N/A,Fee(s): Narrative Arts Facilities
CINE 4395,Internship,N/A,"Credit is awarded for approved professional internships, secured as part of CINE 4194 Junior Portfolio. A minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit."
CINE 6185,Internship,N/A,Credit is awarded for approved professional internships. A minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit.
CINE 6285,Internship,N/A,Credit is awarded for approved professional internships. A minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit.
CINE 6310,"Faith, Culture, and the Arts",N/A,This course explores the role of the Christian artist in culture. Students will study how great Christian thinkers have thought about culture and art throughout history and be challenged to understand their vocation as artists and media creators from a biblical perspective. Students will also develop an understanding of how to live out their faith through their work as they seek to affect the culture around them. This course may be repeated for credit.
CINE 6320,Topics & Genres: Filmmakers on Cinema,N/A,These courses examine cinematic techniques for filmmakers through the lens of other cinematic artists. This course is programmed each semester to expose students to a broad range of cinematic styles and approaches. This course may be repeated for credit.
CINE 6321,Cinematic Core Principles,N/A,"An overview and survey of the cinematic medium and its various forms, with an emphasis on historical foundations and developing opportunities. Includes an in-depth look at the fundamental components of the medium – writing, directing, acting, acting, cinematography, and editing – and synthesizes these various roles so that students can experience how these components work together to create the end product. Building off small exercises, students will produce short films in this course."
CINE 6322,Art of Story Telling,N/A,"An overview and survey of storytelling across multiple mediums, from ancient oral tradition to modern media. This class will explore the role story telling plays in culture and help prepare students in the development, presentation, and pitching of stories."
CINE 6323,Media Industry & Business,N/A,"An overview of the business and legal elements that will affect students’ work, whether as independent filmmakers or"
CINE 6331,Screenwriting Workshop,N/A,A writing workshop in which students will create and revise original screenplays. Over the course of the semester students will learn to critically assess their own work as well as the work of their peers. CINE 6331 is an introduction to the screenwriting workshop.
CINE 6332,Screenwriting Workshop II,N/A,A writing workshop in which students will create and revise original screenplays. Over the course of the semester students will learn to critically assess their own work as well as the work of their peers. CINE 6332 builds upon the experience and skills acquired in CINE 6331.
CINE 6333,Screenwriting Workshop III,N/A,A writing workshop in which students will create and revise original screenplays. Over the course of the semester students will learn to critically assess their own work as well as the work of their peers. CINE 6333 builds upon the experience and skills acquired in CINE 6331 and 6332.
CINE 6334,Screenwriting Workshop IV,N/A,"A writing workshop in which students will create and revise original screenplays. Over the course of the semester students will learn to critically assess their own work as well as the work of their peers. CINE 6334 builds upon the experience and skills acquired in CINE 6331, 6332 and 6333."
CINE 6380,Special Topics,N/A,"Special topics and projects are determined based on student interest and need, faculty availability, and subject matter that would be supportive to the curriculum. This course may be repeated for credit."
CINE 6385,Internship,N/A,Credit is awarded for approved professional internships. A minimum of 30 hours of work for each hour credit must be included. This course may be repeated for credit.
CINE 6391,Thesis Project I,N/A,"Under the direction of a faculty mentor, students will write or produce a faculty-approved cinematic thesis."
CINE 6392,Thesis Project II,N/A,"Under the direction of a faculty mentor, students will write or produce a faculty-approved cinematic thesis."
CISM 3330,Management Information Systems,N/A,"Provides a basic understanding of the value and uses of information systems for business operation, management decision- making, and strategic advantage. Concentrates on providing the tools needed for mastery of the information systems concepts and terms important to non-technical business managers."
CISM 6367,Global Business and Technology Strategies,N/A,"Focuses on information technology management issues that must be addressed for a company to succeed in the intensely competitive global marketplace. Specific topics include models and paradigms of global information systems, national information technology infrastructure, technical and managerial information technology issues in different parts of the world, and technology transfer. Graduate Business programs only."
CLAS 1343,Ancient Rhetoric for Modern People,N/A,"A course on the ancient art off speaking well and its modern applications. The course surveys the history of rhetoric from Socrates and the sophists (fifth century BC) through the Second Sophistic (second century AD) and introduces students to the basic elements of rhetorical theory through the ancient rhetorical handbooks. Applications of rhetoric in the New Testament and Greco-Roman literature will be used as models to teach the art to students for use in modern writing, oral delivery, critical analysis, and debate."
CLAS 1351,Classical Greek I,N/A,"Elementary introduction to the fundamentals of Classical, principally Attic, Greek. Topics include alphabet, pronunciation, basic vocabulary, grammar and syntax, and practice in reading elementary Classical Greek. Graded reading material is adapted from classical texts and cultivates an appreciation of Classical literature and culture."
CLAS 1352,Classical Greek II,N/A,"Continuation of elementary Classical Greek sequence. Topics include continued study of vocabulary, grammar and syntax, reading more difficult Greek, and gaining greater appreciation of Classical literature and culture."
CLAS 2351,Classical Greek III,N/A,"An intermediate course in Classical Greek with three main goals: to develop proficiency in reading Classical Greek; to strengthen command of Classical Greek grammar and vocabulary; and, to explore key features of Greek life and culture. Students read extended selections in original Greek prose. Classroom discussion addresses cultural and historical issues while also reviewing grammar."
CLAS 3301,Classical Mythology,N/A,"This course introduces the major Greek and Roman Myths in translation, analyzes the ways myths function in ancient and modern society, and considers the importance of Classical Myth on the modern world."
CLAS 4381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
CLAS 5310,Classics and Christianity,N/A,"This course surveys religious, philosophical, and other cultural themes of the ancient Greco-Roman world and their relation to the early Christian movement and its theology."
CLAS 5320,Classical Philosophy,N/A,This course offers a survey of ancient philosophy from the pre-Socratics of the sixth century BC through the demise of the major schools of the Hellenistic period and the rise of eclectic philosophy during the Roman period.
CLAS 5330,Greco-Roman Religion,N/A,"This course offers a survey of Greek and Roman religion, including study of mythology, cultic worship, and philosophy."
CLAS 5340,Classical Archaeology,N/A,This course offers an introduction to the principles of classical archaeology and a survey of important Greek and Roman material remains.
COMM 1101,Forensic Workshop,N/A,Workshop for students who actively compete in mock trial tournaments. A maximum of four credit hours may be counted toward a degree.
COMM 1323,Rhetoric and Public Speaking,N/A,"This course improves communication skills in a variety of contexts and develops an understanding and appreciation of the importance of public rhetoric in a democratic society. Since ancient Greek and Roman times, rhetoric has been taught both as the foundation of a liberal arts education and as an essential skill of democratic citizenship."
COMM 2101,Forensic Workshop,N/A,Workshop for students who actively compete in mock trial tournaments. A maximum of four credit hours may be counted toward a degree.
COMM 3101,Forensic Workshop,N/A,Workshop for students who actively compete in mock trial tournaments. A maximum of four credit hours may be counted toward a degree.
COMM 3323,Communication Theory,N/A,The class provides a comprehensive view of the theoretical traditions that influence our understanding of communication.
COMM 3324,Legal Communication,N/A,"This course examines the central role that communication occupies in the study, practice, and understanding of the legal process. Students will be introduced to key elements of the communication process relevant in all criminal justice and legal settings and will learn basic and advanced principles of trial advocacy through participation in a mock trial."
COMM 3334,Argumentation and Advocacy,N/A,"This course explores the nature, types, effects, and ethical dimensions of argument. Current public policy issues will be considered in classroom discussions, with the goal of teaching students how to express themselves clearly in speaking and writing."
COMM 4101,Forensic Workshop,N/A,Workshop for students who actively compete in mock trial tournaments. A maximum of four credit hours may be counted toward a degree.
COMM 4304,Interpersonal Communication,N/A,"A study of the theory and practice of person-to-person interaction. Examines such topics as self-disclosure, trust,"
COMM 4314,American Public Address,N/A,A study of the speakers and speeches that have shaped our history from colonial America to the present. The tools of rhetorical criticism will be developed and applied.
COMM 4315,Political Communication,N/A,"This course investigates the role of communication in contemporary American politics. Topics to be discussed include speeches, rhetorical artifacts, and political campaigns."
COMM 4323,Intercultural Communication,N/A,"A study of the impact of globalization, technology, travel, and immigration on communication. The effects of culture and experience on perception are also studied."
COMM 4373,Internship in Speech Communication,N/A,Directed work experience in a variety of public and private organizations. The primary objective of this course is to provide students with opportunities to apply speech communication theory and practice in a career-oriented setting. Also provides students with the opportunity to attain applied research experience.
COMM 6310,Intercultural Communication and Leadership,N/A,"This course will study principles of intercultural communication from the fields of social psychology, cultural anthropology, and communication theory integrated with selected areas of personal encounter in cross-cultural settings. It will also look at the nature of Christian leadership, primarily in the context of international missions. Attention is given to various character qualities and leadership competencies necessary for effectiveness in cross- cultural ministry."
COSC 1351,Introduction to Computer Programming,N/A,"An overview of the field of computing, applications, algorithms, data structures, rudimentary programming, machine architecture, digital logic, history, impact, and current trends. Introductory programming using an objects-first approach. Problem analysis and solution. Introductory modeling and abstraction. Documentation, good programming practices. Data and control structures as needed."
COSC 1352,Intermediate Computer Programming,N/A,"An introduction to computer programming using an objects first approach; problem solving; an overview of the field of computing. Analysis, design and implementation of programs. Application structures, algorithm development, event-driven programming, graphical user interfaces, exception handling, recursion."
COSC 2351,Data Structures,N/A,"The definition, representation, and manipulation of basic data structures such as arrays, stacks, queues, trees, and graphs. Practical applications of these structures will be emphasized."
COSC 2353,Operating Systems,N/A,"An introduction to operating systems concepts. Topics include process management, storage management, device management, performance, security, and case studies of modern operating systems."
COSC 2354,Advanced Data Structures and Algorithms,N/A,"This course emphasizes the study of high-performance specialized data structures (self-balancing trees, dynamic graphs, binary heaps) and their implementations using the Java language. Students in this course are also introduced to the basic object-oriented concepts of abstractions and generics to develop abstract advanced searching and sorting algorithms as well as abstract data structures."
COSC 2355,Database Management Systems,N/A,"Database concepts, models and applications; database management systems; implementation of a practical database."
COSC 2454,"Advanced Data Structures, Algorithms, and Programming",N/A,"This course emphasizes the study of high-performance specialized data structures (self-balancing trees, dynamic graphs, binary heaps) and their implementations using the Java language. Students in this course are also introduced to the basic object-oriented concepts of abstractions and generics to develop abstract advanced searching and sorting algorithms as well as abstract data structures. This course also includes a laboratory component that reinforces fundamental programming concepts."
COSC 3341,Computer Architecture,N/A,"Architecture and organization of computer systems. Topics include the processor, control unit and microprogramming, computer arithmetic, memory hierarchy and memory management, input/output, instruction sets."
COSC 3342,Computer Networks,N/A,"An overview of computer networks. Topics include network topologies, layers, local area networks, and performance measurement and analysis."
COSC 3352,Theory of Computing,N/A,"An overview of formal languages, the abstract models of computing capable of recognizing those languages, and the grammars used to generate them."
COSC 3354,Web Application Programming,N/A,"In this project-based course, students will create multi-user Web applications involving application development for front-end and back-end programming in a client-server communications technology. Topics covered may include advanced implementations of both markup as well as scripting languages, data management, and effective uses of database management systems for back-end service side Web development concepts."
COSC 4331,Introduction to Cyber Security,N/A,"An overview of cyber security; provides students with practical cyber security experience based on theoretical foundations. Topics include: computer network defense, computer network attack, wireless security."
COSC 4352,Software Design and Engineering,N/A,"Design, construction, and maintenance of large software systems. Project planning, requirements analysis, software design methodologies, software implementation and testing, maintenance."
COSC 4381,Data Analytics,N/A,"Introduction to data analytics and key tools and concepts from the functional, technical, and implementation perspectives of using data analytics to solve real world challenges."
COUN 5309,Counselor Professional Identity and Function,N/A,"This course is designed to provide students with didactic and experiential training as a general orientation to the helping relationship and the broader counseling profession, including the basic counseling skills and spiritual orientation used in the relationship between a counselor and the person(s) seeking help. A multi-level focus looks at the roles and characteristics of the counselor and counselee, including one’s worldview and belief system. In addition, attention is given to understanding the ethical and personal nature of the helping relationship, as well as available resources, which may be mobilized as growth producing and change agents."
COUN 5310,Ethical and Legal Issues in Counseling,N/A,"This course introduces students to concepts and principles regarding ethical, legal, and liability related issues and responsibilities encountered by students, residents, and licensed professional counselors, including professional codes of ethics, ethical and legal aspects of practice, and the impact of values, beliefs, and cultural norms on ethical dilemmas and decision making."
COUN 5311,Advanced Ethics and Practice Management,N/A,"This course builds on COUN 5310 in the development of counselor ethics and the understanding of state law specific to the counseling profession. Topics include, but are not limited to: medical records management, an overview of business/family law, professional practice issues and guidelines, and the study of current regulatory board rules. This course is required by the Texas State Board of Examiners of Professional Counselors (TSBEPC)."
COUN 5312,"Marriage, Couple, and Family Counseling Theories",N/A,"This course is an introduction to the field of couples and family therapy. It will feature theory and practice in the treatment of dyadic relationships, marriages, and families (including families with children). Students will develop an understanding of the prominent theories, including emphasis on systems theories that form the basis of relevant therapy approaches. (Offered also as PSYC 5312.)"
COUN 5313,Methods and Techniques in Counseling,N/A,"This course will introduce the student to those counseling skills which communicate the qualities of empathy, genuineness, and unconditional positive regard, and which facilitate building the foundation of the therapeutic working alliance. The course will include extensive skills-practice, role-playing, and videotaped exercises. Intake skills and additional counseling techniques will be introduced didactically and practiced in class. Course is offered only in residential format. (Offered also as PSYC 5313.)"
COUN 5314,Methods and Techniques in Christian Counseling,N/A,"This course is designed to introduce graduate students to basic techniques, methods, and theories behind the practice of Christian counseling and to integrate established psychotherapeutic techniques into the practice Christian counseling. The course will include extensive skills-practice, role-playing, and videotaped exercises. Intake skills and additional counseling techniques will be introduced didactically and practiced in class. Course is offered only in residential format."
COUN 5315,Christian Integration Seminar I,N/A,This course is designed to provide students with didactic and experiential training as a general orientation to the helping relationship and the broader counseling profession. This course is also designed to help students effectively
COUN 5316,Human Growth & Development,N/A,Course Equivalency: EPSY 6301
COUN 5317,Multicultural Counseling,N/A,"This course addresses social and cultural diversity, as well as the need for multicultural awareness and competency among counselors and other mental health providers. Included in the study are theories of multicultural counseling, dimensions of spirituality and worldviews, racial/cultural identity development, social justice and advocacy, counseling ethnic minorities, and other various sociocultural minorities. Students will gain practical knowledge and skills necessary to work effectively with ethnically and culturally diverse clients, their attitudes, beliefs, and acculturative experiences both nationally and internationally."
COUN 5318,Counseling Skills & Techniques,N/A,"This course introduces students to those counseling skills and techniques, which communicate the qualities of empathy, genuineness, and unconditional positive regard, and which facilitate building the foundation of an effective therapeutic working alliance. The course includes videotaped exercises along with an intensive supervised counseling experience on campus designed to enhance self-awareness and promote personality exploration. Intake skills, extensive skills-practice, role-playing, and additional counseling techniques will be introduced didactically and practiced during the residency portion of the class. (This course includes both long distance and residential components.)"
COUN 5319,"Spirituality, Theology, and Counseling",N/A,"This course is designed to help students effectively integrate their Christian faith with principles of psychology and counseling. Theological backgrounds and historical foundations of faith-based of counseling, major theories and models of Christian integration with counseling, and the role of the Christian counselor in society will be examined. Students will formulate their own Christian integration perspectives. (Offered also as MAPC 5301.)"
COUN 5320,Theories of Counseling,N/A,"This course provides a comprehensive and intensive study of major personality models and theoretical orientations used in counseling and psychotherapy, stressing implications for research and practice. Various psychodynamic, humanistic, behavioral, cognitive, and family systems theories are summarized and evaluated. Students will have an opportunity to compare the compatibility of these theories with the Christian tradition and to begin an integration of these theories in clinical practice."
COUN 5321,Group Counseling and Psychotherapy,N/A,"This course is designed to provide students with a conceptual and practical overview of group dynamics including the role of group leadership, tools for forming and facilitating a group, and orientation of members. Emphasis will be given to leadership techniques used at various stages of the group process, as well as applicable ethical issues. Students will be provided with an intensive supervised group experience on campus during the residency portion of the class to promote self-awareness, develop interpersonal and facilitator skills, and explore biblical principles relevant to the group process. (This course includes both long distance and residential components.)"
COUN 5323,Theories of Counseling and Psychotherapy,N/A,"Comprehensive and intensive study of major theoretical orientations in counseling and psychotherapy, stressing implications for research and practice. Includes experiences in micro-counseling and other simulations to develop counseling skills. Course is offered only in residential format. (Offered also as PSYC 5323.)"
COUN 5326,"Psychology of Dying, Bereavement, and Counseling",N/A,"A course dealing with the process of dying and grief of the survivors. The psychological adjustments of the individual, family, and professional are examined. How to facilitate grief as well as therapeutic issues are discussed."
COUN 5327,Christian Psychology and Counseling Theory,N/A,"Christian psychology and counseling is rooted in biblical revelation, and relevant Christian theological and philosophical, as well as the pastoral and spiritual formation practices of the Christian traditions. This class summarizes those influences, while engaging with contemporary psychology to develop a therapeutic framework that is grounded in a Christian worldview, as well as informed by the best contemporary research and theory. The history of Christian and modern psychology will be explored."
COUN 5328,Biblical & Theological Foundations for Psychology & Counseling,N/A,"This class explores the therapeutic value of the main teachings of the Christian faith, including the nature of God; the metanarrative of human life; the nature of human beings, including their created goodness, as well as the main aspects of human psychopathology; the role of Jesus Christ in the reparation of the human condition; the mental health value of the local church; redemptive differentiation and integration; and the Christian future as a source of hope. The application of these teachings in clinical work will be discussed."
COUN 5335,Christian Spiritual Formation for Therapists,N/A,"An investigation of the history, traditions, and process of spiritual formation. Emphasis is on the knowledge and practice of the spiritual disciplines, such as prayer, meditation, study, solitude, fasting, and so on. Consideration will be given to their application to Christian psychotherapy, counseling, and spiritual direction."
COUN 5336,Christian Spiritual Direction,N/A,"This course is an extensive study of the field of spiritual direction with attention given to various traditions, strategies, and methods for helping others to move towards God. Emphasis is given to the role of spiritual direction in Christian psychology and a distinctively Christian formational paradigm. Topics such as the strategic use of prayer, holy listening, watchfulness, conferencing, confession, and more are addressed."
COUN 5363,Principles of School Counseling,N/A,"Introduction to the philosophical and historical foundations of guidance and counseling, stressing practical problems of organizing and implementing guidance programs in the secondary and elementary schools. Consideration is given to professional issues, present and future, as they impact the role and function of the counselor. Includes the design of a guidance and counseling programs for an elementary, secondary, or postsecondary institution."
COUN 5381,Special Topics/Independent Study,N/A,"Topics are selected on basis of student need and academic qualifications of staff. If regular lectures are not given, a minimum of 30 hours of work for each hour credit must be included."
COUN 6191,Counseling Practicum,N/A,"6306, COUN 6308, PSYC 6310, PSYC 6320, and successful completion of the CPCE"
COUN 6192,Advanced Counseling Practicum,N/A,Supervised laboratory experiences in individual and group counseling with emphasis upon methods and techniques. Competence in counseling with varied types of human concerns is developed. All practicum students must be involved in counseling activities. Continued communication with on-campus supervisor through class activities and consultation. May be repeated for credit.
COUN 6197,Licensure Standards Review,N/A,"6306, COUN 6308, COUN 6310, COUN 6320; overall GPA 3.0 or higher."
